,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS
NR-Aromatase,0.22134214439846317,0.2372408227302528,0.40136733983392536,-0.17287458583937854,0.0845047123600105,-0.29876394105322096,-0.0453876815467531,0.383094953707401,-0.29209183485715157,-0.04762747080800117,0.22570605821660408,0.7126142433463121,-0.06085146748740353,-0.4338461521999479,0.4789473786415366,0.12431840430426284,0.47005240550374333,-0.16745785390843476,0.4610866605271205,0.4096047228215361,0.23772068291712367,-0.1096054940139168,0.21477701867822366,-0.06939918537810792,-0.0356002335771942,-0.3984960883433045,-0.04801817130190177,0.025317939166381278,0.1378366901813679,-0.1710452187436769,0.35629602913517316,0.49531683178187313,0.18296907954335273,0.222386391765634,3.913000521929622e-33,0.21159497850102615,0.31632567099142056,0.13627253019405067,0.544116786846224,0.03193305510307716,-0.08294569240557359,0.12855728753314627,0.23744338137241364,0.4042772399089915,0.9999999999999996,0.22973265373331667,0.08915960657016445,0.564729573916018,0.3109599540317998,0.2866579678751198,0.00757478661595791,0.6158335081073446,-0.024424641436456083,-0.34620320583932596,-0.35852474907120113,-0.11646367959927882,-0.6405922158768761,-0.09630436011099763,-0.4971857748671068,-0.5023401491788262,0.22051609879249326,0.09461435536680983,-0.4895069221121657,0.27162063787437435,-0.4927374819488637,-0.3223197201962392,-0.19372299219049696,0.24024746380470496,-0.075849656911185,-0.09895351535995547,0.10311393106728543,0.09235049730502916,-0.26945097546941593,0.15587227025078298,-0.000732524364425264,-0.48309454713534705,-0.49435960506485627,-0.024921412848506044,0.2588481564618162,0.2304287258203711,-0.19360780503891123,0.16175828637204961
NR-ER,0.35987950863926854,0.2134443930384989,0.43585345557243527,-0.21848137832428707,-0.11235195879279447,-0.25265872786225513,0.5716932793117304,0.09010517535576167,-0.2022031907242889,0.05626430669582243,0.39757766308185993,0.4834587325521472,0.028209088563849138,-0.5192312454450074,0.6120963930747223,-0.3757785835617927,0.574386247866177,-0.5114203116024775,0.6430317494448241,0.3323453125721111,0.42963560120205024,-0.4405101052736753,0.3457544221206919,-0.24013948316822,-0.15816376155274725,-0.05648944648799181,-0.20497320369446762,-0.20130574934557682,0.22721487288579023,0.12394379187796932,-0.1366533159973689,-0.17724787344834783,0.32778236428047863,0.306709365296536,-3.1304004175436975e-33,0.3273085180174528,-0.3255553522155287,-0.17853545031072973,0.2723419323946963,-0.05584274061260451,-0.1872042713954414,0.46574664532772486,0.6565354823151291,0.5140795712291661,0.22973265373331667,0.9999999999999996,0.5575623493625564,0.05776014923302144,0.7104990674674674,0.5306074257929442,-0.33415783633545726,0.22520966622004204,0.03741426746880703,0.10902457254339078,0.10862835810044406,0.045775360286191794,-0.20617656315628174,-0.4509488867463417,-0.1544675058558891,-0.18799595591997142,0.44135794500367537,-0.00266233297903455,-0.1229260798147824,0.69601656982229,-0.3130830309034675,-0.4478742704879685,-0.5286447293226721,0.4376970712117724,-0.05743082467617219,-0.10015866640534353,0.24023808155748427,0.37841917716748896,-0.04636014159281271,0.2828386044184695,-0.026758985620207024,-0.06546322716298723,-0.6088425377735396,0.1773582972704982,0.09341723104587493,0.1649868587099282,-0.19203545667114305,-0.12569347455876864
NR-ER-LBD,0.40545684026813805,-0.13124571171725855,0.13074630441055887,-0.20238306481392757,-0.2873927225238233,0.34324683216060714,0.6544885168798786,0.05063352266470031,-0.015775820916181977,0.2498069048320389,0.4605420846886261,0.08989308126423266,-0.5602264733452065,-0.41021841618719945,0.44901203137555573,-0.48260329763471393,0.5957813105017873,-0.5758599860184748,0.6385900094407797,0.39549608621263654,0.5866680236443479,-0.5914548931106633,0.28576890960714935,-0.20949957986190926,0.20432525364933662,0.10067527098830742,-0.6588927645376756,-0.16164652712564492,-0.09046592774987441,-0.13950936393837024,-0.01691512510311692,-0.14908859813741934,0.4507085615201833,0.643353676471558,1.956500260964811e-33,0.2995051690665848,-0.1138712053670311,-0.4810765589719572,0.23991602822208458,-0.4859255093581606,-0.38993358392565564,0.38602287525568774,0.1680340912414071,0.3206284816280036,0.08915960657016445,0.5575623493625564,1.0000000000000002,0.02229203718917493,0.8020534544227489,0.39774870958538516,0.09634265983279712,0.2762692073859395,0.14399566523296964,0.38389243865125966,0.35177629041634717,0.28519101741552255,0.1908751234707495,-0.4692753989088247,0.404853380488192,0.28386582931778354,-0.26893118676244115,-0.4227997050836378,0.2916026811750317,0.08962773464158232,0.2375375434110816,-0.7030974126389655,-0.44737975251093376,0.4749041033454723,0.504678748641371,0.2402438015138224,0.6587700213286873,0.7060960837439324,0.4898827692283628,0.4748395555774481,-0.3322959011696544,-0.021087453753586158,-0.37063261540885567,-0.10705319549370138,0.3375583521075303,0.6333065826550913,0.4177231945670605,0.15919386977316186
NR-PPAR-gamma,0.15753925368007188,0.33766943081967715,0.36406492884924874,0.004560984326819756,0.17809567927926487,-0.30132529699148947,-0.05239887076238415,0.29322454073356935,-0.1183263595766913,-0.12984473381278847,-0.12999452228697217,0.5938842247482761,-0.023029667566858366,-0.3594581972918976,0.03847845120863446,0.2849275356310104,0.17305727010630167,0.21019683753715604,0.18341155195803174,0.21400589625510397,-0.08071648764140325,0.22852606964749436,0.2910331177194353,0.3933642716603658,0.152434855080569,-0.7643373727890881,0.20271969612616392,0.19401480567725105,0.05720576225291452,0.08515015767221719,0.33802879052863993,0.1603398200529326,-0.06399848763326839,-0.07415613841811708,4.108650548026103e-33,-0.03958941955425421,0.2899561265601798,0.13806257741977443,0.29180780706469905,0.12804177774037223,-0.03473938054341952,-0.32831630503386344,0.17813350693740596,0.12138146843721155,0.564729573916018,0.05776014923302144,0.02229203718917493,0.9999999999999998,0.3305353520817942,0.15075735781760527,0.36707348780959864,0.42493126677546517,0.35906771145707517,-0.20643112501814392,-0.19127286648315622,-0.14613622919356423,-0.33136717839562907,0.1523598612065331,-0.32609941775728246,-0.3527480529753445,0.3455686478346081,0.4332750140635602,-0.28640912255574186,0.23320116587466105,-0.37700386536496305,-0.018606544400181675,0.0539260576634239,-0.07657583041195822,-0.11894139709454825,0.0517916999667732,-0.1206367798840629,-0.24708567143609236,-0.11946229709179103,-0.025815796583792974,0.04626558750641216,-0.3804280428670991,-0.09244385712824153,0.29905691322339184,-0.11477263088023262,-0.06865472293739094,-0.10391551302011598,0.07857189686147012
SR-ARE,0.32759923296585436,0.09603685372362449,0.2813395670627606,-0.1804756255672957,-0.22936727543383614,-0.07468704917702183,0.5633435712956459,0.02909486876319429,-0.020156510198275347,0.05290765226586337,0.3344556712366082,0.3665407965469788,-0.34096021893945794,-0.6505601625226668,0.4175299090877668,-0.34192511524624497,0.5813137591116287,-0.5120896621768737,0.6645250968406919,0.3732393431203352,0.407446896896648,-0.49460849886646685,0.47155337129377517,-0.03649582954174576,0.09050043643335193,-0.24489556125381948,-0.33445138108059275,-0.1300674965069979,0.002565201193849509,0.04808460606168584,-0.013351309877253387,-0.09805811133222007,0.3005891756030476,0.4491928741450751,3.913000521929622e-34,0.2410349799057371,-0.16643515342186296,-0.3664329057026332,0.2007294404439962,-0.30600781612242817,-0.2964283285991977,0.16769739158813152,0.37470061810027033,0.36881254180372247,0.3109599540317998,0.7104990674674674,0.8020534544227489,0.3305353520817942,1.0,0.4320734475351327,0.10079576460535092,0.192976351012708,0.2092179976153487,0.2915545272302735,0.28024208808601453,0.16307562329193104,0.03404357943789333,-0.3367026626996443,0.16150815424676357,0.10008746135710876,0.1252492118498522,-0.09329549564048252,0.12828786189037472,0.37259438637589976,0.014041299695102956,-0.5623198862877448,-0.4183282918351201,0.33897151927917846,0.29002947591882805,0.1009988955847557,0.40198987282355997,0.44137771092089656,0.31391303951824273,0.33591097225089617,-0.23728816423282664,-0.09432941718864948,-0.3943548088136279,0.10415715489613525,0.08823318456840491,0.41342650536009873,0.215552317215448,0.13080231553829666
SR-ATAD5,0.3379818399879406,-0.12402908165826476,0.1825805443938381,-0.20136893576059361,0.17979444892639299,0.08780821651659416,0.49886840071619926,0.6646720865708371,-0.39285076860261636,0.16726339467914242,0.5024936585518269,0.47865537282424764,-0.05089696776594739,-0.21045139152816839,0.4996128479798711,-0.3525009448143073,0.5112533024934729,-0.4973500028714243,0.5977877496053822,0.37820313828193014,0.5631145172492895,-0.3066421435964814,0.13783207997250668,-0.21491478941989467,-0.3075754770302093,0.09447112845706049,-0.3040714457049426,0.35900701498062376,0.21552508669286521,-0.03533309632823003,0.24680015306602546,0.20887828719093643,0.3924279961211779,0.2271887835000148,1.5652002087718487e-33,0.3083680815397338,0.22445239351544394,-0.29399253510040424,0.3587799740261464,-0.09444249941011726,-0.24587996702388937,0.5081640751660705,0.8221261340397156,0.41058272759313375,0.2866579678751198,0.5306074257929442,0.39774870958538516,0.15075735781760527,0.4320734475351327,1.0000000000000004,-0.10372417855698816,0.5549674535275967,0.2218185324332231,-0.26803867058924574,-0.3131176904264385,0.052114256236654964,-0.47018088185680007,-0.2915537758439481,-0.29051022491596745,-0.4472620547508153,0.30686750216321196,-0.30821982068937875,-0.35993095000419684,0.4762002731412776,-0.5163815426220852,-0.45017091940687876,-0.5270379793436964,0.5098955385137305,-0.22198699393580085,0.04001493775076187,0.23894220213193265,0.3793186604442346,-0.3241357062892407,0.30539424463873355,0.14967800768910175,-0.475064448925681,-0.7243195066968513,0.1250703567090298,0.4950752318199646,0.15893255394080733,-0.345281094050972,-0.16936060940280712
SR-HSE,-0.2807205138149848,0.19906612079118546,0.1944348572882539,-0.15444364979420544,0.15534922445691327,0.09127463399186345,-0.15698552981984618,-0.07054378490368338,0.015080748166985217,0.26378156986253953,0.12085646706963973,-0.12799469871041752,-0.09602133681988292,0.11106169160030113,-0.13513059078565862,0.4147267747672703,0.12331472989793314,0.3551701924205875,-0.1651169240508806,0.10242975793444173,0.16257148836148644,0.26975359690332573,0.13943038886012163,0.5962297254017144,0.3672718124146185,-0.3088388958914008,0.1149001036207813,0.1527825217841101,-0.32911607222156275,0.3070919272961916,0.3976824963838016,0.20463989667519827,0.20220432410627942,0.10303889423594768,5.1602694382946885e-33,0.14175435525759486,0.48104269463641414,0.32243982989423875,0.23638443305725582,0.34000550728353146,0.20911600022433333,-0.34806387884378104,-0.27364441999374367,0.009803201712476367,0.00757478661595791,-0.33415783633545726,0.09634265983279712,0.36707348780959864,0.10079576460535092,-0.10372417855698816,1.0,0.0009746908606286516,0.6600769120613705,0.1731931691880882,0.10827535568288407,0.3164165569498859,0.10703139975738803,-0.15028337436803513,-0.012137894876596025,0.24879112739121656,-0.20644922500482,-0.07045137863860639,0.2554293928041357,-0.4266581913901904,0.2949296424626103,-0.16266380161724459,0.18686515076756285,0.11060197635896213,0.3557177969141337,0.17647756501408962,0.04285508775973288,0.06567808613281581,0.3228802025747219,0.25093394268046604,-0.31009577934101173,-0.16219630303988827,0.41060060536852305,0.12254868286831148,-0.03211473939637622,0.11120725494500766,0.2782411739846291,0.13369637190428438
SR-MMP,0.3442250542483729,-0.007082050305948134,0.30826442259040643,-0.18596360479587973,0.1732990809417463,0.10306262608756654,0.12002680624634147,0.6707257855857864,-0.44907173395444105,0.25727419640586524,0.42745833719716825,0.6006610011159909,-0.025523673641810758,-0.21440757571071045,0.4139583603716517,-0.13695780074871944,0.41436104599378154,-0.3067703357883901,0.4750322057173709,0.32365049071529717,0.3765696204893961,-0.23639174139425323,-0.013194765072281078,-0.18588877162373107,0.07779870416939212,0.02739663680821125,-0.44325062352937145,0.31238804046710633,0.24890097267588848,-0.17924289534877882,0.38936522735678386,0.40176381940062356,0.2503585979391144,0.21724502134159113,4.695600626315546e-33,0.27785879388882945,0.4345506891751515,-0.11702680018399207,0.7057772891422899,-0.06539360120761656,-0.12204221741582973,0.3566216589418951,0.33565786565078276,0.31609719664185704,0.6158335081073446,0.22520966622004204,0.2762692073859395,0.42493126677546517,0.192976351012708,0.5549674535275967,0.0009746908606286516,1.0,0.08993257013240517,-0.47267701879231483,-0.5259995537431977,-0.0060391415132929945,-0.6603722052706752,-0.24166730509570217,-0.4101745419075673,-0.6151522139074621,0.03366426285199672,-0.2101283529346823,-0.5158029845734395,0.18071090965110495,-0.5939261749517807,-0.3182187906127577,-0.29181257655960463,0.29042481823174066,-0.0728382576632413,-0.09589232565626787,0.10777232089716915,0.1936613716011478,-0.36784913656645385,0.15237659676143425,0.14872902302422147,-0.5472478415042872,-0.5801070676473936,0.013083301719313274,0.6033619264650291,0.159038299952554,-0.3012545620450044,0.21229730574896857
SR-p53,-0.26502140685403247,0.2959628587114368,0.3340285672906148,-0.17036521719075887,0.2815297209714589,0.04080751171556223,0.06981707798984636,-0.034515839154693514,-0.0875138656359142,0.20304249665119847,0.24035381235899944,0.005432419947568671,0.07444484511622862,0.07941498387561537,0.09137309223044411,0.3214534389666282,0.2616466050574441,0.3112872980400955,0.014302545370114567,0.13582089960132496,0.3195579874934267,0.24170228437572627,0.287256115772863,0.5239961402408922,0.1581240077277706,-0.22450602340525969,0.16487504587070187,0.1655172706046516,-0.03420318627140962,0.39530634527461717,0.3832501033026334,0.1216497088970959,0.34752785078031756,0.1160326265719245,-1.5652002087718487e-33,0.19439240974006616,0.45402047459722367,0.3570092957758434,0.2798069689545231,0.4417447241113178,0.250003747934893,-0.1252553609889822,0.1677881810328614,0.20201619080675612,-0.024424641436456083,0.03741426746880703,0.14399566523296964,0.35906771145707517,0.2092179976153487,0.2218185324332231,0.6600769120613705,0.08993257013240517,1.0,0.19745467555857588,0.15705239971659254,0.23965503863203722,0.04696041809774082,-0.3274437887091232,-0.1206876744064794,0.1362895145650287,0.09321596251023992,-0.0011418844384847057,0.17620670372214156,-0.046296131727457425,0.1111152325054513,-0.30064201493976606,0.05508433450362602,0.30735976153940625,0.27963034376368767,0.12206937926919356,0.1434164015135178,0.18234665777421857,0.27290032829213445,0.223332086225882,-0.34886857900346524,-0.11086716236345154,0.15377053506603408,0.22397782382067752,-0.008735900080704798,0.1736446857303568,0.20063942490643227,-0.22457929236170898
MW,0.05368224056413158,0.2579203579464604,0.2043329578146626,-0.26046805509021753,-0.2145786304607988,0.09345274377789527,0.28107855774006324,-0.5183421376888202,-0.03604979808852495,0.30493960560799344,0.04966689577083841,-0.29843508639746164,-0.2620444024697958,-0.13693827736210118,0.032053580760493035,-0.017436645538809466,0.28960607529848675,-0.0025146167614762192,0.10731202886701775,-0.11082868883676714,0.12442805716583048,-0.11586824102272843,0.3444519600933679,0.23006957658190583,0.2067859948140855,-0.1542703473635522,-0.15463725480044735,-0.5220388466317244,-0.052591399049758826,0.2279749335153822,-0.35325820376431194,-0.36371237688739216,0.03300777556489989,0.23733527867902782,2.347800313157773e-33,0.30219060958527916,-0.38960673254546235,-0.08563274834028513,-0.20515853093780045,-0.1577277293478223,-0.05247095384378765,-0.002286806681125897,-0.23676087561949855,0.005770493747129298,-0.34620320583932596,0.10902457254339078,0.38389243865125966,-0.20643112501814392,0.2915545272302735,-0.26803867058924574,0.1731931691880882,-0.47267701879231483,0.19745467555857588,0.9999999999999998,0.9753261411659094,0.5456428870669918,0.8121383910304854,-0.12904799834830782,0.7217848936305296,0.8791462931792624,-0.14169014897816057,0.0074931707702924,0.9064908111153765,-0.018858024751475883,0.7667095074644219,-0.2455708466304116,0.03903206315157164,0.017601031856201668,0.6892190565829234,0.2093541314138574,0.5156119860790219,0.3206400923007577,0.7696560146179529,0.3270308540973454,-0.707441680091767,0.6164504265616786,0.2200774118099314,0.08237505413716989,-0.4960135079235893,0.39554238186624796,0.6101920025974188,-0.19558063448345608
Vol,0.07302741860956495,0.2601755805191597,0.17667226606034978,-0.12429373681618358,-0.26126350248850094,0.05344999032323647,0.26111185433403866,-0.5628681701260527,0.11709965688123711,0.1186356160846111,-0.10114906716881811,-0.29839311887352526,-0.2925628415328788,-0.1716646222586032,0.05737654471973353,-0.0563201362893609,0.2423602169563542,0.006031469684215735,0.09036497200739983,-0.03497275262699826,0.050845930815203444,-0.10409050549840286,0.35783902602999157,0.20108984243841868,0.142095443181139,-0.17978556621702851,-0.08102872857209266,-0.4826982922814994,-0.05537854873475653,0.1683792793946211,-0.3414688396919349,-0.3992135454473569,0.026745333397785235,0.2278412875326594,-9.782501304824055e-34,0.14694092559241026,-0.4514385692780296,-0.0622676683681729,-0.24560342289169612,-0.17101338569381971,-0.06708510744339323,-0.05823988970286737,-0.253355722199037,0.04938601305372537,-0.35852474907120113,0.10862835810044406,0.35177629041634717,-0.19127286648315622,0.28024208808601453,-0.3131176904264385,0.10827535568288407,-0.5259995537431977,0.15705239971659254,0.9753261411659094,1.0000000000000002,0.34784000936794307,0.8111631308368481,-0.06738048843909313,0.7243431796487751,0.8828211846580418,-0.08236049136150912,0.037491830065831545,0.8329838080928407,0.040020121096274876,0.7654836306791162,-0.21917603701620458,0.04525145023739219,-0.006478319960589527,0.6088711102672375,0.2027738187640521,0.4873445297999658,0.2699524986349364,0.7415057114242838,0.23602199334837434,-0.7122412106675963,0.6022556890830485,0.20781634647755728,0.08646402590406692,-0.5161055046779102,0.360977316197368,0.6124671873985219,-0.20445899954176236
Dense,-0.029615774939832525,0.1175109757326706,0.20974584179007139,-0.6364577009514881,0.09426205253316326,0.21003181332512863,0.2089490125955434,-0.04817158827356905,-0.6084360122254677,0.8447379117010718,0.5732466091526037,-0.12718190963235773,-0.003012448906941722,0.08199824101870085,-0.08456784898651228,0.15476431691183362,0.3100295711916059,-0.01990669605692733,0.10540256167351184,-0.34600942334907453,0.3257870649430674,-0.08323249294830512,0.113545524773734,0.2136050444457657,0.33434806961798325,0.028015806071376215,-0.3503314591977312,-0.37262569593769373,0.016784964122927147,0.3399252197852582,-0.20337103594984987,-0.037741546178395945,0.026684017095679725,0.13628980021119372,-1.1739001565788866e-33,0.7107605837406298,0.05920142141399186,-0.12401440042043078,0.059816295107175364,-0.011330621099356196,0.02835999665225072,0.20919327145383662,-0.03277713967604015,-0.16226183988834503,-0.11646367959927882,0.045775360286191794,0.28519101741552255,-0.14613622919356423,0.16307562329193104,0.052114256236654964,0.3164165569498859,-0.0060391415132929945,0.23965503863203722,0.5456428870669918,0.34784000936794307,1.0,0.37349514349751073,-0.2819515955276253,0.3160828043293644,0.3726207719699982,-0.26563286345302317,-0.09555070222471339,0.6891080539902524,-0.2125047918773726,0.3351582392953602,-0.1896252546206986,0.005698849781549041,0.08071171264072632,0.6071785154234739,0.12124427914787851,0.3284986349621819,0.3227528399612689,0.45816264750312313,0.4864297434689303,-0.29974326368331516,0.34905778318943725,0.1533448121840558,0.05399382683650062,-0.17071425680810584,0.3073097748795411,0.26161297918935184,-0.07727012362761679
nHA,-0.06761003635706686,-0.12960650013778377,-0.3067737913986814,0.04183030124044093,-0.17447244622012756,0.2723776888909322,0.18733225783173435,-0.571039690107187,0.2710786754176228,0.08873631950377828,-0.2467269642745934,-0.6720021188448269,-0.263569765358071,0.16783295400959403,-0.425010195439349,-0.0025397705094220807,-0.22627921421967975,0.13748490189761156,-0.23414228058482367,-0.35947437068737803,-0.21704929995661787,-0.011512610993664235,0.0687639148967922,0.0970968062200268,0.23293186884926279,0.035927390758917474,-0.12213308436363786,-0.39453961825475586,-0.11907452226279817,0.15542676388934384,-0.5338195146120314,-0.5816679221775186,-0.2088445097884644,0.031966674118173374,2.347800313157773e-33,-0.06873914835356336,-0.4439750914150507,-0.2597412276366015,-0.5965529082886838,-0.28090006933497713,-0.1394727868547906,-0.26587932752045507,-0.45136057349597475,-0.41686008140974895,-0.6405922158768761,-0.20617656315628174,0.1908751234707495,-0.33136717839562907,0.03404357943789333,-0.47018088185680007,0.10703139975738803,-0.6603722052706752,0.04696041809774082,0.8121383910304854,0.8111631308368481,0.37349514349751073,1.0000000000000002,0.16753413472326953,0.8996833459257885,0.8827463721659744,-0.36772585397663093,0.07063469903534078,0.9139065579875129,-0.3111873129718929,0.8447877507561938,0.1485119123768945,0.21382985806404586,-0.24754753550415817,0.5605490521129725,0.22936958485525386,0.2948387006440461,0.04368918119855372,0.785170629352876,-0.004456474899003287,-0.432389261359822,0.7517998835754977,0.5508749025591637,-0.02744185467174837,-0.5402220402970779,0.26977702900493034,0.6733435165673071,-0.09859666798198004
nHD,0.02193293616606677,-0.11981047565680586,-0.41631985967007046,0.33128580629218696,0.2814495076218722,0.01437305698334928,-0.23688683308340883,0.013135928428057934,0.13592177726983962,-0.3703557911072973,-0.6807621487589264,-0.06493448488393533,-0.08485953436042207,0.07054699042229529,-0.517407454794425,0.07078335251806206,-0.5047089594576311,0.22758545287274212,-0.41276321917826125,-0.19711236221549544,-0.6735483835698242,0.22874790853743004,-0.1147617872311875,0.016410024248607494,-0.018139000129693102,-0.23749283156900403,0.31044771337087085,0.10053555325208291,-0.08951497844081208,-0.05365487544392461,-0.23355151478770117,-0.15065297436751648,-0.6419799323973581,-0.5571447795421169,2.5434503392542542e-33,-0.4750877761766954,-0.05626034746000508,-0.24462024832016588,-0.569212576585291,-0.2408172495792461,-0.1757196679280492,-0.5464809050737656,-0.24835012179675703,-0.3923329468876243,-0.09630436011099763,-0.4509488867463417,-0.4692753989088247,0.1523598612065331,-0.3367026626996443,-0.2915537758439481,-0.15028337436803513,-0.24166730509570217,-0.3274437887091232,-0.12904799834830782,-0.06738048843909313,-0.2819515955276253,0.16753413472326953,0.9999999999999994,0.20787253179217025,-0.022345772217655577,0.10659094879861132,0.32665146437365283,-0.032772133468358215,-0.0759546774874998,-0.009410362038328542,0.6814960379195226,0.192657599129052,-0.5726562866782,-0.29273834901609824,0.023789303403490336,-0.3586850578993135,-0.6429302952771554,-0.15090448036278895,-0.3477652218035622,0.14242024767100292,0.06896437700499676,0.2990790763863699,0.10389119902370202,-0.3770259207174594,-0.35619208572807076,-0.04653294046185646,0.005953330219742407
TPSA,0.16129492149173455,-0.35283717679816606,-0.416659310731008,0.06244694413008158,-0.268873747372724,0.4256702359284809,0.30185666130579847,-0.3877724466069031,0.23494565836024317,0.08695746884359594,-0.1512970352417616,-0.5559811314697746,-0.5080419260248518,-0.0019073364278391787,-0.2788143001782291,-0.2667624802326913,-0.11625506395301001,-0.19109257659901924,-0.03625186141504829,-0.21149667910075576,-0.12917061422762777,-0.2896348981091851,0.00016573564834533263,-0.15386999559374157,0.20766537537217472,0.15827536577809526,-0.4078845879316606,-0.32393088202819764,-0.11801258758341274,-0.10883585812734885,-0.517809065141561,-0.45745251689777383,-0.15709047406965432,0.18083059739220816,-1.1739001565788866e-33,-0.054959351968097335,-0.403835224221105,-0.5225993238357588,-0.4897799674648896,-0.5968656940031994,-0.34130606331841695,-0.09891201355641382,-0.4003454202105011,-0.34292671339404424,-0.4971857748671068,-0.1544675058558891,0.404853380488192,-0.32609941775728246,0.16150815424676357,-0.29051022491596745,-0.012137894876596025,-0.4101745419075673,-0.1206876744064794,0.7217848936305296,0.7243431796487751,0.3160828043293644,0.8996833459257885,0.20787253179217025,0.9999999999999998,0.8186163961240893,-0.500282998251642,-0.15172611631759791,0.8079889818881808,-0.30432256028657945,0.7928107869626269,-0.0042277098166810185,0.05201370656096916,-0.17270113617576227,0.5788798241740529,0.2034885011400148,0.452566151504337,0.19225022740163206,0.7231537625414861,0.021220317955713556,-0.4360929311161196,0.5881531054315665,0.2806733218765776,-0.1716620797410156,-0.2511395995263464,0.4224439413797532,0.6754062318504956,0.08145926994763046
nRot,-0.11806980732677161,-0.036139128554693575,-0.1619910701763636,-0.057408967330162264,-0.289624985445673,0.2088901802015623,0.1556973063456401,-0.6281787843193702,0.2618624139971768,0.12754256689713067,-0.07518711862285725,-0.613680144877663,-0.37947270194633304,0.05098874478472016,-0.1782664653277922,-0.01813728930128158,0.006226979865055068,0.04332815586406831,-0.12282135844572067,-0.19174561754454233,-0.026777358728704192,-0.10624804978204866,0.12030851081041617,0.20253426464574958,0.1912899836233975,0.03573453268518941,-0.11847440788345474,-0.39782715965668186,-0.22035490096371899,0.08692206425237092,-0.3384942375168704,-0.3031141952455292,0.001339568388434378,0.22705940484697062,3.6195254827849e-33,0.05148461696282149,-0.30016528694634426,-0.09130355749778957,-0.3724883535652217,-0.2439172434672717,-0.048084404886101405,-0.12430030907832634,-0.47111913335778605,-0.19309052811187585,-0.5023401491788262,-0.18799595591997142,0.28386582931778354,-0.3527480529753445,0.10008746135710876,-0.4472620547508153,0.24879112739121656,-0.6151522139074621,0.1362895145650287,0.8791462931792624,0.8828211846580418,0.3726207719699982,0.8827463721659744,-0.022345772217655577,0.8186163961240893,0.9999999999999996,-0.4522458182027243,-0.1783444399378213,0.8812030575393767,-0.3943888691532439,0.9726841189743737,-0.1790263535106432,0.12922278727805842,-0.08668903110194584,0.6717190730690692,0.16778419759236476,0.4636792041219187,0.27397017411274466,0.8051031906308761,0.15315991568637388,-0.6486058252891669,0.5387274655300223,0.4246720651039043,-0.17893601223204572,-0.3389030145025565,0.37191375850793135,0.7267434173690142,-0.05670131342751883
nRing,0.16955365930512406,0.5357670454447137,0.5264114450547565,-0.007225584783802447,0.18376030658213693,-0.5659823305491782,0.014763562883686642,0.1759049433376384,-0.22136499134401963,-0.2109796027509415,-0.20388194402582463,0.6414628533199047,0.4002066987355359,-0.3214062389457018,0.3103075124280838,0.05166033935120534,0.19482189521198107,0.06256983585972889,0.11584882171606543,0.19596967222641634,-0.09163531089326916,0.182719697912298,0.29154070027527224,0.09813304051151338,-0.3595344357284921,-0.4238094348002538,0.45812078528059236,0.1356123633437755,0.3255348785645654,0.3209455679107052,0.13040834686775776,-0.03283523569111294,-0.06762243409940535,-0.3229643131302006,3.913000521929622e-34,-0.01073261719445899,-0.13087849619966305,0.24222238696895734,0.11196972527236368,0.40143077276903166,0.10180354440300103,0.010316963479924716,0.615713466311398,0.4310157110497322,0.22051609879249326,0.44135794500367537,-0.26893118676244115,0.3455686478346081,0.1252492118498522,0.30686750216321196,-0.20644922500482,0.03366426285199672,0.09321596251023992,-0.14169014897816057,-0.08236049136150912,-0.26563286345302317,-0.36772585397663093,0.10659094879861132,-0.500282998251642,-0.4522458182027243,1.0000000000000004,0.5130570480095566,-0.38864327441380225,0.8747678983697308,-0.6135785725114812,0.18618536742354463,-0.13295180364936612,-0.030458331923903348,-0.5497446793064098,-0.16555975265346387,-0.3818202516283858,-0.3418870464534757,-0.44413543511759535,-0.06189337075185397,0.16744931552897063,-0.09321331854837966,-0.33580019198055644,0.6744796417710067,-0.3673973433805702,-0.382019060728442,-0.586342995725713,-0.37288552579068235
