Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Aromatic Heterocycles,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA
1.203951228,-0.1857391732,0.1425752212,0.03114083057,0.388663932,-0.6815264368,-0.577763269,0.06493253936,0.1393728608,0.07993801607,0.8067766634,0.271375294,1.177696144,0.3293041618,-0.06209140798,-0.09810776465,-0.02637963468,-0.3086078418,-0.02976379909
-0.4655686028,-0.9506574789,-0.9123203137,1.071498783,-0.3184922546,-0.6815264368,-0.577763269,-0.5356017371,-0.658366206,-0.9569758691,0.2295505279,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,-0.6969727815,-0.6515992874,0.5390281263,-0.9545189296
-0.4655686028,1.152867862,0.9337468724,0.03114083057,-0.746956861,-0.09893699709,-0.577763269,1.866535369,0.2118945941,1.324234678,-0.924901743,2.127020057,-0.8277358126,-0.7014241612,-0.895235956,0.1798952832,0.06659323444,-0.3086078418,1.768253708
-0.4655686028,-0.3769687496,-0.3848725463,0.03114083057,0.5958544654,0.2894559627,0.8885909502,-0.2353345989,-0.005670605906,-0.127444761,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.1779413457,-0.1103665509,0.5390281263,-0.1293910835
-0.4655686028,0.5791791325,0.6700229886,-1.009217121,-1.195734265,0.09525948281,0.8885909502,-0.5356017371,0.06685112744,0.2873207931,0.2295505279,-0.4708826113,0.509218825,1.360032485,1.604197688,0.1136926307,0.2824026152,-0.3086078418,0.182923662
-0.4655686028,0.3879495561,0.9337468724,0.03114083057,-0.6502679454,-0.09893699709,-0.577763269,0.6654668158,0.06685112744,0.7020863472,0.2295505279,1.013633199,0.509218825,1.360032485,0.77105314,-0.08381202772,-0.1187664634,-0.3086078418,0.7515827685
-0.4655686028,-0.3769687496,0.1425752212,-1.009217121,-0.9993772232,-0.8757229167,-0.577763269,0.3651996776,-1.020974873,-0.127444761,-0.924901743,0.6425042467,-0.1592584938,0.3293041618,-0.06209140798,-1.017797031,-1.147780167,-1.15624381,0.07570928103
0.3691913127,0.3879495561,0.4062991049,2.111856734,1.35934481,0.4836524426,0.8885909502,-0.2353345989,1.082155394,0.4947035702,1.384002799,-0.09975365862,-0.1592584938,-0.7014241612,-0.06209140798,0.8547983441,0.9406725052,2.234300063,0.181555497
2.038711144,0.005490403233,0.1425752212,0.03114083057,0.1882443311,-0.09893699709,0.8885909502,-0.8358688754,0.7195467275,-0.127444761,2.53845507,-0.8420115639,2.514650782,1.360032485,1.604197688,0.6333087207,0.7688039459,0.5390281263,-0.5520296758
0.3691913127,-1.141887055,-0.9123203137,0.03114083057,1.370178302,-0.293133477,-0.577763269,-0.5356017371,-0.2232358059,-0.9569758691,0.2295505279,-0.4708826113,0.509218825,0.3293041618,-0.06209140798,-0.3757289013,-0.2674742173,-0.3086078418,-0.8914589631
-0.4655686028,-0.7594279025,-0.3848725463,1.071498783,1.410803897,-0.293133477,-0.577763269,-0.8358688754,-0.07819233925,-0.9569758691,0.8067766634,-0.8420115639,0.509218825,1.360032485,0.77105314,-0.1120263054,-0.03043308085,0.5390281263,-1.17728106
-0.4655686028,-0.7594279025,-0.9123203137,0.03114083057,0.7328981385,-0.293133477,0.8885909502,-0.2353345989,-0.3682792726,-0.542210315,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,-0.5033768189,-0.4682174759,0.5390281263,-0.4827507776
-0.4655686028,0.3879495561,0.1425752212,1.071498783,-0.9070217044,-0.09893699709,-0.577763269,0.06493253936,0.3569380608,0.2873207931,0.8067766634,-0.4708826113,0.509218825,1.360032485,0.77105314,0.2838552778,0.5349494042,0.5390281263,0.3624020283
-0.4655686028,-0.3769687496,-0.64859643,0.03114083057,0.1744316288,0.09525948281,0.8885909502,-0.2353345989,-0.440801006,-0.334827538,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.4657373506,-0.5181285841,0.5390281263,-0.4469297316
1.203951228,-0.7594279025,-0.9123203137,0.03114083057,-0.2713665646,-0.8757229167,-0.577763269,-0.2353345989,-0.2957575393,-0.7495930921,0.8067766634,-0.8420115639,1.177696144,0.3293041618,-0.06209140798,-0.116854417,-0.2060254385,-0.3086078418,-0.7109855678
-0.4655686028,-0.3769687496,-0.3848725463,-1.009217121,-1.140754293,-0.6815264368,-0.577763269,-0.8358688754,-1.311061806,-0.7495930921,-1.502127878,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-1.084230716,-1.046553896,-1.15624381,-0.5464326373
-0.4655686028,1.152867862,0.6700229886,0.03114083057,0.4181851976,0.09525948281,2.354945169,0.3651996776,0.7920684609,1.116851901,0.8067766634,0.6425042467,-0.1592584938,0.3293041618,1.604197688,0.7462271256,0.6641713145,1.386664094,0.7918814453
-0.4655686028,2.30024532,2.516090175,-1.009217121,-2.704568855,0.4836524426,2.354945169,0.06493253936,0.8645901942,1.739000232,0.8067766634,-0.09975365862,0.509218825,1.360032485,2.437342236,0.9623039832,1.320194716,0.5390281263,1.429943829
-0.4655686028,-0.5681983261,-0.64859643,-1.009217121,0.1375977562,-0.293133477,-0.577763269,-0.2353345989,-0.7308879394,-0.334827538,-0.924901743,-0.09975365862,-0.1592584938,0.3293041618,-0.06209140798,-0.7910832397,-0.8186574316,-1.15624381,-0.3216804489
-0.4655686028,-0.1857391732,-1.176044197,0.03114083057,-0.4796404473,-0.6815264368,-0.577763269,0.6654668158,-0.5858444727,-0.334827538,-0.924901743,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,-0.4942581002,-0.5225727239,-0.3086078418,-0.1535205381
-0.4655686028,-0.5681983261,-0.3848725463,0.03114083057,-1.183546586,-0.6815264368,-0.577763269,-0.2353345989,-1.020974873,-0.542210315,-0.924901743,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.9567383919,-0.6096973981,-0.3086078418,-0.320312284
0.3691913127,-0.3769687496,-0.3848725463,2.111856734,1.845226924,-0.293133477,-0.577763269,-0.5356017371,0.5019815275,-0.542210315,1.384002799,-0.4708826113,0.509218825,0.3293041618,-0.06209140798,0.3687480033,0.4888475586,1.386664094,-0.732876207
-0.4655686028,-0.9506574789,-0.64859643,0.03114083057,0.5888126957,-0.6815264368,-0.577763269,-0.2353345989,-0.5133227393,-0.7495930921,-0.3476756076,-0.09975365862,-0.1592584938,0.3293041618,-0.06209140798,-0.6305060917,-0.5702373438,-0.3086078418,-0.7029009567
-0.4655686028,0.770408709,0.4062991049,0.03114083057,-0.88941728,-0.293133477,0.8885909502,0.06493253936,0.3569380608,0.4947035702,0.8067766634,-0.4708826113,0.509218825,1.360032485,1.604197688,0.3825911047,0.5736036529,0.5390281263,0.5713581304
-0.4655686028,-1.333116632,-1.176044197,-1.009217121,1.295427208,1.648831322,-0.577763269,-0.5356017371,-0.658366206,-1.164358646,-1.502127878,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.7150357657,-0.6472284026,-1.15624381,-1.006260441
-0.4655686028,0.5791791325,-0.1211486625,1.071498783,-1.252068423,-0.09893699709,-0.577763269,0.3651996776,0.5745032609,0.07993801607,0.8067766634,-0.8420115639,0.509218825,1.360032485,0.77105314,0.7413377196,0.7347769746,0.5390281263,0.07123165027
-0.4655686028,1.726556591,3.043537942,-1.009217121,0.5424995176,1.260438362,-0.577763269,0.3651996776,2.460068328,2.153765786,0.2295505279,0.6425042467,1.177696144,2.390760808,1.604197688,2.204689335,2.362736186,-1.15624381,1.556561276
-0.4655686028,0.005490403233,-0.1211486625,0.03114083057,-1.123149869,-0.293133477,-0.577763269,-0.5356017371,-0.1507140726,-0.127444761,0.2295505279,-0.4708826113,0.509218825,1.360032485,0.77105314,-0.1030631801,0.3013634643,-0.3086078418,-0.1441921407
-0.4655686028,-0.1857391732,0.1425752212,1.071498783,1.001297901,-0.09893699709,-0.577763269,-0.2353345989,0.3569380608,-0.127444761,0.8067766634,-0.09975365862,0.509218825,1.360032485,0.77105314,0.2227683492,0.2912298489,0.5390281263,-0.2024013406
-0.4655686028,-0.5681983261,-0.64859643,2.111856734,0.1075348161,0.2894559627,-0.577763269,-0.2353345989,0.5019815275,-0.542210315,1.384002799,-0.4708826113,0.509218825,1.360032485,0.77105314,0.5292214223,0.5559613947,1.386664094,-0.566830733
-0.4655686028,-0.5681983261,-0.3848725463,1.071498783,0.7453566543,-1.069919397,-0.577763269,-0.5356017371,-0.2957575393,-0.542210315,0.8067766634,-0.4708826113,0.509218825,1.360032485,0.77105314,-0.3810426532,-0.3430368026,0.5390281263,-0.7994187753
-0.4655686028,-0.3769687496,-0.3848725463,1.071498783,0.9633806796,-0.8757229167,0.8885909502,-0.8358688754,-0.2232358059,-0.542210315,0.8067766634,-0.8420115639,-0.1592584938,0.3293041618,0.77105314,-0.244563629,-0.2326658588,1.386664094,-0.7221796447
-0.4655686028,0.1967199797,-0.3848725463,-1.009217121,-1.853598063,-1.069919397,-0.577763269,1.566268231,-0.9484531394,0.2873207931,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.8480304398,-0.8677749434,-1.15624381,1.307555255
-0.4655686028,-0.5681983261,-0.9123203137,-1.009217121,-0.9471056246,-0.4873299569,-0.577763269,-0.2353345989,-1.020974873,-0.542210315,-1.502127878,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.9326921325,-1.005457812,-1.15624381,-0.6071294099
-0.4655686028,-0.7594279025,-1.176044197,1.071498783,-0.263512283,0.09525948281,-0.577763269,-0.5356017371,-0.3682792726,-0.9569758691,-0.3476756076,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.1172316133,-0.2541051705,0.5390281263,-1.087852823
-0.4655686028,-1.333116632,-1.439768081,-1.009217121,-0.1841569545,-1.069919397,-0.577763269,-0.8358688754,-1.81871394,-1.371741423,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.560572969,-1.758800549,-1.15624381,-1.257878414
0.3691913127,0.770408709,1.197470756,1.071498783,0.2646204493,0.2894559627,0.8885909502,1.866535369,1.082155394,1.116851901,0.8067766634,1.755891105,-0.1592584938,-0.7014241612,-0.06209140798,0.8032214753,0.9136291821,1.386664094,1.342256893
-0.4655686028,-0.9506574789,-1.439768081,-1.009217121,-1.909390547,-1.069919397,-0.577763269,-0.8358688754,-1.673670473,-1.371741423,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.414442436,-1.392757268,-1.15624381,-1.257878414
-0.4655686028,0.1967199797,-0.1211486625,0.03114083057,-0.2862626161,-0.293133477,-0.577763269,0.9657339541,-0.07819233925,0.2873207931,0.2295505279,0.271375294,0.509218825,1.360032485,0.77105314,-0.1358321021,-0.1722426508,-0.3086078418,0.5360345989
-0.4655686028,-1.333116632,-1.439768081,-1.009217121,-0.1527398279,-1.069919397,-0.577763269,-0.8358688754,-1.81871394,-1.371741423,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.697033133,-1.800348372,-1.15624381,-1.257878414
-0.4655686028,0.5791791325,0.4062991049,0.03114083057,-2.397439359,-0.09893699709,-0.577763269,-0.5356017371,0.1393728608,0.2873207931,0.2295505279,-0.4708826113,0.509218825,1.360032485,0.77105314,0.1326703158,0.5849215583,-0.3086078418,0.3549393104
-0.4655686028,-0.5681983261,-0.64859643,0.03114083057,0.4569149313,-0.8757229167,-0.577763269,-0.2353345989,-0.875931406,-0.7495930921,-0.3476756076,-0.09975365862,-0.1592584938,0.3293041618,-0.06209140798,-0.7774806008,-0.853392535,-0.3086078418,-0.8048914351
0.3691913127,0.005490403233,-0.1211486625,0.03114083057,1.428408321,0.4836524426,0.8885909502,-0.5356017371,0.7920684609,-0.127444761,1.384002799,-0.4708826113,1.177696144,1.360032485,1.604197688,0.563032349,0.6928018303,0.5390281263,-0.4736711375
-0.4655686028,-0.1857391732,0.1425752212,0.03114083057,0.7889614593,-0.293133477,2.354945169,-0.8358688754,0.2844163275,-0.127444761,1.384002799,-0.8420115639,0.509218825,1.360032485,2.437342236,0.0768452745,0.1491883047,1.386664094,-0.4598651093
0.3691913127,0.1967199797,0.4062991049,-1.009217121,-0.6310384972,-0.6815264368,2.354945169,1.266001092,-0.3682792726,0.4947035702,0.2295505279,0.6425042467,-0.1592584938,-0.7014241612,0.77105314,-0.4657703553,-0.5298616015,0.5390281263,0.7514583899
-0.4655686028,0.1967199797,-0.1211486625,0.03114083057,0.328808889,-0.09893699709,0.8885909502,0.3651996776,-0.3682792726,0.07993801607,-0.3476756076,0.271375294,-0.8277358126,-0.7014241612,-0.06209140798,-0.3013128011,-0.4529315885,0.5390281263,0.2673767533
-0.4655686028,-0.3769687496,-0.64859643,-1.009217121,-0.4165353567,-0.09893699709,-0.577763269,-0.5356017371,-0.5858444727,-0.334827538,-0.924901743,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,-0.6308597131,-0.4024588583,-1.15624381,-0.295934072
-0.4655686028,-0.9506574789,-0.9123203137,1.071498783,-0.00757103581,-0.293133477,-0.577763269,-0.5356017371,-0.3682792726,-0.9569758691,0.2295505279,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,-0.4326383818,-0.3345270075,0.5390281263,-1.067952242
-0.4655686028,0.3879495561,1.197470756,-1.009217121,0.9132757794,6.11535036,-0.577763269,-0.5356017371,1.009633661,0.7020863472,-1.502127878,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,0.8888638782,1.002609651,-1.15624381,0.0269528572
-0.4655686028,-0.9506574789,-0.9123203137,0.03114083057,-1.000460572,-0.6815264368,-0.577763269,-0.8358688754,-1.093496606,-0.9569758691,-0.924901743,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.112162096,-0.9094570675,-0.3086078418,-0.7587469625
-0.4655686028,0.3879495561,-0.9123203137,1.071498783,-0.5497873076,1.648831322,-0.577763269,-0.2353345989,0.8645901942,-0.127444761,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.895235956,1.000947737,1.081529759,0.5390281263,-0.5339947741
-0.4655686028,-0.1857391732,-0.3848725463,0.03114083057,0.7727112214,0.2894559627,0.8885909502,-0.2353345989,0.06685112744,-0.127444761,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.01781683317,0.01542458119,0.5390281263,-0.1293910835
2.038711144,0.5791791325,1.197470756,0.03114083057,-1.064649012,-0.8757229167,-0.577763269,1.266001092,0.5019815275,0.7020863472,0.8067766634,1.384762152,1.177696144,-0.7014241612,-0.895235956,0.4065053454,0.4156901809,-0.3086078418,1.001086305
0.3691913127,1.917786168,2.252366291,1.071498783,0.7207104601,0.2894559627,0.8885909502,0.6654668158,2.750155261,2.153765786,3.692907341,1.013633199,3.1831281,4.452217454,4.103631332,2.425721608,2.57317353,1.386664094,1.586660905
-0.4655686028,0.9616382854,0.1425752212,0.03114083057,-0.216386593,0.6778489225,-0.577763269,1.866535369,0.7195467275,1.116851901,0.2295505279,1.013633199,0.509218825,1.360032485,0.77105314,0.6239919739,0.6031010201,-0.3086078418,1.375341609
1.203951228,0.1967199797,-0.1211486625,1.071498783,1.305989862,0.4836524426,-0.577763269,-0.8358688754,1.082155394,0.07993801607,2.53845507,-0.8420115639,2.514650782,2.390760808,1.604197688,0.9539490868,1.010887472,0.5390281263,-0.2132222816
-0.4655686028,0.9616382854,1.197470756,-1.009217121,-0.8003118088,-0.09893699709,2.354945169,0.3651996776,0.06685112744,1.324234678,-0.3476756076,0.6425042467,-0.8277358126,-0.7014241612,0.77105314,-0.0368086631,-0.1481417389,0.5390281263,1.154445158
-0.4655686028,-0.7594279025,-0.3848725463,0.03114083057,0.6936267302,-0.293133477,-0.577763269,-0.8358688754,-0.2232358059,-0.542210315,0.2295505279,-0.8420115639,0.509218825,1.360032485,0.77105314,-0.3617066317,-0.2894507327,-0.3086078418,-0.7756624565
-0.4655686028,0.1967199797,-0.1211486625,0.03114083057,-0.4780154235,-0.4873299569,0.8885909502,-0.2353345989,-0.005670605906,-0.127444761,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,-0.03205127571,-0.0753017997,0.5390281263,-0.3303869532
2.038711144,0.770408709,1.197470756,0.03114083057,-0.8877922562,-0.8757229167,-0.577763269,1.266001092,0.5745032609,0.7020863472,0.8067766634,1.384762152,1.177696144,-0.7014241612,-0.895235956,0.566629858,0.5414813129,-0.3086078418,1.001086305
-0.4655686028,1.344097438,1.197470756,1.071498783,0.05363819367,1.454634842,-0.577763269,0.06493253936,1.009633661,1.116851901,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,-0.06209140798,1.080781318,1.249894285,0.5390281263,1.022976944
-0.4655686028,-0.1857391732,-0.3848725463,0.03114083057,0.7727112214,0.2894559627,0.8885909502,-0.2353345989,0.06685112744,-0.127444761,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.01781683317,0.01542458119,0.5390281263,-0.1293910835
-0.4655686028,1.535327015,2.779814058,-1.009217121,0.4130392889,1.260438362,-0.577763269,0.6654668158,2.315024861,1.946383009,0.8067766634,1.013633199,1.846173463,3.421489131,2.437342236,2.077555347,2.250509448,-1.15624381,1.184047273
-0.4655686028,-0.9506574789,-0.9123203137,0.03114083057,-0.1161767925,-0.4873299569,-0.577763269,0.06493253936,-1.020974873,-0.7495930921,-0.924901743,-0.09975365862,-0.8277358126,-0.7014241612,-0.895235956,-1.078945254,-1.113447967,-0.3086078418,-0.4703129144
2.873471059,-0.1857391732,0.1425752212,-1.009217121,0.4718109827,-0.6815264368,-0.577763269,-0.2353345989,0.3569380608,-0.127444761,1.384002799,-0.09975365862,2.514650782,0.3293041618,-0.06209140798,0.1899947122,0.2320886042,-1.15624381,-0.1004108622
-0.4655686028,-0.3769687496,-0.64859643,1.071498783,0.2069321047,-0.8757229167,0.8885909502,-0.8358688754,-0.1507140726,-0.7495930921,0.8067766634,-0.8420115639,-0.1592584938,0.3293041618,0.77105314,-0.154927661,-0.1311831946,1.386664094,-0.8825037016
-0.4655686028,-0.3769687496,-0.3848725463,-1.009217121,0.7973574156,-0.293133477,-0.577763269,-0.8358688754,-0.7308879394,-0.9569758691,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.4614184538,-0.5385789526,-1.15624381,-1.17728106
-0.4655686028,-0.7594279025,-0.9123203137,0.03114083057,0.6827932383,-1.069919397,0.8885909502,-0.5356017371,-0.9484531394,-0.9569758691,-0.3476756076,-0.4708826113,-0.8277358126,-0.7014241612,-0.06209140798,-0.4196486868,-0.83422413,0.5390281263,-0.8459363837
-0.4655686028,-0.5681983261,-0.9123203137,-1.009217121,-0.8398540544,-0.8757229167,0.8885909502,-0.8358688754,-0.875931406,-0.542210315,-0.924901743,-0.8420115639,-0.8277358126,-0.7014241612,-0.06209140798,-0.6313217785,-0.8320753151,-0.3086078418,-0.8422050247
-0.4655686028,1.917786168,3.043537942,-1.009217121,0.02736697571,-0.4873299569,-0.577763269,3.067603922,2.822676995,2.361148564,-0.3476756076,3.611535868,0.509218825,1.360032485,0.77105314,2.506418025,2.676975937,-1.15624381,2.814899898
-0.4655686028,-0.3769687496,-0.1211486625,0.03114083057,-0.307117088,-0.4873299569,-0.577763269,0.9657339541,-0.8034096727,-0.127444761,-0.924901743,1.013633199,-0.8277358126,-0.7014241612,-0.895235956,-0.8526982431,-0.9378433999,-0.3086078418,0.2845410045
-0.4655686028,-0.7594279025,-0.3848725463,1.071498783,2.500111512,-0.293133477,-0.577763269,-0.2353345989,0.6470249942,-0.9569758691,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.895235956,0.5770923383,0.7476576545,0.5390281263,-0.7546424677
-0.4655686028,-0.7594279025,-0.3848725463,-1.009217121,-0.2134073827,-0.6815264368,-0.577763269,-0.8358688754,-1.166018339,-0.542210315,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.178133716,-1.264817321,-1.15624381,-0.6036468082
-0.4655686028,0.005490403233,-0.1211486625,1.071498783,-0.2673040052,0.6778489225,-0.577763269,-0.2353345989,0.4294597942,0.07993801607,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,-0.06209140798,0.3124231769,0.4051292443,0.5390281263,-0.06458981611
-0.4655686028,0.3879495561,-0.64859643,0.03114083057,0.2402450924,-0.6815264368,0.8885909502,-0.2353345989,0.06685112744,-0.7495930921,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,0.09514400637,-0.04636605448,0.5390281263,-0.6963088892
2.873471059,-0.3769687496,0.1425752212,-1.009217121,0.4468939512,-0.6815264368,-0.577763269,-0.2353345989,0.2844163275,-0.127444761,1.384002799,-0.09975365862,2.514650782,0.3293041618,-0.06209140798,0.105172711,0.1812251804,-1.15624381,-0.1004108622
-0.4655686028,-0.9506574789,-0.9123203137,1.071498783,0.1088890026,-0.4873299569,-0.577763269,-0.8358688754,-0.2957575393,-0.9569758691,0.2295505279,-0.8420115639,-0.1592584938,0.3293041618,-0.06209140798,-0.3714194345,-0.2705631386,0.5390281263,-1.102778259
0.3691913127,-0.1857391732,-0.3848725463,-1.009217121,0.9839643143,1.066241882,-0.577763269,-0.2353345989,0.06685112744,-0.334827538,-0.3476756076,-0.09975365862,0.509218825,0.3293041618,-0.06209140798,-0.01740663227,-0.03664755103,-1.15624381,-0.2152123397
-0.4655686028,0.005490403233,-0.3848725463,1.071498783,0.2949542267,-0.09893699709,-0.577763269,0.3651996776,-0.07819233925,0.07993801607,0.2295505279,0.6425042467,-0.1592584938,0.3293041618,-0.06209140798,-0.1451205592,-0.1900802557,0.5390281263,0.05294799133
-0.4655686028,0.3879495561,-1.439768081,-1.009217121,-3.958545548,-1.069919397,-0.577763269,2.767336783,-1.166018339,-0.127444761,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.6082467994,-0.9087733537,-1.15624381,1.092877735
-0.4655686028,-0.7594279025,-0.3848725463,0.03114083057,0.1703690694,-0.293133477,-0.577763269,0.3651996776,-0.658366206,-0.542210315,-0.924901743,0.6425042467,-0.8277358126,-0.7014241612,-0.895235956,-0.729694554,-0.7337792456,-0.3086078418,-0.3533970001
0.3691913127,-0.5681983261,-0.3848725463,0.03114083057,-0.3323049568,-0.09893699709,-0.577763269,-0.2353345989,-0.2957575393,-0.542210315,-0.3476756076,-0.09975365862,-0.1592584938,-0.7014241612,-0.895235956,-0.3147409867,-0.272541025,-0.3086078418,-0.5295171433
2.873471059,-0.5681983261,-0.1211486625,-1.009217121,1.13075813,-0.8757229167,-0.577763269,-0.8358688754,0.2118945941,-0.542210315,1.384002799,-0.8420115639,2.514650782,0.3293041618,-0.06209140798,0.1050878419,0.184546076,-1.15624381,-0.5061339605
-0.4655686028,-0.5681983261,-0.64859643,0.03114083057,-0.6012463943,0.09525948281,-0.577763269,0.06493253936,-0.5858444727,-0.542210315,-0.924901743,-0.09975365862,-0.8277358126,-0.7014241612,-0.895235956,-0.5788490686,-0.5565508584,-0.3086078418,-0.532004716
-0.4655686028,0.1967199797,0.6700229886,-1.009217121,-0.2637831203,-0.6815264368,2.354945169,0.3651996776,-0.5133227393,0.2873207931,0.2295505279,0.271375294,-0.1592584938,0.3293041618,1.604197688,-0.5132263553,-0.6063642933,0.5390281263,0.2260830474
-0.4655686028,-0.3769687496,-0.1211486625,3.152214686,1.784017694,0.2894559627,2.354945169,-0.5356017371,0.9371119276,-0.127444761,1.961228934,-0.4708826113,-0.8277358126,-0.7014241612,0.77105314,0.5673182411,0.7903531401,3.929571999,-0.3506606702
-0.4655686028,-0.5681983261,-0.64859643,0.03114083057,0.5565830572,-0.6815264368,0.8885909502,0.06493253936,-0.7308879394,-0.542210315,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.7442637582,-0.7955698813,0.5390281263,-0.4300142376
-0.4655686028,-0.1857391732,-1.176044197,-1.009217121,0.3808096504,-0.6815264368,-0.577763269,-0.8358688754,-1.166018339,-1.164358646,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.065168162,-1.348425753,-1.15624381,-1.143076936
-0.4655686028,0.005490403233,0.1425752212,0.03114083057,0.2348283464,-0.6815264368,0.8885909502,-0.5356017371,-0.005670605906,0.07993801607,0.8067766634,-0.4708826113,0.509218825,1.360032485,1.604197688,-0.1545080302,-0.1622311271,0.5390281263,-0.3249142933
-0.4655686028,0.5791791325,0.4062991049,0.03114083057,0.9671724018,0.8720454024,2.354945169,0.06493253936,0.6470249942,0.4947035702,0.2295505279,0.271375294,-0.8277358126,-0.7014241612,0.77105314,0.5951223178,0.55765847,1.386664094,0.5678755287
-0.4655686028,1.344097438,0.9337468724,0.03114083057,-0.3363675163,0.8720454024,-0.577763269,1.866535369,0.5745032609,1.116851901,-0.924901743,2.49814901,-0.8277358126,-0.7014241612,-0.895235956,2.022630862,0.9138245289,-0.3086078418,1.337654884
-0.4655686028,-0.7594279025,-0.9123203137,-1.009217121,-0.759686214,-0.6815264368,-0.577763269,-0.2353345989,-1.166018339,-0.9569758691,-0.924901743,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,-0.9848442256,-1.07136294,-1.15624381,-0.7783987864
-0.4655686028,-0.5681983261,-0.64859643,1.071498783,0.9877560365,-0.8757229167,0.8885909502,-0.8358688754,-0.2232358059,-0.7495930921,0.8067766634,-0.8420115639,-0.1592584938,0.3293041618,0.77105314,-0.3245575184,-0.2976919259,1.386664094,-0.8825037016
-0.4655686028,-0.1857391732,0.1425752212,2.111856734,0.6811682145,0.2894559627,0.8885909502,-0.2353345989,0.6470249942,-0.334827538,1.384002799,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,0.5433002714,0.6595806646,2.234300063,-0.3872279881
0.3691913127,-0.1857391732,-0.3848725463,0.03114083057,-0.5636000098,-0.6815264368,2.354945169,0.3651996776,-0.07819233925,-0.127444761,0.8067766634,-0.8420115639,-0.1592584938,-0.7014241612,0.77105314,-0.1356152143,-0.1035538311,1.386664094,0.02098268285
-0.4655686028,0.1967199797,0.1425752212,1.071498783,0.9449637433,2.425617242,0.8885909502,-0.5356017371,1.009633661,0.07993801607,0.2295505279,-0.4708826113,-0.8277358126,-0.7014241612,-0.06209140798,0.9352590139,1.039395896,1.386664094,-0.1527742664
-0.4655686028,4.786229814,2.779814058,1.071498783,-2.004725276,2.619813722,-0.577763269,6.670809581,3.983024728,5.057124665,0.8067766634,4.353793773,0.509218825,1.360032485,0.77105314,3.718052455,3.789964348,0.5390281263,5.828096643
-0.4655686028,0.5791791325,-0.1211486625,1.071498783,1.47065894,0.09525948281,0.8885909502,-0.5356017371,0.2118945941,0.07993801607,0.2295505279,-0.4708826113,-0.8277358126,-0.7014241612,-0.06209140798,0.3916626739,0.2929391334,1.386664094,-0.1332468211
-0.4655686028,0.770408709,0.6700229886,0.03114083057,0.619958985,1.454634842,0.8885909502,0.3651996776,1.009633661,0.9094691242,0.2295505279,0.6425042467,-0.1592584938,0.3293041618,0.77105314,0.8690422166,0.9173285622,0.5390281263,0.7932496103
-0.4655686028,0.1967199797,0.4062991049,1.071498783,-0.002425127137,0.8720454024,0.8885909502,-0.8358688754,0.5745032609,0.07993801607,0.8067766634,-0.8420115639,-0.1592584938,0.3293041618,0.77105314,0.5247139274,0.6264205448,1.386664094,-0.5672038689
