,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
TPSA,0.4749975477496092,-0.5782746741931116,-0.5650535508174498,-0.18059044013068618,0.6758916432072861,0.5872763038083114,0.5024735988619552,0.5521438372936224,-0.6348582719702837,-0.12110428602666136,-0.1762926196859039,0.0184009220599906,-0.24589846013509373,-0.21604557663904392,0.115226975917762,0.19321208595710257,0.001733198441915614,-0.5332014437485021,-0.16565390012562237,-0.18842394202102292,-0.34664625896502255,-0.48393664644147205,-0.15998210328621562,-0.14734444992943393,-0.6103366641355766,-0.03285492344918877,0.19667386528263842,0.2373044360086852,0.23763616911776794,-0.038529902226579434,-0.30268634026002744,0.16342993222249164,0.07127784143995056,0.3486977578629616,-0.20240113209041907,-0.21494553752674775,0.31145413774480707,-0.5157583846134692,0.22555742082555524,0.02319443852525749,0.27681478684210126,0.05372384635520869,-0.05347506155232543,0.05306939405656511,-0.03343907526411488,0.17312772429374967,0.16609514302096967,0.1719871668732375,0.2765579332409237,0.07096649070175057,-0.08587838084610923,0.15412922377322774,0.10463254857441161,0.8007701446059866,0.6958024820958421,0.6418437782514831,0.9657211116383965,0.7469850872387247,1.0,0.7872751523122297,0.4112823296380486,0.22154204169297162,0.9407499708761196,0.6067713856717964,0.4301340199294333,-0.17724828352618402,0.17197986204362822,0.21904145894367588,0.5217645299729158,0.037292602174250705,0.36246064691199065,0.448022047926564,0.5318859835191505,0.2824514186405893,-0.8411569418524824,0.5798992582559904,-0.27537084317922494,0.5332846528747607,-0.43113434605332657,0.16356846122793667,0.07309183719742843,0.25355100551034676,0.16164327912827278,-0.7431405670369281,0.22910866856553844,-0.583879344962435,-0.6269160325601972
nRot,0.14668382217595552,-0.23672099742436964,-0.28546783433123424,0.1426030086621777,0.5701284343148092,0.3634015622647587,0.48627964501565696,0.517788136948704,-0.3416340625380078,-0.26307607968779423,-0.19494247383098826,0.1513551202276877,0.011440429557415753,-0.23882379905827045,0.03538660391201939,0.09816145639892775,0.09239198221023791,-0.22073096523131394,-0.010006546514487461,-0.24979593240940054,-0.33140818014198703,-0.381932554580883,0.1597466957074499,0.1140784644850167,-0.3708235449260618,-0.08288958684148183,0.20579114189467781,-0.020223513468456505,0.09429589807242456,0.030464125685768003,-0.18661235238809185,0.17321297106389924,0.0707467523244138,0.20573858683102003,-0.22477199677016751,-0.2301510451991136,0.12843195238078467,-0.18597632741362985,0.15763831644001966,0.1791084087663037,0.4202895919766859,0.06570651520376608,-0.010049136451727059,0.029571762399216658,-0.11931191015738402,0.23830763235654417,0.20056556058740777,0.1042130996652158,0.08843405523745355,-0.047958076731187536,-0.1296056859424333,0.13770804067311013,0.010562724601319405,0.8509874521981885,0.8260895661050446,0.34912609691801366,0.8313202483863877,0.4815826760658219,0.7872751523122297,0.9999999999999998,0.42690198181538597,0.2395597291253941,0.8154716994394394,0.5607746825776325,0.7054391748953275,-0.0728215337089213,0.31776463935822,0.14915022508804054,0.316831572920501,0.004173485351170264,0.49164080114123765,0.3538540664816008,0.55558111133085,0.1818460411634888,-0.7829611856185889,0.3626513421621516,-0.1443434582791224,0.5472029415694298,-0.4508816561938629,0.12160088970169002,0.3075488539247048,0.30487540528175483,0.17588259694217365,-0.6428899084278018,0.1379697501206292,-0.7052601046183039,-0.5417137916916231
nRing,-0.1514327958227574,0.0025160828366138865,0.10732459138132877,0.015089726937554256,0.30032013321688317,0.1515275746221986,0.17692048188205015,0.2685195242287281,0.007307681825688507,-0.440327090300246,-0.01984215202347628,0.3910443078223633,0.04702633273048718,-0.42590636148727434,0.13997456551753004,0.06725421915312141,0.119967338093112,-0.07059877042665796,0.19141019925542443,-0.069517512907793,-0.13519754440600776,-0.22133405448234791,0.07523277715265837,0.15101871954231932,-0.2832896531134123,-0.12194226504076518,0.3512279837691832,0.1646209830563513,0.32490954568223956,0.09358018227300374,0.06593299496629133,0.3113269827337441,0.04121403866496467,0.14390971500656646,-0.08886974905496765,-0.36313459010377663,0.04454374938855414,0.09997727776550877,0.34374580289725026,0.24198293161458426,0.4583263387370628,0.07924350095416184,0.07062227939107182,0.187026017961884,0.07996503480944159,0.21328647531331876,0.10584033631785794,0.12308717359038948,0.37797602154454585,-0.0770750418955299,-0.14750474418066556,0.3434317532410165,0.05357322289303172,0.7583478990150905,0.793417777463341,0.07481495382722606,0.5178835676191518,0.06683799966770765,0.4112823296380486,0.42690198181538597,1.0000000000000004,0.5491110312112474,0.5269322976339662,0.9405310016517008,-0.2542742801170415,0.10640355066806272,0.1982915731524523,0.2621880183548982,0.2515497982974597,0.18341203528365707,0.39666169842410487,0.2007568987778377,0.2120448595703997,0.08835665232345802,-0.34729277550550125,0.30845687316463016,-0.2982196917025034,0.8790922594645767,-0.41788016785990756,0.1587965685814553,-0.03983052573409305,0.1928462616632412,0.09265144050411502,-0.5329652825184037,0.06250878826325712,-0.5053854710756673,-0.5329652825184037
MaxRing,0.10360855279118729,-0.21009432958053068,-0.050102421016937355,-0.18503022046900897,0.4100648477690088,0.20364516313661707,0.15894503189693973,0.1541931304986993,-0.18093900035846408,-0.5413219544305524,-0.1819549297650458,0.05436835499694299,-0.1271757858823585,-0.2114298333166962,0.1202512365755615,0.1963640699944029,0.041978543135314426,-0.2705139379709762,0.11557113945742566,-0.013929141478984481,-0.11754244325226652,-0.005972646516232949,-0.0472508007785118,0.11962936554849493,-0.34986023622668344,0.081638834153156,0.3959866956311145,0.1486070906263063,0.41131026569733475,0.15320751560380186,0.19852447720075145,0.0353896893039038,0.19014187406521968,0.3319148960052185,-0.18633382225736136,-0.24281603484542486,0.20489553099545588,-0.10195150944855924,0.27774721604409724,0.22186083515873614,0.35686253862655176,0.060124622940962054,0.06768179099095235,0.48450544565567755,0.14155417036174464,0.04946658552208249,0.1291505204806529,0.2723626160951572,0.4494723550406666,0.12278388703130587,0.20303530870396186,0.2310580715218624,0.22311299671778448,0.39244366588217927,0.3888291609193857,0.14444556703488654,0.27008013617522786,0.04385196996417963,0.22154204169297162,0.2395597291253941,0.5491110312112474,0.9999999999999997,0.30491262846030803,0.5361298445469906,-0.20620119648949406,-0.15772719797974347,0.1111362290368112,-0.010654588840823993,0.22460780486533044,-0.09689358757382788,0.28517846616981163,0.4407125384159014,0.32474324343063277,0.08406880673573999,-0.25248931978756595,0.21730888665843875,-0.3865089440424259,0.3546769869896568,-0.31371139330478437,0.1916160488653485,-0.06908190473042969,0.05766754929406224,-0.0074533528902944405,-0.19882592292189255,0.1939726658072994,-0.2515207091849385,-0.19882592292189258
nHet,0.37626933471265145,-0.5010833938100637,-0.47216448745373496,-0.13667580237999766,0.6686944116519604,0.5798977145977436,0.5937615690980935,0.620820808807301,-0.5128615607556691,-0.21932470702881465,-0.17833616043978323,0.14145167165373715,-0.13257994607813933,-0.3308561780578085,0.16263526896366998,0.2800201181233222,0.09894427881923208,-0.44039369840677256,-0.10600703232245193,-0.24786200140237785,-0.3930193596800689,-0.5441458231556207,-0.10449215901900026,-0.029847794801289813,-0.5761317418036818,-0.06301418509336446,0.16409839237699858,0.2380574411029569,0.2888238813610231,-0.027447813011688638,-0.3032007553963103,0.15580966686954756,0.15221558209979638,0.40589522411995704,-0.19401038062495807,-0.23821411446814883,0.3513976534252623,-0.38115521807519365,0.30834864519862604,0.11889610729622847,0.39946907075107463,0.05052700788448462,-0.07414618722844095,0.03267625891319091,-0.02787991088640211,0.14508434350637234,0.13644319448459966,0.15393812676748025,0.3597652683265054,0.04106837886006221,-0.1595182841327068,0.17653945186278935,0.09397974463234793,0.882619230269648,0.7611183652433241,0.7236540379623276,0.9775834828520593,0.5423171492215219,0.9407499708761196,0.8154716994394394,0.5269322976339662,0.30491262846030803,1.0000000000000002,0.6829890934670483,0.39376438456111207,-0.21665153262383488,0.29403367994524116,0.18122528975012467,0.5016244102519142,0.019846573383346344,0.38636234957724547,0.4447204394710437,0.4761348531437842,0.20688732082787634,-0.8368983473282782,0.5859763094589766,-0.23689291330139353,0.6101629406010602,-0.6184418020202154,0.18951388687827503,0.1389004963826509,0.2190800949146439,0.11705427975075766,-0.7327636775289034,0.21851031573411184,-0.6714355054607458,-0.6702789439680804
nRig,-0.024695638646575646,-0.13607392175907104,-0.020637774062652922,-0.01593558153382228,0.3953595298509884,0.2836487362418509,0.2766937658249752,0.35343099162962444,-0.12769180547989406,-0.43763361395135997,-0.0432688546560086,0.34197051628963554,-0.09411204875415907,-0.4122305812381126,0.12736458737901912,0.08675592221664481,0.14518484948560967,-0.17779018854885323,0.17216065217699592,-0.0724333309055733,-0.16453200845213503,-0.2757490568769306,0.016072058585743183,0.09226432939491891,-0.39724894883008216,-0.07917698871060225,0.3647903239761928,0.18510724808871543,0.32803413692818456,0.035299999624757133,-0.02130672307254077,0.29714372565504815,0.0442043152834229,0.20099452342267393,-0.10816936254272512,-0.37266835449099855,0.14957439209929985,-0.05995135049824812,0.3627839779136407,0.234155195319156,0.4888438566524624,0.08848323970081834,0.05940568466523406,0.2034140231711346,0.054068702803803007,0.2511964039585282,0.12103613566169656,0.16621431166566375,0.46808522743531356,-0.002099287364085034,-0.117636969843807,0.35267980929609455,0.09975299368931256,0.8626096855633678,0.874680629134073,0.19117830908093797,0.6842267641225596,0.2304756849004023,0.6067713856717964,0.5607746825776325,0.9405310016517008,0.5361298445469906,0.6829890934670483,0.9999999999999993,-0.15059452572558835,-0.007832448172941925,0.2105949261837426,0.27815080764514605,0.3887160881772467,0.19457870754770085,0.39902104748565237,0.2711837180179657,0.35129448227108473,0.1512120980819657,-0.5242197163115832,0.40541858011170956,-0.40889402500368416,0.8719502248757249,-0.4383727846067511,0.2275522760365168,-0.04278149536110587,0.2326873453026592,0.13402909352961564,-0.6572995899852432,0.06543638404602907,-0.5717603099831776,-0.6378390624174457
Flex,0.16590080020635192,-0.1611738474815237,-0.338878153262792,0.1816535020537633,0.3606813597445113,0.1497221266685811,0.2947118979820594,0.2936446158984864,-0.27007493784003794,0.1513769723637742,-0.11970174853125998,-0.1051516152160228,0.12636489389259087,0.05450478045894963,-0.06306326113603973,0.04351283603786564,-0.008032968294957688,-0.11467251341415646,-0.13404589969019914,-0.2917623374802005,-0.26800698270066425,-0.22771705714633722,0.18825777955297238,0.07151520538471827,-0.13870514187261132,-0.07984496774296374,-0.03653184804023355,-0.18981087976942296,-0.24922059954553197,0.07196796354590208,-0.18456252941334775,-0.02830117618058316,-0.008807769826934536,0.07247270062376948,-0.19906313934883121,0.053758217979175134,0.038808138486573523,-0.17159317133476473,-0.11316274967219557,0.03395515444233981,0.12948302960602565,-0.016068610005803292,-0.09229753308986641,-0.12842192854076873,-0.1943186518138999,0.07869835716534948,0.11146753661555284,-0.02190994937562093,-0.2655569286170129,-0.04965308204405931,-0.07612611653705185,-0.09485286930988586,-0.03735656438471854,0.2860981845228678,0.2467595513970854,0.24472406369078292,0.4131278272001423,0.3949073505981686,0.4301340199294333,0.7054391748953275,-0.2542742801170415,-0.20620119648949406,0.39376438456111207,-0.15059452572558835,1.0000000000000002,-0.07432339413997117,0.1701859008408198,-0.05277045102632046,0.06908562593624512,-0.12257232139725906,0.20793856152259022,0.15716465304368665,0.3248301290136287,0.12152716660634422,-0.510623520338874,0.1214684446503588,0.14513145790641707,-0.06413502923547748,-0.15298154776712725,-0.11012919205859646,0.38169647358429426,0.10009090012463245,0.04558104699214721,-0.214216877222634,0.11956254029695802,-0.3919609880669561,-0.15448385401795084
nStereo,-0.29561710420317383,0.3684344200569635,0.27140323290044427,0.17372446530732363,-0.18296816465357207,-0.23101722180666198,-0.3016504691511022,-0.1745672170799267,0.04028965859560191,-0.10465709972555091,-0.24191139569788786,0.03827776906145154,0.25400644616387186,0.11864143695687765,-0.2506956037730149,-0.4544681887435071,-0.33647608262099843,0.10756762911732821,-0.150429210494532,0.012502941383718384,0.2545808754490659,-0.005695780871310232,0.1958284225365741,-0.18812160959802338,0.15207391873365,-0.16626521231097527,-0.2239309289169593,-0.3858575482119503,-0.0942163655491194,0.0728716936349232,0.16226287112982524,-0.03874596993278035,-0.09883501198819375,-0.264330228627821,-0.1549103498767947,-0.3254263399509755,-0.1876939228973311,0.25165739200679316,-0.07399784385936378,0.11618987767999592,-0.09074465097913341,-0.1986372758210129,-0.2416788834891929,-0.19220536307220804,-0.019780055836156687,-0.13516054312297274,-0.21529449888032334,-0.24971184605102784,-0.46925877183204,-0.32624124197151794,-0.20722251671477362,-0.07598896160790788,-0.3258381427831693,-0.003980921593565954,0.10479725076901834,-0.3939202433968384,-0.16807357326425673,-0.04286222517437964,-0.17724828352618402,-0.0728215337089213,0.10640355066806272,-0.15772719797974347,-0.21665153262383488,-0.007832448172941925,-0.07432339413997117,0.9999999999999996,-0.08581443270016932,-0.022765351133186108,-0.4586308136549137,-0.08541785647412047,-0.09359653777334354,-0.5981078615900717,-0.22436589449850508,-0.10431052079895432,0.2153922142788491,0.011740292887346038,0.4014435379571881,0.19614559117802904,0.36597523910012886,0.05210805819727628,-0.027569255009692747,-0.10896011706127791,-0.08541785647412041,0.08887369874956169,0.2067187267611154,0.06442086425560462,0.155877953304205
NonBiodegradable,0.0191020193097763,0.006350233187528865,-0.03243856940921122,0.04042056979575719,0.13245103882763629,0.06143878183964091,0.1574570481039334,0.10710387171751357,0.047404698709970855,-0.11683645913735087,-0.006712201774875553,0.16932019225162728,0.20928073760069574,-0.21438358511326203,0.09721886213626203,0.03536505821218079,0.13175754045789506,0.012194149180946154,0.05276234228534882,-0.275470900931003,-0.20748381106956668,-0.21683021444432654,0.11833543090811756,0.16456598277604403,-0.1543260083848568,-0.11360577331399305,0.0958508483674311,0.06441978235334755,0.04584635412187289,-0.010765621995153922,-0.09898915735552485,0.14559549445530703,0.08281348597113887,0.06792710617839898,-0.0917674763804627,-0.05180223158652367,0.043140573029707883,0.02365008483635088,0.11970336289544084,0.14189815419057766,0.1851139167713437,-0.04161278498862903,0.11206234085355962,-0.0290113785186047,0.13992331828217383,-0.03323253331558622,-0.07099856250897191,-0.09105843834972174,0.06685925003173296,-0.1733347829465732,0.018618501935903763,0.12638688645615104,0.006450770950423287,0.3975506417599487,0.3753336573715716,0.1919756370204315,0.21475468780885823,-0.003578871894876533,0.17197986204362822,0.31776463935822,0.1982915731524523,0.1111362290368112,0.29403367994524116,0.2105949261837426,0.1701859008408198,-0.08581443270016932,1.0,0.3185845283544392,0.017344131453700277,-0.09176747638046273,0.20409849528044888,0.2824669240704056,0.21104918070797335,-0.08751366369516445,-0.23121642855673052,0.25050685826936164,0.0638482056870117,0.22064380404860057,-0.23488053010872373,0.18424407847293894,0.3000132589189,0.46658244206163624,0.41164267976378993,-0.18286210249092458,0.06454697815081932,-0.3155508917671888,-0.26375962248690954
NonGenotoxic_Carcinogenicity,-0.020198365210418928,0.07568783981001834,0.08685354723512088,-0.05635384590780711,0.0032763286396027703,-0.041523618615794296,-0.09817372139731752,-0.055443959618951724,0.01623228967246519,-0.04678446393078681,-0.017185988527767326,0.2821714073323704,-0.008916866658758063,-0.2514296085883321,-0.007188299864647445,-0.10449306304688656,-0.024232534278341968,-0.08614837069786163,-0.013462154518845632,-0.06983131770744577,0.026055641047038357,-0.13460056946968502,-0.0564982831112573,-0.1160430722872385,-0.057519230040016446,0.10536423075136182,0.08936998190681394,0.16527085292114332,0.07088602498871996,-0.0038196653884445724,-0.03855739458538316,0.3497182016174358,-0.06405611923974185,0.017321512254313658,-0.03041495323362361,-0.10653968927814222,0.08095267078961307,-0.1112071038716622,0.10094654673925857,0.08082557458842114,0.07500260987521322,-0.054448038717477214,0.04284525051579507,-0.08290989397874317,-0.06995105743496532,0.17393585498658862,-0.04270836021415559,-0.05270476347804124,0.033483487278993904,-0.05250322272509711,-0.05841975688451035,0.12465831225049538,0.030381408982681806,0.2580958595178398,0.27419875891311224,-0.002802054157167347,0.20378786479934125,0.16176814573334022,0.21904145894367588,0.14915022508804054,0.2621880183548982,-0.010654588840823993,0.18122528975012467,0.27815080764514605,-0.05277045102632046,-0.022765351133186108,0.3185845283544392,1.000000000000001,0.15648564190346384,0.33456448556985974,0.12038585308576892,0.13833992094861675,0.20856378410963242,0.34306021235136525,-0.0997905166378326,0.1753806370470228,-0.061814787476996126,0.3031916568697753,-0.03998085034240615,0.2606430175713433,0.14863978923352328,0.4920419323166397,0.6995439243733437,-0.10752837157134663,0.021393127492027913,-0.04541515269578689,-0.10752837157134665
SureChEMBL,0.45667707361059817,-0.433845530344566,-0.2714063236839563,-0.14410678888602002,0.33432048350564586,0.43937620859927434,0.3696928607875717,0.4041392594428162,-0.32742557206232464,-0.07856976306571196,0.07568105971786557,-0.028181908739845208,-0.14328264883790168,-0.04174962843208424,0.09511580496502667,0.5160948995540895,0.27034003103205,-0.2435812467281767,-0.10248001177551504,-0.3405514170746788,-0.2929591331069741,-0.11051738933953453,-0.19275904463175803,0.013975004858417692,-0.35524928801172906,0.1659383925959914,0.13978519401339828,0.6103144378565838,0.1808396600696068,-0.10826115340129923,-0.23049431788967475,0.3354234909189979,-0.34077623765074283,0.1345739266124479,-0.07819184288945061,-0.16736887242800774,0.42173775230518723,-0.49660588246562365,0.31864869424480396,0.01919409267413148,0.34177586353774553,0.003469627414383696,0.22008584588014385,-0.03068349125764574,-0.07495574909181198,0.11013929566658558,-0.003678450383272015,0.09318628538275163,0.4540691990986816,0.5460321690016562,0.030634948799835787,0.16595065138080184,0.48856586816529707,0.3885495935970019,0.30840618241926177,0.4152551007685795,0.4953932451327997,0.36877084760042533,0.5217645299729158,0.316831572920501,0.2515497982974597,0.22460780486533044,0.5016244102519142,0.3887160881772467,0.06908562593624512,-0.4586308136549137,0.017344131453700277,0.15648564190346384,0.9999999999999983,0.10946858004523072,0.24759378423606912,0.4206821801820383,0.6087741446187926,0.26278551566155406,-0.5583016649985594,0.4356648767261055,-0.3487936862071687,0.24266543246767858,-0.08425746062596334,1.636118141552862e-17,-0.12386232635410031,0.20899320783111763,0.1094685800452307,-0.37696058153381806,0.05499821258713591,-0.22883958216015823,-0.3769605815338181
LD50_oral,-0.18396734595309583,0.20600838692012838,0.11291655938888583,0.14610352546299074,-0.0032527152789647244,-0.04418676425237552,-0.10208276525159082,-0.037165767603301814,0.25991878623678116,-0.02700854347570967,0.4377118221299216,0.24265366955695974,-0.08306962165764209,-0.21979431767577032,0.15045834009060274,0.030604452380736977,0.4700605173949015,0.2829132723118535,0.5382153303840291,0.012283821716831551,-0.0889752796987516,-0.038640321907151394,0.06560963495738842,0.12341636005347843,0.032191540307112035,-0.1444278866220793,0.0760356825376226,0.03489090294752732,0.03533639483891642,0.016530316206836062,-0.02139806206331383,0.5489739633275967,0.17976871076123563,0.24005443995116238,0.48936170212765956,0.46632297024850533,0.041624654717648576,0.08134697141385015,0.1721557400112773,0.19304213003290804,0.15833952851007588,0.108933232085318,0.31156902072979725,-0.03058292773769927,-0.05087455598920213,0.5420159422964073,-0.011677567466485222,-0.08824130800862082,0.12692531544948682,-0.005749799402238814,-0.06124207474281936,0.12430472609753904,-0.012636017706371622,0.05287501626930609,0.07278766406190144,-0.13807366768182933,0.061096526863454785,-0.031044970165061046,0.037292602174250705,0.004173485351170264,0.18341203528365707,-0.09689358757382788,0.019846573383346344,0.19457870754770085,-0.12257232139725906,-0.08541785647412047,-0.09176747638046273,0.33456448556985974,0.10946858004523072,0.9999999999999984,0.028071730702217287,-0.002764995748511257,-0.015712256863499485,0.5338457124421283,0.020767412014275607,-0.0689293714911337,-0.1911884548429062,0.10091693244371455,-0.07624966833963885,-0.18233123937236823,0.10398006147844578,-0.014965432360392522,-0.021276595744680857,-0.0752208190304946,-0.7033753209384469,0.04447785179995583,-0.07522081903049462
Skin_Sensitization,0.18464576809941793,-0.18389257492003475,-0.17856566108441005,-0.07218006197123848,0.4252204247415398,0.23822925671530995,0.19689991708028895,0.2443580568600516,-0.28288320110336074,-0.14400420821477022,-0.12220175115816799,0.15168151571892954,-0.05177282479040037,-0.14171377380568168,0.05687155420063693,0.23153461408635442,0.09242451455698784,-0.05481103760188799,0.15527899386456315,-0.09481503735271499,-0.31593477717078217,-0.09077093021558552,-0.004538423001497449,0.11044353002018788,-0.2514736923141753,0.0651806910828116,0.28460957129186404,-0.002866668760660256,0.15138835148585478,0.11856867631631328,-0.10208718186697613,0.2674255323995675,0.1380850668036751,0.055130033201042684,0.028071730702217322,0.05946540367666715,0.012013231728252806,-0.23532377126484466,0.1313974403088058,0.031109102740375868,0.25438407256969076,0.10502314152618526,0.2525453343958926,0.004330734811536454,-0.060294354692419914,0.24635822118069436,0.3235480052968566,0.015415322893040607,0.04775246957817987,0.1295833246564239,-0.12052831491434696,-0.0708184042995548,0.02343577876508986,0.46666436470433525,0.48363268818311395,0.06961993547088377,0.4030450335036503,0.28407633728204845,0.36246064691199065,0.49164080114123765,0.39666169842410487,0.28517846616981163,0.38636234957724547,0.39902104748565237,0.20793856152259022,-0.09359653777334354,0.20409849528044888,0.12038585308576892,0.24759378423606912,0.028071730702217287,1.0000000000000004,0.4195264577231355,0.32872335139972353,0.04523289121167611,-0.40009107231674357,0.048153224494458885,-0.13615920402273976,0.389008345777591,-0.28695566857461824,-0.21650635094610987,0.05203694644631917,0.49362406479924364,0.25264557631995554,-0.369910174006524,-0.09872481295984872,-0.2598809849943926,-0.369910174006524
Acute_Aquatic_Toxicity,0.4332910731623213,-0.4633595380272712,-0.35264167671995256,-0.2170772711990279,0.5189938078008379,0.3415265616916995,0.26818346954985417,0.27129099465542883,-0.2776096569700353,-0.20616020908808147,-0.018046882201700018,-0.06628272526835133,-0.25405821004847995,-0.15664326097627554,0.33234868866802336,0.39051990280380294,0.15742479213347577,-0.32007568459218905,0.021202066453513635,-0.09760433844033374,-0.31647458512150906,0.07407540645891429,-0.12958752014890465,0.27782160833120373,-0.4310197447010062,0.10198521171277244,0.3781938546375984,0.3844851806080896,0.2799492234950113,0.08915887668651293,-0.1572669305913843,0.159369345591721,0.14721325672610566,0.2746482902438237,-0.06912489371278116,0.10010825995772257,0.10819213040253516,-0.342288466989012,0.054489505947469534,-0.19780627186205213,0.10684648973124956,0.15722825319852912,0.3069481250857578,0.2284687069610748,0.24862079414369218,0.2368028639667029,0.2520128297454579,0.28831760069645074,0.4446836223860397,0.27739939720948065,0.4412683960949523,0.10711815758391725,0.3415581794314761,0.3405220104696205,0.2588452995439127,0.3964753793074244,0.41324700598456415,0.42075335088969373,0.448022047926564,0.3538540664816008,0.2007568987778377,0.4407125384159014,0.4447204394710437,0.2711837180179657,0.15716465304368665,-0.5981078615900717,0.2824669240704056,0.13833992094861675,0.4206821801820383,-0.002764995748511257,0.4195264577231355,1.0000000000000009,0.5300145394786053,0.2068544879669643,-0.3791115578067261,0.16324891760265584,-0.3789515232285417,0.11835866394519846,-0.34396080069778284,-0.042650675602583475,0.10297615492353837,0.278110657396363,0.19631469814429742,-0.2657106041308469,0.0019448297720025432,-0.21221262259667742,-0.2870385455995437
Toxicophores,0.3460214111740602,-0.3144836206724295,-0.2470129583117296,0.10163376516041386,0.432070385206569,0.4191661288947093,0.3997539172284948,0.46675765812793096,-0.28943041447847145,-0.3091687067136076,-0.11068009197184023,-0.029694365046835324,0.012930934830646706,-0.05397502252332137,-0.05138378752232499,0.20575681598052875,0.1303572362700827,-0.1970149014997133,-0.1810479536960378,-0.30747305193470204,-0.28845225070336217,-0.022027139963275898,0.042727834538695,0.14662014997360748,-0.273849961753564,0.09193838711122804,0.19875505848120317,0.34688896058793306,0.156782522249809,-0.01661236159675916,-0.21817972227222002,0.2913717921783272,-0.03336176105387248,0.17796811206123223,-0.23119463670577525,-0.3052730220471761,0.35076677231652376,-0.38949183594218006,0.25476155660681016,0.09324558135283566,0.28751512251075717,-0.1264813478090068,0.19482369520103263,0.027060524423823173,0.006244545450638862,0.22479017396951215,0.0651010117384041,0.21912161570662037,0.30263731879219646,0.33029127725575974,0.3322139307120838,0.21826186734043762,0.42596164521183855,0.48002668151278377,0.4621717243320115,0.23115005840392971,0.4969154100109396,0.4233380292049395,0.5318859835191505,0.55558111133085,0.2120448595703997,0.32474324343063277,0.4761348531437842,0.35129448227108473,0.3248301290136287,-0.22436589449850508,0.21104918070797335,0.20856378410963242,0.6087741446187926,-0.015712256863499485,0.32872335139972353,0.5300145394786053,0.9999999999999997,0.40663277636445855,-0.5717749177914853,0.4621301947283737,-0.20119601659178343,0.24205475509670327,-0.032217616245384315,0.22697680560310585,0.14941271445290213,0.3678608564813194,0.2536407179393457,-0.21137391011906959,0.16261660179217216,-0.3693479990232266,-0.17674610231799343
Genotoxic_Carcinogenicity_Mutagenicity,0.0662888273655738,-0.02166867637222332,-0.049729303491252146,-0.0572746976525852,0.1490151863700832,0.17156536683536125,0.06354519642949222,0.14924763597113283,-0.07629445645110282,-0.05959346713657928,0.029933425227684572,0.19717330727033788,-0.18815224272209172,-0.19902112759335833,0.017890405122992063,-0.0407226677727191,0.1389260608438844,-0.07618230179344235,0.09996429160936335,-0.058981515151579886,-0.09682631902089066,-0.13949382115344042,-0.09883497168789179,-0.046155848229521935,-0.13047032702318492,0.006072319747246444,0.06391719659565723,0.0927325108629907,0.11329695475067751,0.06971187101317622,-0.10727441842997346,0.24735567043321402,0.16246667718695126,0.2790895312567859,0.06366967212612554,0.0025089657733237424,0.15318617758649036,-0.20831938335620268,0.09627438307506056,0.03845275215607284,0.009143909768944967,-0.05961520012783671,0.08674843993537398,0.01570745351917815,-0.10814171571295093,0.4724710947670047,0.03745833772374258,0.07594598061626731,0.1505984324975092,0.17084578249296378,0.2552634204961977,0.09782920910351012,0.19131175122901922,0.14337750599119448,0.11472134487836155,0.13552540964700338,0.251139840895244,0.24228101703866,0.2824514186405893,0.1818460411634888,0.08835665232345802,0.08406880673573999,0.20688732082787634,0.1512120980819657,0.12152716660634422,-0.10431052079895432,-0.08751366369516445,0.34306021235136525,0.26278551566155406,0.5338457124421283,0.04523289121167611,0.2068544879669643,0.40663277636445855,0.9999999999999996,-0.18381380255657495,0.09681867991702552,-0.1918944177971409,0.11661722174310069,-0.03792740526779916,-0.04197089236706719,0.1840534888033052,-0.037893879747950145,0.06366967212612551,-0.0393525156612448,-0.12746123187946856,-0.13309884132594663,-0.00157410062644984
