,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,nRig,Flex,Skin_Sensitization,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,Chelating,GoldenTriangle
SR-ARE,-0.6677208617972075,0.6708047263604563,0.7997632729823961,-0.33198552551257504,-0.17559628450909676,0.5145781211514888,0.4455804781329957,0.5159179369330392,0.7555553835218194,-0.8928121499611532,0.34799530132934536,0.8086389932548852,-0.5245225387199116,-0.878463973401534,0.6519240521378991,-0.09329791487418544,0.7487802165386328,-0.7090175261968752,0.8137274406021135,0.6841810184111278,0.45206304468322833,-0.7404892397259492,0.745926081544782,0.40311109745538354,-0.012191394941954915,-0.7408838778850871,-0.696973695706958,0.8723236084016309,0.7807045770888055,-0.5725795376125846,-0.9866588388239113,-0.8357790772588306,0.5222162971819907,0.3769740666243212,0.5076395151090785,0.2035124221272409,0.24387887690689292,0.07102728074010116,-0.9481389151301607,0.9475355104797993,-0.7515835587082064,-0.891204618971787,-0.7601045423066289,0.9103773590598302,0.7135741634385723,0.7026546187312943,-0.5873734703618131,0.7596144367153367,1.0,0.7442890505494031,0.24518755991340085,0.9240230037685973,0.8152122699659006,0.8969101366258756,0.8020717792872909,0.6396478782859298,0.733887857018166,-0.8993025627808988,0.5464287380415221,0.5767422763281149,0.8993025627808988,0.9328872764569973,0.8356711732578367,-0.4376165180983709,0.5607954852775681,0.6896718271670994,0.5607954852775682,0.8727591466486061,0.9474527125954781,-0.15806863857620976,0.8693421715948957,-0.6945811601206165,0.8633947772153449,-0.5607954852775682,0.8993025627808987
SR-ATAD5,-0.6742664919826531,0.7410660305859524,0.5056744630781049,-0.30108397179799273,-0.46401912673021983,0.6074603889826079,0.5457577649635413,0.6082637199895624,0.35456615672115077,-0.8693945040653909,-0.3506364175585713,0.8226623596468111,-0.8239786937286473,-0.6306104282069414,0.6078107472674659,0.3454771697557377,0.5696426511444496,-0.6721720349177888,0.29717762383899954,0.16259403624415328,0.6193268003034764,-0.8222095392798938,0.7131415593631826,0.6498784768230209,0.5348805301761009,-0.48577770411450794,-0.618595419548067,0.8591591337714363,0.5261632808304444,-0.3799165143665506,-0.7679598427641903,-0.8543680818413754,0.90891449025899,0.6143102880667032,0.5950694486572241,0.13246683557278535,0.45175408509906234,-0.29539726012570683,-0.61278801271949,0.8366472863621635,-0.5989940432857174,-0.8827375959112734,-0.8728998878035776,0.9030531996301785,0.8663599369016595,0.793648157554333,-0.9521111178515582,0.8648942091384163,0.7442890505494031,1.0000000000000002,0.19456959374262006,0.823094949401831,0.9126122888728269,0.7747690571574988,0.7738393342299226,0.18266755695121342,0.6621988939945314,-0.8656164189192288,0.45484329784276956,0.40464722508691225,0.8656164189192288,0.69028056044238,0.8666432703297096,-0.628233759868036,0.6902805604423796,0.8296898632150529,0.6902805604423797,0.731214026406293,0.8470707106720261,-0.5249889044565007,0.7884229093155718,-0.4597870467342882,0.6325345708624239,-0.6902805604423797,0.8656164189192284
SR-HSE,0.35062900610334014,-0.02528112703370705,0.2657737439721221,0.36927447293799825,-0.47831958181265555,0.7113801074647539,0.8351682667518084,0.7119387035628314,0.18086932826833269,0.042150123235838756,-0.12262907277994235,-0.22706951891983196,0.0810367765133634,0.1600767541831637,0.6537961587061498,-0.1709588242210277,0.5756134165641257,0.3272044113391342,0.20910601564916298,0.6152195180113653,0.6217203820860121,0.21583093522515362,0.46203002437598706,-0.4763184329409318,-0.3433360024163688,0.025991199137252632,0.12111202611980305,-0.06827773502124238,-0.07203689233573288,-0.2770289582636829,-0.21076953650853594,0.08942606054757027,0.28268964983583006,-0.3522582836792178,0.7006490497453708,0.2408537052875854,0.7102976772381894,-0.09567529117807105,-0.03576370609757323,0.2287989069857364,-0.39444268228140794,0.03692682042914957,0.143773240099319,0.22543234889960018,-0.09738830971868524,0.6298635272147668,1.1102230246251566e-17,0.6333004963811237,0.24518755991340085,0.19456959374262006,1.0000000000000002,0.4966268101370508,0.4264014327112209,-0.07432001869710259,-0.15350210515169538,0.3552566193506954,-0.2909286827258562,0.0,-0.46811203876748286,0.23354968324845685,0.0,-0.07784989441615231,-0.05631382918337085,0.292378525573818,-0.23354968324845685,0.3015113445777636,-0.2335496832484569,0.09108346563679598,0.05645099243597074,-0.35277641132383075,-0.16116459280507603,-0.5885921506221884,0.12666009927622468,0.2335496832484569,-2.2204460492503132e-17
SR-MMP,-0.5564425739368736,0.743269259265346,0.8111825342762389,-0.33521729122990074,-0.2973431349501594,0.7886730751417304,0.7321837246382098,0.7897286586918361,0.7337720772494888,-0.7807086562985401,0.07726247059168093,0.6992589452593194,-0.6108859731872738,-0.7377086276646785,0.8616933090861796,-0.10535158213908657,0.8915146205768487,-0.4832486284180648,0.7238182595907325,0.6903989225201894,0.7198885961433092,-0.6452769684478078,0.8962661039186722,0.2368291934776956,-0.02255015074148278,-0.6907518572743949,-0.6525845433011473,0.7492393956211697,0.6860747405590889,-0.4571513428823936,-0.8872522173743889,-0.765696680799489,0.6261452332565381,0.3551997530182558,0.7809563503142418,0.37460959970761554,0.5491421911490785,0.0491065090305344,-0.7615075741184165,0.9273958661142189,-0.6946817707981113,-0.7903584844905656,-0.7086962442338125,0.9428928485993577,0.6139818556334163,0.9145162220803797,-0.6499531375791947,0.9373328606646294,0.9240230037685973,0.823094949401831,0.4966268101370508,1.0,0.8648539600385512,0.7389335467080723,0.6378733135927409,0.6522660321293907,0.5040181861227563,-0.7885111208631693,0.25472053498881536,0.4569290801676519,0.7885111208631693,0.7442501361179484,0.7188867544834008,-0.42642060153538497,0.5404673607523197,0.852975337707399,0.5404673607523198,0.7502232153742532,0.8429515805207988,-0.3975452287419423,0.7055193280983562,-0.8411166890135722,0.8456932144553813,-0.5404673607523198,0.788511120863169
SR-p53,-0.5415193655743762,0.5127564306338086,0.4530918002898398,0.0,-0.5401061141103892,0.5668835450863017,0.5760715294819265,0.5682896066688372,0.3222791041839969,-0.8547517919458683,-0.17989714112808014,0.6785441844076323,-0.6309596483147243,-0.538307127179639,0.5833160501508537,0.2630331217545883,0.5663512516239294,-0.6691690755537998,0.3650733785300343,0.38122773753221845,0.5274827021641276,-0.7416637513595127,0.6298987819488455,0.536912243870196,0.3807096599984537,-0.43137218325412596,-0.5352927316309054,0.8482983560524664,0.5068244626503375,-0.5453360639023994,-0.8540660631979438,-0.7904442258765154,0.8963003946156551,0.4459512224483139,0.5477225575051662,0.05376530866902818,0.3955650579180831,-0.32431170459487,-0.7198727696172726,0.8142702111432536,-0.7411318215863242,-0.8595616866355438,-0.770692881374541,0.8602343935343995,0.8483273736360186,0.7657119805151769,-0.8215838362577492,0.8911327886790069,0.8152122699659006,0.9126122888728269,0.4264014327112209,0.8648539600385512,1.0000000000000002,0.7732571815340812,0.7513273122893116,0.26310019676590984,0.6822882392210133,-0.8660254037844388,0.48687907215628407,0.5477225575051662,0.8660254037844388,0.7302967433402217,0.8584396336674834,-0.468159681290869,0.5477225575051662,0.7071067811865475,0.5477225575051662,0.7640653271046385,0.8585347111046513,-0.49090773782057373,0.7559289460184546,-0.4842828868852529,0.5940885257860046,-0.5477225575051662,0.8660254037844386
MW,-0.6979259594507741,0.5858151716650593,0.6292833973857078,-0.27011791205055674,-0.299922001358656,0.26241106314253787,0.19650617706066506,0.2635671171327319,0.5125954479248106,-0.9691070593796266,0.24499250439606063,0.9366879465854936,-0.5096064960185623,-0.8761575706004788,0.38937988070388985,0.2753614259358346,0.4707435180781181,-0.9185344357392105,0.5762762611587503,0.3356614132032334,0.285378907461366,-0.8111560610800965,0.5629801020283246,0.7385152946690298,0.34481516786828115,-0.5406359573878121,-0.577722425667364,0.9689733882386792,0.624019637453507,-0.6775414980937626,-0.9407207270580991,-0.843224863386184,0.6153544224504071,0.42112237570088196,0.2551709673666922,-0.1460828648089826,0.0798098100240483,-0.21944038733729584,-0.9149700570813204,0.9045856397110553,-0.7847308652907133,-0.9589246374868738,-0.8029864334394639,0.8061767254822911,0.8905391753777542,0.5058091069078836,-0.6762232343804062,0.5977691059632381,0.8969101366258756,0.7747690571574988,-0.07432001869710259,0.7389335467080723,0.7732571815340812,0.9999999999999999,0.9814756167557417,0.27710547808945896,0.924598611248955,-0.9810568358620193,0.7956135789196712,0.7012735198163895,0.9810568358620193,0.9700261986886343,0.9648831633700308,-0.4377161561010531,0.5396761263443864,0.5130715927873956,0.5396761263443864,0.9610286459295712,0.980324508826278,0.01928968829357789,0.9922411744213195,-0.34753685863904854,0.6632791908107697,-0.5396761263443864,0.9810568358620192
Vol,-0.6542244822158246,0.50713955665164,0.5040908029919504,-0.18783358267432582,-0.3882905124005702,0.17372824039833845,0.12374402783697099,0.17477794139481329,0.3516251067158116,-0.9502840027369944,0.135397752619535,0.9260224744174224,-0.48740988089337867,-0.7959923851863057,0.27681788346115,0.44449029820856456,0.3343335162589724,-0.9479011962224475,0.41394298600985197,0.1657373566748861,0.230454057442966,-0.7956301201969584,0.4645186687993668,0.84065040935572,0.5038737236768224,-0.4013899653029275,-0.4816262432783582,0.9591107169457551,0.5008696353612769,-0.6955280258044696,-0.8714722367671941,-0.7995462143001535,0.6706609452644994,0.41510758639104606,0.16517303392549387,-0.290893834901234,0.04585393244883218,-0.37110505736883753,-0.837235053883331,0.8388838989980235,-0.7733695374205424,-0.9378222793773386,-0.7795909424540133,0.7276620355996777,0.9321445172073543,0.4270524338717208,-0.7042414455570865,0.5359325900126027,0.8020717792872909,0.7738393342299226,-0.15350210515169538,0.6378733135927409,0.7513273122893116,0.9814756167557417,1.0,0.08864381844845651,0.9458973553968559,-0.9657578294229991,0.8406765716789343,0.7247001162486355,0.9657578294229991,0.917736015741493,0.9736481122851164,-0.41085795462146396,0.49689764739818615,0.42736478712980175,0.4968976473981863,0.9449756056252121,0.9412045295498969,0.0481466273252984,0.9804987844466009,-0.1859694241997367,0.5271861347149173,-0.4968976473981863,0.9657578294229989
Dense,-0.40268847250154804,0.5545169086385333,0.7386390275220024,-0.517186634000231,0.4186717778708833,0.5048555584938405,0.39887935763913246,0.5055723308637469,0.9061568182773305,-0.2899915060292527,0.5462661778987085,0.24996687806504925,-0.27717338400333913,-0.5754103657584158,0.6420568216474722,-0.8053757834623338,0.7731551392057392,-0.030968194703088783,0.9082394415180762,0.8814914831245333,0.3368467019613403,-0.2732752243667413,0.6095856315570373,-0.3525297733712406,-0.7025938483430161,-0.8365001253885522,-0.6426338146588941,0.24405035188677818,0.7687950938459314,0.023378792550082933,-0.5153180725838461,-0.41569513265472635,-0.13984125546899132,0.18216171460784333,0.5100891828819083,0.749461279486324,0.18245395198449177,0.7462129237314574,-0.5514730520101696,0.49938486858215736,-0.15948496680512345,-0.30291186193733083,-0.3144133416408156,0.5740149983807219,-0.025480759156945077,0.5034082292190938,-0.03659832702291723,0.43293950795795866,0.6396478782859298,0.18266755695121342,0.3552566193506954,0.6522660321293907,0.26310019676590984,0.27710547808945896,0.08864381844845651,1.0,0.06933461592210816,-0.2676350413707495,-0.07724292169458469,-0.043460513339713444,0.2676350413707495,0.441467319713939,0.14615810422548542,-0.2889438451672966,0.3819950383016978,0.5758378886764198,0.3819950383016979,0.23955652876607278,0.3842761885098149,-0.20382264213197354,0.2509739972676338,-0.8819159883724942,0.8348661571796733,-0.3819950383016979,0.26763504137074934
nHA,-0.7343494457417513,0.386348802798024,0.31002907192927864,-0.1313064328597226,-0.19527776986761214,-0.07125126078716508,-0.1222812358492914,-0.06990427872509682,0.24719350140787558,-0.9226393996818832,0.20243567451903025,0.8404720786508784,-0.4821712771731765,-0.7204212227818632,0.041441465171906236,0.3488617677548409,0.13148428447171123,-0.9980492807299115,0.35359368717397566,0.09770005022726834,-0.05483120166949969,-0.8507145040733252,0.2301027367102504,0.8714311866231267,0.4987915094583378,-0.4357929048128673,-0.5548753666045623,0.9399911642097071,0.5720648099866897,-0.5563281992837005,-0.8123455302071702,-0.8187279173781887,0.5857036110484825,0.5344248523618245,-0.08304547985373999,-0.2763006124254216,-0.24846959425601034,-0.2627272130154631,-0.853481684954922,0.686086690377553,-0.6139291990148705,-0.9104689369610184,-0.7997069228742488,0.648066123190477,0.9250966558776643,0.21116846970121986,-0.6643638388299199,0.36030187928883606,0.733887857018166,0.6621988939945314,-0.2909286827258562,0.5040181861227563,0.6822882392210133,0.924598611248955,0.9458973553968559,0.06933461592210816,1.0000000000000002,-0.9191450300180581,0.9606123547742969,0.5813183589761798,0.9191450300180581,0.9135002783911399,0.9411300344693463,-0.518385067703397,0.5813183589761798,0.32163376045133846,0.5813183589761799,0.8221420291728407,0.8829012867482963,0.004684483581224752,0.9455626208510672,-0.03671339090864556,0.49541508402214957,-0.5813183589761799,0.9191450300180579
nHD,0.7441619448407625,-0.6210446562061471,-0.5760460412829235,0.2500000000000001,0.3358173650166417,-0.3272903673547456,-0.2660760420950958,-0.328554088734184,-0.4644857456239855,0.9955000001511313,-0.10033088520855267,-0.9267041153826412,0.6261600857806562,0.8260586658692355,-0.425302096946095,-0.28603179872092277,-0.48325805053441306,0.9144196953334156,-0.5151409132694938,-0.3077531506912476,-0.33246973808660507,0.8767094033388219,-0.5822524325284893,-0.7572822817771647,-0.4149065514708104,0.5617224518527976,0.6401779055977319,-0.9947034122595128,-0.6502560887623551,0.6102646661355459,0.9438243621418412,0.9035255024810201,-0.7334520290016442,-0.5259808567173899,-0.316227766016838,0.07084746581207756,-0.12695635741649594,0.23731765167979316,0.8948808232326976,-0.9037337230777169,0.7539638313486406,0.9914725306001281,0.8760144930943604,-0.869148977678205,-0.9418885337109295,-0.5778421023620344,0.7905694150420948,-0.6859943405700355,-0.8993025627808988,-0.8656164189192288,0.0,-0.7885111208631693,-0.8660254037844388,-0.9810568358620193,-0.9657578294229991,-0.2676350413707495,-0.9191450300180581,0.9999999999999999,-0.7734750923344221,-0.6324555320336758,-0.9999999999999999,-0.9486832980505139,-0.9912407071619305,0.5405842360340253,-0.6324555320336757,-0.6123724356957945,-0.6324555320336759,-0.9249569660758376,-0.9913504931298163,0.16648783233951187,-0.9819805060619657,0.37232562848449435,-0.6859943405700354,0.6324555320336759,-0.9999999999999999
TPSA,-0.6566159954775534,0.1835272122200292,0.09247116904461848,-0.03491209889112772,-0.07730350068248618,-0.3455334412427557,-0.38445815475013073,-0.34425760817938844,0.0700676958991317,-0.7822721689629659,0.2549456086448506,0.6985950727059821,-0.3340994391168137,-0.5764307533443438,-0.2333505819828323,0.3595456850337565,-0.12935452681468493,-0.9608071008724771,0.20553355927791275,-0.059903653893747855,-0.32276693366212056,-0.7503443723346077,-0.040510766681498334,0.8679283938559161,0.5098714604460809,-0.3049331744455401,-0.44119334013156686,0.810753578609364,0.4617419214170063,-0.464633397252109,-0.6412611590258455,-0.679959577217899,0.4249962196973748,0.48884866495691104,-0.3567065005655607,-0.3945954633457931,-0.4893560820287219,-0.25531846400404345,-0.7419777420221904,0.4663894020972119,-0.4559418160634258,-0.7655307626057489,-0.6687620358137133,0.42961123404367635,0.8240463762683874,-0.06786522470614309,-0.5112689511157641,0.09579800902694008,0.5464287380415221,0.45484329784276956,-0.46811203876748286,0.25472053498881536,0.48687907215628407,0.7956135789196712,0.8406765716789343,-0.07724292169458469,0.9606123547742969,-0.7734750923344221,0.9999999999999999,0.4891886010371634,0.7734750923344221,0.8005941016762055,0.8150288300457365,-0.45273821164371136,0.4891886010371634,0.08551682813284929,0.4891886010371635,0.6703340656284009,0.7212597672232621,0.12498694458572626,0.8286936248690705,0.20358572551920473,0.31319877247011957,-0.4891886010371635,0.7734750923344219
nRot,0.01911498480322332,0.015939715085799208,0.4311875841747965,0.31622776601683794,-0.71302206157958,0.20699660341484283,0.29449221333816983,0.2077958509922179,0.17565424333504343,-0.5580773167084186,0.2766094061597648,0.5022034312402507,0.14943218048082035,-0.4392305612890193,0.28724154164607696,0.5193950162128604,0.30469492500676576,-0.5643861374018851,0.30938918179043445,0.3264534709094958,0.2985867016230581,-0.19481719615293386,0.36109831040061624,0.43552631578947365,0.22571856721680428,0.09416648659180822,0.13961519237276473,0.5695202854498777,-0.02056290302881658,-0.9981012562131002,-0.6627973058264232,-0.24324011771267662,0.4476469024983965,-0.30668357164319776,0.19999999999999998,-0.6164546882630676,0.27542273660890054,-0.6189609294819237,-0.5790978449557509,0.6352179887702163,-0.9547704848395153,-0.5261402449644941,-0.18468007076640147,0.3239292251803896,0.5599604568822909,0.3456453685668168,-0.19999999999999996,0.4338609156373123,0.5767422763281149,0.40464722508691225,0.23354968324845685,0.4569290801676519,0.5477225575051662,0.7012735198163895,0.7247001162486355,-0.043460513339713444,0.5813183589761798,-0.6324555320336758,0.4891886010371634,0.9999999999999997,0.6324555320336758,0.6000000000000001,0.6269156688215358,0.30563384766644147,-0.19999999999999996,0.0,-0.19999999999999998,0.8519914801277979,0.628442643518308,0.43246633273690094,0.6210590034081188,-0.1208974715045713,0.10846522890932808,0.19999999999999998,0.6324555320336757
nRing,-0.7441619448407625,0.6210446562061471,0.5760460412829235,-0.2500000000000001,-0.3358173650166417,0.3272903673547456,0.2660760420950958,0.328554088734184,0.4644857456239855,-0.9955000001511313,0.10033088520855267,0.9267041153826412,-0.6261600857806562,-0.8260586658692355,0.425302096946095,0.28603179872092277,0.48325805053441306,-0.9144196953334156,0.5151409132694938,0.3077531506912476,0.33246973808660507,-0.8767094033388219,0.5822524325284893,0.7572822817771647,0.4149065514708104,-0.5617224518527976,-0.6401779055977319,0.9947034122595128,0.6502560887623551,-0.6102646661355459,-0.9438243621418412,-0.9035255024810201,0.7334520290016442,0.5259808567173899,0.316227766016838,-0.07084746581207756,0.12695635741649594,-0.23731765167979316,-0.8948808232326976,0.9037337230777169,-0.7539638313486406,-0.9914725306001281,-0.8760144930943604,0.869148977678205,0.9418885337109295,0.5778421023620344,-0.7905694150420948,0.6859943405700355,0.8993025627808988,0.8656164189192288,0.0,0.7885111208631693,0.8660254037844388,0.9810568358620193,0.9657578294229991,0.2676350413707495,0.9191450300180581,-0.9999999999999999,0.7734750923344221,0.6324555320336758,0.9999999999999999,0.9486832980505139,0.9912407071619305,-0.5405842360340253,0.6324555320336757,0.6123724356957945,0.6324555320336759,0.9249569660758376,0.9913504931298163,-0.16648783233951187,0.9819805060619657,-0.37232562848449435,0.6859943405700354,-0.6324555320336759,0.9999999999999999
nHet,-0.7597520514850531,0.5816806475340165,0.6424952173737775,-0.316227766016838,-0.10619477512887357,0.20699660341484286,0.12621094857350137,0.20836750395230652,0.6074348710403974,-0.9490627108266296,0.39726294358001785,0.884710241225427,-0.5019625876832511,-0.901782733998798,0.36270330258699557,0.05874665353933617,0.48474192614712747,-0.8977059503145282,0.6953795436383079,0.4586773924602603,0.1791520209738349,-0.8285082957273124,0.521983696222673,0.6394736842105264,0.1748592334018591,-0.6762865855229865,-0.6861089453747298,0.9448859281327517,0.7608274120662151,-0.5838646511098802,-0.9560506898753967,-0.8689142195420309,0.4909239444317763,0.46533226808521627,0.2,-0.008083894375873868,-0.04665140815525357,-0.013081487942332127,-0.9805636824681394,0.8698368136990977,-0.70147341707737,-0.9405934302562186,-0.809074595738521,0.8147310815143135,0.8220696069122996,0.4498526771368552,-0.6000000000000001,0.5423261445466405,0.9328872764569973,0.69028056044238,-0.07784989441615231,0.7442501361179484,0.7302967433402217,0.9700261986886343,0.917736015741493,0.441467319713939,0.9135002783911399,-0.9486832980505139,0.8005941016762055,0.6000000000000001,0.9486832980505139,1.0,0.9162613621237832,-0.4955757868941737,0.6,0.5163977794943223,0.6000000000000001,0.8979910201346979,0.9656202195536431,-0.00626762801067966,0.966091783079296,-0.41381821092111964,0.7592566023652968,-0.6000000000000001,0.9486832980505139
nRig,-0.7328140524862421,0.5647513121761796,0.4725608696147794,-0.1906232129157559,-0.37677155785455235,0.2538245162905013,0.20288108009630024,0.25506879040126496,0.34790784906040956,-0.9873143609782558,0.022196233874851035,0.9132934109906401,-0.6268665026070886,-0.7648239842888881,0.3348549065593007,0.38538000413438855,0.3787269283450214,-0.941231924329541,0.4010668661698173,0.19099507382139272,0.2741918718580356,-0.883225668986161,0.49956649046148977,0.8301239106637394,0.5244885640552205,-0.4815642039743837,-0.5963374731482628,0.9930127399994135,0.5850624309293496,-0.6018071501216893,-0.8976000338620627,-0.8879502248538153,0.7754525291674946,0.5483464635139786,0.24112141108520613,-0.15292866434582553,0.08025481534347985,-0.32488536367017,-0.8484312109196307,0.8493266142193012,-0.7293919547070093,-0.9825445877122395,-0.8747026997993125,0.8212992829675714,0.9767292526644129,0.5154494683616816,-0.8198127976897007,0.6407555816832785,0.8356711732578367,0.8666432703297096,-0.05631382918337085,0.7188867544834008,0.8584396336674834,0.9648831633700308,0.9736481122851164,0.14615810422548542,0.9411300344693463,-0.9912407071619305,0.8150288300457365,0.6269156688215358,0.9912407071619305,0.9162613621237832,1.0000000000000004,-0.5483397554281003,0.6269156688215358,0.5603155257282214,0.6269156688215359,0.9013028216533485,0.965358342401553,-0.17409707252262807,0.9733790512480933,-0.2584429185363365,0.6015256481108329,-0.6269156688215359,0.9912407071619302
Flex,0.9273848999372176,-0.7060045144175215,-0.16874514862886925,0.6061095979775436,-0.32731774654580603,-0.1263698751141856,0.03595912848573353,-0.12704702325253403,-0.2979909369576601,0.6157328169106888,0.23112772993572223,-0.5877124056254887,0.9315847023337034,0.4976906667994026,-0.1481043109611497,0.13774168647051122,-0.1904342057911845,0.5343061219854922,-0.21773130993010628,0.05757204158886023,-0.04476858584256965,0.8722545899677538,-0.2669117718986924,-0.5131499603382704,-0.34496753561806515,0.7348109634745423,0.9063223696233383,-0.6070552979490981,-0.7749378300931111,-0.3329558516816884,0.41194599915464425,0.8371434408150551,-0.4486857296970378,-0.9936420305508845,-0.11914539824285018,-0.5194058246862298,0.17460313851505493,-0.3135209451950668,0.4419426095468073,-0.38656213701487624,-0.12106699424596779,0.6447167922010695,0.8767344870444774,-0.6846868505474654,-0.5786023788924217,-0.2926993752011164,0.7770352059316309,-0.3427439593600572,-0.4376165180983709,-0.628233759868036,0.292378525573818,-0.42642060153538497,-0.468159681290869,-0.4377161561010531,-0.41085795462146396,-0.2889438451672966,-0.518385067703397,0.5405842360340253,-0.45273821164371136,0.30563384766644147,-0.5405842360340253,-0.4955757868941737,-0.5483397554281003,1.0000000000000007,-0.9894248288862766,-0.715579004628747,-0.9894248288862768,-0.20073208755483202,-0.5219402107176316,0.6768558961029718,-0.5308431816698133,0.24571256779014516,-0.6658222817076519,0.9894248288862768,-0.5405842360340252
Skin_Sensitization,-0.9604136622901822,0.7696265418292612,0.29745942685617177,-0.6324555320336759,0.28824296106408565,0.20699660341484283,0.042070316191167086,0.2077958509922179,0.41187891540630944,-0.7011416477617974,-0.14969975939179517,0.6699948574239998,-0.941469000862134,-0.6056601847376923,0.25072778635208415,-0.15759022933567948,0.30658352991383253,-0.592273452426449,0.3422182589579082,0.0628268944014501,0.1219579485502632,-0.9141422281022283,0.3753992335847991,0.5223684210526316,0.2991013202926538,-0.804695430875452,-0.9493833081348003,0.6886910661827284,0.8430790241814814,0.22617072800887988,-0.5310565723831024,-0.8996392870425792,0.4801046839484313,0.9720025767926487,0.19999999999999996,0.5268389448962372,-0.11483423545908565,0.3187752061736715,-0.552846809372988,0.5079247965215677,0.0010732926600090398,-0.7279843287104637,-0.9234003538320072,0.7754669330075994,0.6314447705268387,0.3852734999948596,-0.7999999999999999,0.4338609156373123,0.5607954852775681,0.6902805604423796,-0.23354968324845685,0.5404673607523197,0.5477225575051662,0.5396761263443864,0.49689764739818615,0.3819950383016978,0.5813183589761798,-0.6324555320336757,0.4891886010371634,-0.19999999999999996,0.6324555320336757,0.6,0.6269156688215358,-0.9894248288862766,1.0,0.7745966692414833,1.0000000000000002,0.31799682004769897,0.6255275636102215,-0.6430586338957396,0.6210590034081188,-0.35006133540129597,0.7592566023652966,-1.0000000000000002,0.6324555320336757
Toxicophores,-0.6935631141815124,0.9103498516081259,0.650728702166357,-0.6123724356957946,-0.0587557993611956,0.7788432510180517,0.6517505359122822,0.7793288427701732,0.6400908285384846,-0.6439284453683376,-0.24749017472526047,0.6392143607720835,-0.8806650534072038,-0.6199598170182008,0.791936130502312,-0.17696374173587343,0.7826552827319506,-0.3240213199817259,0.5124387998712385,0.39123247624081114,0.7068828930827276,-0.6992472905954198,0.8354241630266185,0.2191293209038408,0.0952057205511684,-0.759249987855224,-0.7956416205505437,0.6076163927722937,0.7167580288225635,0.01428188254855436,-0.6212118257717213,-0.7834013587097637,0.5971151233014176,0.6555509121228466,0.7745966692414834,0.653906406862273,0.5194553647294624,0.22665645896118694,-0.4914041475582398,0.7370899321946144,-0.27613324828388114,-0.6735982443537576,-0.7833831087836973,0.9124163596171064,0.5075721864774022,0.8640304498312397,-0.7745966692414834,0.840168050416806,0.6896718271670994,0.8296898632150529,0.3015113445777636,0.852975337707399,0.7071067811865475,0.5130715927873956,0.42736478712980175,0.5758378886764198,0.32163376045133846,-0.6123724356957945,0.08551682813284929,0.0,0.6123724356957945,0.5163977794943223,0.5603155257282214,-0.715579004628747,0.7745966692414833,0.9999999999999999,0.7745966692414834,0.43764274171590273,0.650119054365498,-0.6942483806997507,0.5345224838248488,-0.7768955401039105,0.840168050416806,-0.7745966692414834,0.6123724356957944
Genotoxic_Carcinogenicity_Mutagenicity,-0.9604136622901823,0.7696265418292613,0.2974594268561718,-0.6324555320336759,0.28824296106408565,0.2069966034148429,0.042070316191167106,0.20779585099221795,0.41187891540630955,-0.7011416477617975,-0.14969975939179517,0.6699948574239998,-0.9414690008621343,-0.6056601847376923,0.25072778635208415,-0.1575902293356795,0.3065835299138326,-0.5922734524264491,0.3422182589579082,0.06282689440145015,0.12195794855026323,-0.9141422281022286,0.3753992335847991,0.5223684210526318,0.2991013202926538,-0.8046954308754523,-0.9493833081348004,0.6886910661827286,0.8430790241814816,0.22617072800887994,-0.5310565723831026,-0.8996392870425794,0.48010468394843137,0.9720025767926489,0.2,0.5268389448962373,-0.11483423545908565,0.3187752061736715,-0.552846809372988,0.5079247965215679,0.0010732926600090398,-0.7279843287104639,-0.9234003538320075,0.7754669330075994,0.6314447705268389,0.3852734999948597,-0.8,0.43386091563731244,0.5607954852775682,0.6902805604423797,-0.2335496832484569,0.5404673607523198,0.5477225575051662,0.5396761263443864,0.4968976473981863,0.3819950383016979,0.5813183589761799,-0.6324555320336759,0.4891886010371635,-0.19999999999999998,0.6324555320336759,0.6000000000000001,0.6269156688215359,-0.9894248288862768,1.0000000000000002,0.7745966692414834,1.0000000000000004,0.317996820047699,0.6255275636102215,-0.6430586338957397,0.6210590034081189,-0.35006133540129597,0.7592566023652967,-1.0000000000000004,0.6324555320336758
