,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,SureChEMBL,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS
nRig,0.6139223542603506,-0.7991208886645156,-0.6704110407906176,-0.4630360338093847,0.6447831387184542,-0.26596588015798095,-0.5577695796209432,0.7978760750153371,-0.7714747066689478,-0.5305090205343248,0.9733285267845755,-0.6953213065182494,-0.18448428836562564,0.7643931948364463,-0.5663457609767676,-0.9349497505206621,-0.6055568522487405,0.4356097616698116,-0.7592598576257148,0.11459288862757294,0.04284839917800307,-0.2282968322517337,-0.9086178246575006,-0.9981126427144862,-0.8785451261570048,0.03699181806861207,-0.0046307649791672515,-0.17976455014615772,0.42835531052619374,-0.9473586802531765,-0.67868356371352,-0.9097834843856522,-0.1622992402812128,-0.23486492473660092,-0.5776021818846167,-0.88368354596807,-0.5912309161549205,-0.7609056661026826,-0.8342479406472787,-0.7147902140414273,0.7141788829832488,0.44947656582727324,-0.33748125327542056,-0.29342500892877954,-0.5881927069110628,-0.5857411724472518,0.08269933477614302,-0.7688577263785558,-0.6745276377021987,-0.6553973480063623,-0.9970244755258625,-0.4480578422820184,-0.27126467317407793,-0.16679533246638437,-0.46919509689188177,0.3912927904356148,0.9733285267845753,0.6372518041998216,-0.41427613249958056,0.9176629354822469,0.5619514869490163,-0.221439907333028,1.0,-0.4899517320360687,0.936585811581694,-0.5619514869490163,-0.5619514869490163,-0.6655979228976567,-0.16222142113076254,-0.6688560540599386,-0.5619514869490163,-0.12091480737110949,0.022171893578447417,0.794719414239027,0.6330246154314098,0.44951619893310113,-0.8111071056538127,-0.48666426339228763,-0.8111071056538127,-0.5619514869490163
Flex,-0.3705465600795233,0.7475880784117428,0.95509266367986,-0.33818117513690843,0.1479471813449974,0.9658385070066318,0.9966033233036586,0.055130711680723955,-0.1182210456203712,0.9962569540696953,-0.32401956994119835,-0.2592964513432124,0.9442770351916151,0.11651822405557546,-0.40922371581979644,0.14887058739114223,0.9884520535301979,-0.9975028805948387,0.8999528576920282,-0.8609865573201915,-0.8285411150125009,-0.672641744453081,0.4105331173612733,0.445926703428714,0.5023857649747443,-0.2642674526728908,-0.739464552622692,-0.4388041969236061,0.5356507705677789,0.48949103285865203,0.8890185461765956,0.3406637316979412,-0.5873260290510227,-0.7156201020724333,0.9913445450668813,0.5693211409087698,-0.21762214245856087,0.832415816740178,0.8870690897323554,0.9441364206770704,-0.5227952430342571,-0.7303519899540729,0.16764732230090046,0.0861274852490746,0.44288461714549066,0.9828477244492839,-0.5773234942214508,0.6226655089482258,0.5870449683956813,0.9734479077689421,0.4849830880334541,0.48074047054025787,0.9718222224932186,0.9393393513659285,0.9835238883134476,0.6023716874660638,-0.524922895690576,0.3518890943323925,0.996395522975352,-0.7769777554446212,-0.9940059169400406,0.9553036287454497,-0.4899517320360687,1.0,-0.2747934446148236,0.9940059169400406,0.9940059169400406,0.8690329421198606,0.5337368995361268,0.9527060595847142,0.9940059169400406,-0.7965023709689701,0.8129027685223644,0.05997170003479827,0.36356400371881503,-0.9757603677202554,0.48477021150528954,0.6140422679066999,0.48477021150528954,0.9940059169400406
nStereo,0.3384710459743583,-0.5388290859510192,-0.42464409458726476,-0.4014793986395263,0.5627931581569461,-0.017859990659227276,-0.34138945881489674,0.9444662413505688,-0.7632415989051796,-0.2985123135735165,0.9072647087265548,-0.7386666666666667,0.05664649677032958,0.9226065356820686,-0.7645528515426074,-0.9526708285102687,-0.3827755254641235,0.22803953258720244,-0.5166019601737588,0.014920941939059875,-0.050832856777534914,-0.2999468976149025,-0.7431241317361028,-0.9554453484079217,-0.6738291794227675,-0.2930672928450454,-0.03708228003700085,-0.0789347255588375,0.663388006330592,-0.9703192602492386,-0.6024009881905434,-0.9886281891187976,-0.4878608357904677,-0.36753653936905756,-0.3474982058653507,-0.9179965773406816,-0.5204606768896617,-0.7070962485095535,-0.6806911987686545,-0.5697256351081874,0.43927564617101755,0.48615709522371375,-0.052264813557802194,-0.022062829446729344,-0.2927585503548516,-0.3407542842626504,0.16655832202091586,-0.5000457304450775,-0.7589535099383351,-0.4271669023222242,-0.9131205406995632,-0.12080678392629887,-0.04579790787136109,0.06995045354249153,-0.30727442932431664,0.5222329678670935,0.9622504486493764,0.7251618128353423,-0.19658927487319616,0.8164965809277259,0.3333333333333333,-0.026270346874636686,0.936585811581694,-0.2747934446148236,1.0,-0.3333333333333333,-0.3333333333333333,-0.3768673314407158,0.19245008972987526,-0.4200840252084029,-0.3333333333333333,-0.27928563388347777,0.12901841828937477,0.9428090415820638,0.7686240940105096,0.29850794911297945,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,-0.3333333333333333
NonBiodegradable,-0.46400725551414396,0.8155852308408078,0.9817616753297089,-0.23332048821459384,0.03926463894118204,0.9465795049390483,0.9988802683843274,-0.005010430988597251,-0.016522890671323544,0.9992929046129927,-0.41239304942116173,-0.1626666666666669,0.9166433113744233,0.056007643813170284,-0.3475240234284578,0.23246991509102233,0.998544849036844,-0.9838737430705802,0.9420388685521486,-0.8007572173962101,-0.7624928516630229,-0.5885034067127833,0.50591742634403,0.5176707850107244,0.5935143023801357,-0.3183161673055417,-0.6633607873285705,-0.3448201169149221,0.48403180357916714,0.5347866457251529,0.8831315457939035,0.38504466313047897,-0.5815301162622373,-0.6406366068168987,0.9997499635716124,0.5957397143273495,-0.10978467403141297,0.8366918369548971,0.9174830243052194,0.9526869063895186,-0.6101719249553588,-0.6894191567561624,0.2554072964428443,0.17480549484716318,0.5301303479398665,0.9967176855607647,-0.501196046629149,0.7034256745924872,0.5759434437120697,0.9921295795871015,0.5621592444442889,0.5557112060609719,0.947013259808729,0.9092231366837573,0.9642059678797532,0.5222329678670935,-0.5773502691896257,0.26207860545055384,0.982946374365981,-0.8164965809277259,-1.0,0.9194621406122839,-0.5619514869490163,0.9940059169400406,-0.3333333333333333,1.0,1.0,0.9152492334988813,0.5773502691896257,0.9801960588196068,1.0,-0.7313588778349437,0.7445191293946514,-1.6283271027835629e-15,0.2844283381461674,-0.9524793674422662,0.5773502691896257,0.5773502691896257,0.5773502691896257,1.0
SureChEMBL,-0.46400725551414396,0.8155852308408078,0.9817616753297089,-0.23332048821459384,0.03926463894118204,0.9465795049390483,0.9988802683843274,-0.005010430988597251,-0.016522890671323544,0.9992929046129927,-0.41239304942116173,-0.1626666666666669,0.9166433113744233,0.056007643813170284,-0.3475240234284578,0.23246991509102233,0.998544849036844,-0.9838737430705802,0.9420388685521486,-0.8007572173962101,-0.7624928516630229,-0.5885034067127833,0.50591742634403,0.5176707850107244,0.5935143023801357,-0.3183161673055417,-0.6633607873285705,-0.3448201169149221,0.48403180357916714,0.5347866457251529,0.8831315457939035,0.38504466313047897,-0.5815301162622373,-0.6406366068168987,0.9997499635716124,0.5957397143273495,-0.10978467403141297,0.8366918369548971,0.9174830243052194,0.9526869063895186,-0.6101719249553588,-0.6894191567561624,0.2554072964428443,0.17480549484716318,0.5301303479398665,0.9967176855607647,-0.501196046629149,0.7034256745924872,0.5759434437120697,0.9921295795871015,0.5621592444442889,0.5557112060609719,0.947013259808729,0.9092231366837573,0.9642059678797532,0.5222329678670935,-0.5773502691896257,0.26207860545055384,0.982946374365981,-0.8164965809277259,-1.0,0.9194621406122839,-0.5619514869490163,0.9940059169400406,-0.3333333333333333,1.0,1.0,0.9152492334988813,0.5773502691896257,0.9801960588196068,1.0,-0.7313588778349437,0.7445191293946514,-1.6283271027835629e-15,0.2844283381461674,-0.9524793674422662,0.5773502691896257,0.5773502691896257,0.5773502691896257,1.0
Skin_Sensitization,-0.7813931606699465,0.9676648207492514,0.9695655920939885,0.15311514387455374,-0.32343237625074683,0.816355588483564,0.8965253423638249,-0.0813303897780296,0.2759048417626088,0.9085459354840829,-0.5994673767259163,0.1193054294960892,0.7660404608379967,-0.028961386618254537,-0.21329473500852428,0.3982956407434157,0.9219813848219506,-0.8354160015908438,0.9804996271059758,-0.5004661858328245,-0.4515635869625023,-0.2557202057584818,0.7509817107419693,0.6185714569209357,0.8296248881646157,-0.5946686978914218,-0.31077960301136276,0.06240353012663631,0.36749319684853204,0.517537208010682,0.6999682900759041,0.36713901363195955,-0.6246997097043486,-0.35823623619138967,0.9226913705616182,0.5041736676419425,0.26072349337646156,0.679275501415838,0.8746277130585705,0.8351789907939621,-0.8749132263025754,-0.3860697395761004,0.6133646768235783,0.5463071208012433,0.8264793854446643,0.9447612508912344,-0.11632790540265144,0.92343203330995,0.3538361309393806,0.9443973454391721,0.6927653663444917,0.8312135785084238,0.7873132850526559,0.7508042793103173,0.7766129383403749,0.25304470070199003,-0.5905863785521988,0.00243637349160782,0.8414288564572117,-0.7912565680749443,-0.9152492334988813,0.7170744014274004,-0.6655979228976567,0.8690329421198606,-0.3768673314407158,0.9152492334988813,0.9152492334988813,1.0,0.7770873402002616,0.9725122370185861,0.9152492334988813,-0.47021869748669376,0.4395172187027106,-0.07613869876268956,0.07841892419964842,-0.7499768351697212,0.8392543274162825,0.27975144247209416,0.8392543274162825,0.9152492334988813
Acute_Aquatic_Toxicity,-0.7993262652923383,0.7120975413706607,0.637506504735781,0.24393006290367827,-0.287146364922784,0.6289996953045751,0.5402035518500301,0.40426512178316193,0.0667764676381567,0.5860857464322147,-0.19047619047619074,-0.07236123373843331,0.6080132679559365,0.4324003775237456,-0.5216720300383331,-0.0394754611930266,0.5620973839546028,-0.5094214157243183,0.6383579764900832,-0.19239295320676347,-0.1760901812651247,-0.12056447106874224,0.4750500133905754,0.10563063110411922,0.5797553732297396,-0.9563844816059002,-0.0023788293735030686,0.36458388039843254,0.620644320918627,-0.0983581983237395,0.1384432163142542,-0.24805532792869026,-0.8945730735493506,-0.2976656849182866,0.5826900522587062,-0.14482125660372458,0.2605795345424969,0.08123110775242104,0.37566202994069364,0.3387338356785301,-0.7816928811943683,0.1877146471666416,0.8449029169487943,0.8122912193236655,0.8490367584527979,0.6286552035890729,0.32229803273076896,0.7525648470763728,-0.30455203758865446,0.5820878630838423,0.22414557396916215,0.9346209115450681,0.5605867539946428,0.5948887300725151,0.37560915287616103,0.30151134457776363,0.0,0.19606017022949765,0.5391291361472075,-0.2357022603955158,-0.5773502691896257,0.4701829470330664,-0.16222142113076254,0.5337368995361268,0.19245008972987526,0.5773502691896257,0.5773502691896257,0.7770873402002616,1.0000000000000002,0.6467616667635546,0.5773502691896257,-0.36829256138252237,0.21526585171453233,0.4082482904638621,0.3376013736154711,-0.3432192857626946,0.6666666666666667,-0.33333333333333337,0.6666666666666667,0.5773502691896257
Toxicophores,-0.6223153003728618,0.9140120335115771,0.9999188655328092,-0.03620344688255698,-0.15761361015887967,0.8853182184248977,0.9720164154870539,-0.10418769987708172,0.1637833027479368,0.9744562738079823,-0.5543671429401901,0.01232246473944624,0.8415232889767588,-0.0457791242660794,-0.23358286498951336,0.3695643382462633,0.9857609379061092,-0.9291850680384319,0.9888477125627425,-0.666502580847299,-0.6192680615505237,-0.4194780091898121,0.6609381931155413,0.6249891047342568,0.7392412102766182,-0.41555334822984086,-0.5036781085997687,-0.16056042032715231,0.3839680583355192,0.5918205422506652,0.8402542612887599,0.44403490584056804,-0.5623623397492448,-0.488385293402607,0.9842737982117076,0.6165048861598916,0.08796731741945871,0.8126029602991687,0.9406884380880303,0.9355370173199021,-0.7517810892281119,-0.5875448785577364,0.4125998264736549,0.33627083884815334,0.6756952885012617,0.9916701568739272,-0.34281365361551824,0.8293005266820677,0.5291125774739026,0.9949926496697606,0.6791061797266754,0.6800366008608314,0.8749278373708755,0.8298310535602245,0.8982262677669075,0.3656362120635653,-0.6467616667635545,0.09707802771392933,0.9290701563922505,-0.8574929257125441,-0.9801960588196068,0.8276814794038774,-0.6688560540599386,0.9527060595847142,-0.4200840252084029,0.9801960588196068,0.9801960588196068,0.9725122370185861,0.6467616667635546,0.9999999999999998,0.9801960588196068,-0.5939213489389565,0.5985047696421134,-0.09901475429766904,0.1394906440024988,-0.8794979531793727,0.7276068751089989,0.485071250072666,0.7276068751089989,0.9801960588196068
Genotoxic_Carcinogenicity_Mutagenicity,-0.46400725551414396,0.8155852308408078,0.9817616753297089,-0.23332048821459384,0.03926463894118204,0.9465795049390483,0.9988802683843274,-0.005010430988597251,-0.016522890671323544,0.9992929046129927,-0.41239304942116173,-0.1626666666666669,0.9166433113744233,0.056007643813170284,-0.3475240234284578,0.23246991509102233,0.998544849036844,-0.9838737430705802,0.9420388685521486,-0.8007572173962101,-0.7624928516630229,-0.5885034067127833,0.50591742634403,0.5176707850107244,0.5935143023801357,-0.3183161673055417,-0.6633607873285705,-0.3448201169149221,0.48403180357916714,0.5347866457251529,0.8831315457939035,0.38504466313047897,-0.5815301162622373,-0.6406366068168987,0.9997499635716124,0.5957397143273495,-0.10978467403141297,0.8366918369548971,0.9174830243052194,0.9526869063895186,-0.6101719249553588,-0.6894191567561624,0.2554072964428443,0.17480549484716318,0.5301303479398665,0.9967176855607647,-0.501196046629149,0.7034256745924872,0.5759434437120697,0.9921295795871015,0.5621592444442889,0.5557112060609719,0.947013259808729,0.9092231366837573,0.9642059678797532,0.5222329678670935,-0.5773502691896257,0.26207860545055384,0.982946374365981,-0.8164965809277259,-1.0,0.9194621406122839,-0.5619514869490163,0.9940059169400406,-0.3333333333333333,1.0,1.0,0.9152492334988813,0.5773502691896257,0.9801960588196068,1.0,-0.7313588778349437,0.7445191293946514,-1.6283271027835629e-15,0.2844283381461674,-0.9524793674422662,0.5773502691896257,0.5773502691896257,0.5773502691896257,1.0
QED,-0.11153018421275362,-0.2392437722940413,-0.5974075891382649,0.7814427670819821,-0.6812462730695119,-0.8934800261849736,-0.744005619849335,-0.5517379877988217,0.6939798504989901,-0.7544649875251205,-0.31164595666269834,0.7902153367109328,-0.9273071217083968,-0.5990790115414197,0.80600070288139,0.46012554169490816,-0.6968725378523307,0.8355101652887008,-0.4675588777358437,0.9465392061206278,0.959367043015417,0.965801306284262,0.2102062366578035,0.16384686171920038,0.09462260819873221,0.13128941520886683,0.9132970958673907,0.729527670529679,-0.8482551750948009,0.038989263589453406,-0.5981547305457953,0.16974672985319375,0.6785820972963998,0.9921110842028217,-0.716254842042455,-0.11177854889556282,0.7251068485007404,-0.48133632872284143,-0.4457779452489479,-0.605643590675423,0.009294928440949035,0.6196520547896488,0.17708104666494764,0.24106758705325998,0.013314182744020945,-0.6920391061039176,0.7100633309142697,-0.09935579799074229,-0.3072164885860663,-0.6402083818237095,0.13586428186166205,-0.11571238427254338,-0.9092055401342205,-0.935842870896409,-0.8184921763372813,-0.9608082339816324,-0.03074333135901804,-0.8420521376598475,-0.8437570455179332,0.27683719351145825,0.7313588778349437,-0.9394411333842411,-0.12091480737110949,-0.7965023709689701,-0.27928563388347777,-0.7313588778349437,-0.7313588778349437,-0.47021869748669376,-0.36829256138252237,-0.5939213489389565,-0.7313588778349437,0.9999999999999998,-0.9784449730157864,-0.5548015594095208,-0.8285690138268833,0.8283243478366755,0.08470101496872309,-0.4762079286019324,0.08470101496872309,-0.7313588778349437
Synth,0.19435497695511628,0.2242416811774388,0.6043136597715251,-0.8201109693441101,0.6962435508788023,0.8661298513904364,0.7649374724610315,0.39715601452673976,-0.6477910276788297,0.7630767123217385,0.23557210892841898,-0.733351737005469,0.8951408303168553,0.4468038738805916,-0.6778202596687093,-0.353445751915497,0.7168028555314752,-0.851918643768003,0.47769206546096765,-0.9896010873675479,-0.9965721234625691,-0.9767246985512941,-0.19341389710601337,-0.05695942546624494,-0.09507987912059884,0.046932701087674146,-0.975630839904418,-0.8284767753846156,0.7223790020328678,0.1105405601438136,0.7067285174839661,-0.004422104977292488,-0.5229699885263716,-0.9682946655596978,0.7294786750588532,0.27223548407279186,-0.7452905180436497,0.604804179232528,0.517760535564644,0.6794677671869268,0.04756909780390301,-0.7633308271580328,-0.3122812080281271,-0.38030824710643896,-0.10291797978825269,0.6954655561269318,-0.8358402193787242,0.062257005784934885,0.4841666441599049,0.6591450784658139,-0.051041167805266754,-0.0017445216716118089,0.8974600440412579,0.9044386949893273,0.8653492057867248,0.912174164215689,-0.10319093209172849,0.7720083866748912,0.8517760947240185,-0.3769156696320318,-0.7445191293946514,0.941028984978048,0.022171893578447417,0.8129027685223644,0.12901841828937477,0.7445191293946514,0.7445191293946514,0.4395172187027106,0.21526585171453233,0.5985047696421134,0.7445191293946514,-0.9784449730157864,1.0,0.4000719602645991,0.7296877119744188,-0.8796334104588064,-0.11139153596656694,0.6444307878311234,-0.11139153596656694,0.7445191293946514
Fsp3,0.1949514193187542,-0.2831616271832079,-0.1032979092428652,-0.5083244576302066,0.6108144340353301,0.3157230126766995,-0.008940696346431982,0.9999862709267842,-0.8153816894235215,0.03668327282844489,0.8164965809277265,-0.8409856650912003,0.38416503369621463,0.9983736989910154,-0.9337990556476813,-0.928269477925965,-0.052955837555465325,-0.10597944797176514,-0.2148780877724296,-0.26728438041226393,-0.32349831961031394,-0.5262091027680429,-0.6093333477767915,-0.8303785661169549,-0.5048647792247111,-0.42338656540360253,-0.27386515306067144,-0.20563524105066883,0.8747603220616701,-0.8401033614170956,-0.32670858325920377,-0.9124646987174924,-0.7230565022307782,-0.6163306134608292,-0.015112517360078681,-0.7630566115039537,-0.5908466546934138,-0.4541735925718931,-0.3976028097600937,-0.2674596040733882,0.2501938294136528,0.2719009877208674,0.03486490951336979,0.038401910926632435,-0.12308795233885746,-0.009031580486445626,-0.0005377831916158666,-0.28168005806910856,-0.6013650029097252,-0.10230814322484716,-0.7697572826274516,0.06833863690209721,0.2862437321121691,0.39565258285084814,0.014984540183478168,0.7385489458759956,0.8164965809277271,0.8618090325291006,0.13900960937138154,0.5773502691896271,1.6283271027835629e-15,0.2972150467068533,0.794719414239027,0.05997170003479827,0.9428090415820638,-1.6283271027835629e-15,-1.6283271027835629e-15,-0.07613869876268956,0.4082482904638621,-0.09901475429766904,-1.6283271027835629e-15,-0.5548015594095208,0.4000719602645991,1.0,0.9158095669196837,-0.020136817245533362,-0.408248290463864,-0.408248290463864,-0.408248290463864,-1.6283271027835629e-15
MCE-18,0.2915697530756921,-0.17042481475906937,0.13938584828614786,-0.766931199967385,0.7947788033370771,0.5769824128829423,0.28909423098305376,0.9148068666635956,-0.9155134933492135,0.3201607064517281,0.7450254499259543,-0.962762261534215,0.6438362875864152,0.9332657346376478,-0.978164080587308,-0.8663076123397501,0.23262736061382552,-0.4177523488278624,-0.0019018862628542945,-0.6245290619162918,-0.6720077395592248,-0.8233335159903905,-0.5872471840324092,-0.6716731093045102,-0.47126297942314155,-0.23778744458907422,-0.6369376524755538,-0.5460818560471729,0.9451742713130009,-0.591544554169397,0.0474405259018474,-0.6868906551810121,-0.7218707933384995,-0.876503512416372,0.2658440660786694,-0.45829311652012006,-0.7989543533219552,-0.09117806691880866,-0.1064878618892003,0.06697349290690753,0.2687222628854392,-0.13744625875034072,-0.16938031245383448,-0.19407070648884384,-0.19981020266468846,0.25241283052281,-0.3884011517827449,-0.2429192132057765,-0.2299098317600479,0.16802536864964715,-0.6308010410701643,-0.014282959998333187,0.572815399299453,0.6576715844504835,0.3630314789695273,0.9458087241413434,0.583540602576976,0.9869303713482799,0.44101800453995066,0.29650813437221346,-0.2844283381461674,0.6066947571092589,0.6330246154314098,0.36356400371881503,0.7686240940105096,0.2844283381461674,0.2844283381461674,0.07841892419964842,0.3376013736154711,0.1394906440024988,0.2844283381461674,-0.8285690138268833,0.7296877119744188,0.9158095669196837,1.0,-0.3755310030409449,-0.4101540065553527,-0.009171818427775775,-0.4101540065553527,0.2844283381461674
Natural Product-likeness,0.17539592925377995,-0.6177538928119752,-0.8845180110029371,0.4844191543402273,-0.2900516987000753,-0.9278999817158262,-0.9653528669326558,-0.015830485625905645,0.20804144094022362,-0.9550514060911653,0.2535452257650611,0.328710647773487,-0.9143662090241111,-0.07668252964238456,0.37568601939809315,-0.11449786010876106,-0.9469294763694911,0.9830466044152991,-0.8146323895608593,0.9310115376930189,0.903073429436077,0.7576941999359367,-0.28403998446572676,-0.4136999441422651,-0.36464246954836865,0.05392047564549727,0.8490088703673155,0.6109406932457238,-0.4854928308175353,-0.5200284900303775,-0.936909158526921,-0.39043146590308864,0.45513474772959706,0.7617929652239157,-0.9469277240107399,-0.6282541179380897,0.3593958105061364,-0.8808091860515106,-0.8623209302547676,-0.9459190525872956,0.34766062466618797,0.8552438951055634,0.04969289654076412,0.13175743661844277,-0.24747655894681087,-0.9247192923930658,0.740396425376133,-0.46598603355432267,-0.7047724637534611,-0.9209804508777731,-0.42803165166377083,-0.2788491371661428,-0.9520602206971074,-0.913345704924368,-0.9991494101762024,-0.6418872283485679,0.5334725767586113,-0.39897252507409064,-0.975625039925714,0.7660701500634817,0.9524793674422662,-0.9599857266773106,0.44951619893310113,-0.9757603677202554,0.29850794911297945,-0.9524793674422662,-0.9524793674422662,-0.7499768351697212,-0.3432192857626946,-0.8794979531793727,-0.9524793674422662,0.8283243478366755,-0.8796334104588064,-0.020136817245533362,-0.3755310030409449,1.0,-0.32677764333094894,-0.7566091526180192,-0.32677764333094894,-0.9524793674422662
Alarm_NMR,-0.958503432613108,0.9432980418156804,0.7218488944495617,0.658975244560683,-0.7858742618939352,0.3712129349338476,0.5475035998480036,-0.4122202494032242,0.7325328292035351,0.5561339795905491,-0.8571428571428573,0.6143006864177616,0.29434383143099124,-0.38276833419058526,0.24077170617153854,0.7184533937130888,0.605335644258803,-0.42288955880676293,0.8138052004725586,0.025843829535236774,0.08804509063256245,0.3090834621944121,0.97256860849557,0.7836318912142799,0.9919757392975465,-0.6106907985431251,0.22123113173578438,0.5324843516345529,-0.09359449117596393,0.5875833238992082,0.40519965750513426,0.4969689787913896,-0.30419991166035854,0.20556615369356926,0.59502937101242,0.478211857743549,0.7430038079522543,0.4520622932350328,0.700303364677066,0.5571136879407337,-0.9859752874798297,-0.03429157965831734,0.8164358375367731,0.7809361903509787,0.9495376506908692,0.6360294581766281,0.3227371308680043,0.9825556514053224,0.18646043117672742,0.6656221122279927,0.8526497633786928,0.8788226481692436,0.32686972541306347,0.2718397489395725,0.36337432704957573,-0.30151134457776363,-0.6666666666666667,-0.5076039582431447,0.42562826537937426,-0.7071067811865475,-0.5773502691896257,0.22750787759664506,-0.8111071056538127,0.48477021150528954,-0.5773502691896257,0.5773502691896257,0.5773502691896257,0.8392543274162825,0.6666666666666667,0.7276068751089989,0.5773502691896257,0.08470101496872309,-0.11139153596656694,-0.408248290463864,-0.4101540065553527,-0.32677764333094894,1.0,0.0,1.0,0.5773502691896257
BMS,0.2635368375382773,0.22965916377538625,0.49613423032755,-0.5133453562599797,0.3324852646474339,0.4640161686673095,0.613204031829764,-0.4100506691432072,-0.08585545839191551,0.5677983085229741,-0.28571428571428603,-0.11547005383792519,0.4504352571898502,-0.3677283210593245,0.12038585308576921,0.30790859730560904,0.5909228908240697,-0.6266581250964901,0.44941481220126367,-0.7322418368317116,-0.7043607250604991,-0.5589807295005322,0.10913311118432137,0.49212410305097404,0.10557591126438925,0.5888246318433714,-0.7636042288944817,-0.7627478550440896,-0.06173253673308243,0.7158766260606075,0.881309255073667,0.6926666077455119,0.22307993521759628,-0.44207774987864346,0.5717217689220717,0.8327222254714164,-0.3873479567523601,0.8848974068369238,0.6837561121783671,0.7613342480363106,0.07712703094451104,-0.9837873186419519,-0.5499839742402528,-0.6104432203119945,-0.23689496027545404,0.5222552445400636,-0.9010293776069995,0.0596811580853603,0.9695942421189816,0.5635246966073644,0.42498000824553156,-0.2929408827230806,0.5329299669587865,0.4549917153630917,0.7377599973430776,0.3015113445777637,-0.6666666666666666,0.10656213658194047,0.5958795715311239,-0.7071067811865475,-0.5773502691896257,0.5915204817512771,-0.48666426339228763,0.6140422679066999,-0.5773502691896257,0.5773502691896257,0.5773502691896257,0.27975144247209416,-0.33333333333333337,0.485071250072666,0.5773502691896257,-0.4762079286019324,0.6444307878311234,-0.408248290463864,-0.009171818427775775,-0.7566091526180192,0.0,1.0,0.0,0.5773502691896257
Chelating,-0.958503432613108,0.9432980418156804,0.7218488944495617,0.658975244560683,-0.7858742618939352,0.3712129349338476,0.5475035998480036,-0.4122202494032242,0.7325328292035351,0.5561339795905491,-0.8571428571428573,0.6143006864177616,0.29434383143099124,-0.38276833419058526,0.24077170617153854,0.7184533937130888,0.605335644258803,-0.42288955880676293,0.8138052004725586,0.025843829535236774,0.08804509063256245,0.3090834621944121,0.97256860849557,0.7836318912142799,0.9919757392975465,-0.6106907985431251,0.22123113173578438,0.5324843516345529,-0.09359449117596393,0.5875833238992082,0.40519965750513426,0.4969689787913896,-0.30419991166035854,0.20556615369356926,0.59502937101242,0.478211857743549,0.7430038079522543,0.4520622932350328,0.700303364677066,0.5571136879407337,-0.9859752874798297,-0.03429157965831734,0.8164358375367731,0.7809361903509787,0.9495376506908692,0.6360294581766281,0.3227371308680043,0.9825556514053224,0.18646043117672742,0.6656221122279927,0.8526497633786928,0.8788226481692436,0.32686972541306347,0.2718397489395725,0.36337432704957573,-0.30151134457776363,-0.6666666666666667,-0.5076039582431447,0.42562826537937426,-0.7071067811865475,-0.5773502691896257,0.22750787759664506,-0.8111071056538127,0.48477021150528954,-0.5773502691896257,0.5773502691896257,0.5773502691896257,0.8392543274162825,0.6666666666666667,0.7276068751089989,0.5773502691896257,0.08470101496872309,-0.11139153596656694,-0.408248290463864,-0.4101540065553527,-0.32677764333094894,1.0,0.0,1.0,0.5773502691896257
PAINS,-0.46400725551414396,0.8155852308408078,0.9817616753297089,-0.23332048821459384,0.03926463894118204,0.9465795049390483,0.9988802683843274,-0.005010430988597251,-0.016522890671323544,0.9992929046129927,-0.41239304942116173,-0.1626666666666669,0.9166433113744233,0.056007643813170284,-0.3475240234284578,0.23246991509102233,0.998544849036844,-0.9838737430705802,0.9420388685521486,-0.8007572173962101,-0.7624928516630229,-0.5885034067127833,0.50591742634403,0.5176707850107244,0.5935143023801357,-0.3183161673055417,-0.6633607873285705,-0.3448201169149221,0.48403180357916714,0.5347866457251529,0.8831315457939035,0.38504466313047897,-0.5815301162622373,-0.6406366068168987,0.9997499635716124,0.5957397143273495,-0.10978467403141297,0.8366918369548971,0.9174830243052194,0.9526869063895186,-0.6101719249553588,-0.6894191567561624,0.2554072964428443,0.17480549484716318,0.5301303479398665,0.9967176855607647,-0.501196046629149,0.7034256745924872,0.5759434437120697,0.9921295795871015,0.5621592444442889,0.5557112060609719,0.947013259808729,0.9092231366837573,0.9642059678797532,0.5222329678670935,-0.5773502691896257,0.26207860545055384,0.982946374365981,-0.8164965809277259,-1.0,0.9194621406122839,-0.5619514869490163,0.9940059169400406,-0.3333333333333333,1.0,1.0,0.9152492334988813,0.5773502691896257,0.9801960588196068,1.0,-0.7313588778349437,0.7445191293946514,-1.6283271027835629e-15,0.2844283381461674,-0.9524793674422662,0.5773502691896257,0.5773502691896257,0.5773502691896257,1.0
