,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,GoldenTriangle
TPSA,0.18310347446992475,-0.2098461626193863,-0.503399174226256,0.49032090121552147,0.2414612911781852,0.2562042267669866,-0.15725211684331153,0.37210881487870867,-0.5382216804631437,-0.06270867381140495,-0.13016230708000154,-0.061807376560163496,-0.5095083131714608,0.1480875212609013,-0.426174450900058,-0.20706364840052155,-0.3744567165582603,-0.36083125487584,-0.07982994152298829,-0.27745677315785205,-0.5543995676521355,-0.14222816030895702,-0.37983196225072535,-0.5868165814157267,-0.6253507441716678,0.11978682102905513,0.05232006484588392,-0.31950542142101024,-0.35418062741670864,0.06623809181246275,-0.24107353931425668,-0.0779128252123038,0.16018124749708984,0.022355506391143393,-0.25603165189870675,-0.5327933546769237,0.2037614286171158,-0.6358784299851803,-0.26226494241895115,-0.15688883366946843,-0.003291688383061892,-0.09821789486371404,-0.15908742624143835,-0.3388005719636673,-0.21285353588857484,0.16568564726734086,-0.12166253063669714,-0.3268169980371934,-0.13182977259182022,-0.1505758803478628,-0.2474495875025156,-0.3749666035397847,-0.30155006275636065,0.8752760014871322,0.8451679513160167,0.10413839136820405,0.9479650931875595,0.7416889165884367,1.0000000000000007,0.7523112398877736,0.7781399869648254,0.9450306474543646,0.0001646599221554696,0.8040143491218791,0.5592867080673392,0.724018284627852,0.019999591680770923,-0.09318179628515146,0.330429467588415,0.3063429622452645,0.3157456535850986,-0.07220692961110801,0.019727168638473465,-0.11221770144760845,-0.8345977886390955,0.9010272390954386,0.29356874994142085,0.8523636335811617,-0.3569220013417891,0.19165960337498356,0.7380247150947686,0.0001646599221554618,-0.10815621512038884,-0.5499313499094767,-0.5411695922779574
nRot,-0.14822593471687223,-0.04803923962427376,-0.3654216600581286,0.490200198840684,0.2345573485230207,0.4579581871455157,-0.13439646470635197,0.2640122647543007,-0.5385037756476683,-0.3216834018288703,-0.24840546664424903,-0.12564358034037698,-0.244262292693865,0.2783721101496008,-0.5466983092710147,-0.3990252167209432,-0.14785160660458257,-0.21429900390955736,0.11433821997506921,-0.33796162461921925,-0.18704919315261007,0.2445192927874183,-0.21167073586346458,-0.40425246209995924,-0.4012841746315833,-0.07331072717909567,0.241702271049031,0.03504838996583574,-0.5856355935579407,-0.07827386218010265,-0.2617578071045589,0.26170123101491144,0.24747436576644588,0.022195187197773934,-0.3301970008312787,-0.7208399347361266,0.44066901825244403,-0.6522371067030021,-0.27817979203656995,-0.14766201590558506,-0.16093942455590743,-0.17439223408849747,-0.26470900638700023,-0.34721533190603804,-0.24782353122843764,0.02917841349896904,-0.201320554706427,-0.345405361360045,-0.05031955463115047,-0.34734792875488185,-0.31881212579155915,-0.36273408098449667,-0.16598484738209673,0.912245846139339,0.929647101854458,-0.3240377720623595,0.8825998094765822,0.47787605643577014,0.7523112398877736,1.0000000000000004,0.748876615706422,0.8635160419543866,0.1007846496511588,0.7581687420404062,0.9327934900149427,0.502359369260652,3.2959746043559335e-17,-0.17995611809288198,0.4472262370443615,0.15117697447673792,0.4085960648734084,-0.20236132317579214,0.2598430849540089,0.05719999701159205,-0.7600701324222674,0.7013148490128384,0.637070632504238,0.780639385486993,-0.6681629848865126,0.3507064186618457,0.786456972762724,0.10078464965115877,0.21605898774661242,-0.7750388187942839,-0.8532188060468996
nRing,0.024976685672707503,0.15223371859019377,-0.14820725996439765,0.7252062695703648,0.239020368063727,0.3549806260471491,-0.02669847548273105,0.1977127225266282,-0.29626817738344763,-0.20331958317136323,-0.16850546935724658,0.03572051973423674,-0.3803568370780511,0.08703790499473163,-0.40077140038859477,-0.27022971123617334,-0.23920487605124907,-0.159781622269132,-0.09472290602956202,-0.2545608883820323,-0.2970698867242247,0.012963769678053898,-0.22906279434319654,-0.49881723426027813,-0.4291878799163009,-0.0144317331565398,0.011065405416321911,-0.25590164442178376,-0.3293544278785045,-0.011223966236976482,-0.04683572060225059,-0.09405384026426553,0.28510129914857757,-0.009680145402146022,-0.20928198696470096,-0.5369346600815613,0.2715213897911955,-0.49110087019417514,-0.16301783248223167,-0.05039385585423201,-0.030344739389529224,-0.1461823799559676,-0.18743938434151422,-0.22661211408492257,-0.1192312874326292,0.12125204334847574,-0.1513642357198589,-0.2212482411741633,-0.09393685838391169,-0.26476264084772755,-0.2803352951923574,-0.41621188601406695,-0.2273932650387176,0.913366757245895,0.9037417339926114,-0.10026152375755405,0.8586537281408837,0.3899525766862546,0.7781399869648254,0.748876615706422,1.0000000000000009,0.863040533961509,0.06497832918140568,0.9793927280704535,0.4706659475608159,0.6628873554574248,-0.11721377290531931,-0.12057199843513895,0.19817637294291424,0.12231214904735166,0.3171679830348352,-0.11799615698647761,-0.01113991568407706,-0.1842243170921656,-0.5965751553819517,0.801829644328692,0.33778108269632706,0.9664612716405714,-0.5241838419179714,0.2029280841665303,0.8492928452581063,0.06497832918140567,-0.09286567664813863,-0.5656828151152807,-0.617646076662704
nHet,0.07090277016374413,-0.1286588404971185,-0.43491919241248955,0.5586296396724475,0.25984943731499127,0.3856723896785875,-0.20085038076607092,0.3420916165858773,-0.535339865699906,-0.1265686944627639,-0.16635298906334797,-0.07849825942578603,-0.4106326057787153,0.18479178291612577,-0.496517159616303,-0.21601271717048068,-0.3317232474387639,-0.39121902625015026,-0.05552062864793851,-0.33628973327086475,-0.43043252728789666,0.01630165459312441,-0.36032290307358117,-0.5330614656998158,-0.5381736550821921,-0.016160528830251604,0.1028463293457976,-0.2039306827595382,-0.4265657421075535,0.010712195436552396,-0.19657859589454332,0.011461803538757354,0.2086439452843143,0.08657758257717837,-0.2414164669809629,-0.6654322072401635,0.34150175308143804,-0.6935860904999653,-0.2640198800180272,-0.11602046474954017,-0.08523401363762707,-0.13790653278027876,-0.20681619462517323,-0.4155189090873626,-0.3023473722938932,0.12650550840694447,-0.18465787454982632,-0.42110644154177757,-0.16902111241301881,-0.23574292038596448,-0.2896568879469282,-0.44696109822744995,-0.31091177128834335,0.9607174972185497,0.9333276011430002,0.07036389986571864,0.9848438378426827,0.6153323772052957,0.9450306474543646,0.8635160419543866,0.863040533961509,1.0,0.02855977389887695,0.8805974514051963,0.6773595908123397,0.6940782196235717,0.07023539255736412,0.0021247887046959143,0.3418439650711762,0.26298791798549215,0.3672769063135502,-0.02001066211768335,0.10391300834673092,-0.08935734026402967,-0.8373811833288985,0.8857693339863537,0.4408600427055145,0.9187565844629935,-0.5752742008025391,0.2569713012891376,0.8196775943367336,0.02855977389887708,-0.04081703487069701,-0.6547342304398474,-0.6871648758808004
fChar,0.33086763174080164,0.08996747409010011,0.1392572286280169,-0.004455623339992048,-0.09486327056553068,0.08089644433650289,0.0515938015938274,0.03697167750915098,-0.5483963164803395,-0.2322950208256731,-0.9376913174682301,-0.22020633079122703,0.10193577957972268,0.24730929767531934,-0.5734959699493104,-0.5123026606872625,-0.0050412550334908435,0.07035164763221015,-0.3073966630878556,0.12136638217601725,0.18518593674691175,0.24989329071447322,0.039984632895874894,0.027085218283022558,0.25752358592130403,0.04200874423138676,0.14121923375129733,-0.12101312599288894,-0.09200249625890568,-0.0818796866963616,0.28888406558045177,-0.07543186777727859,-0.4673839855498248,-0.4729685787470017,0.09589061922430758,0.017845007522505042,-0.15354966342839957,0.010884864013971702,-0.01443460038675796,0.32775160929467934,0.05965247826005233,-0.9335729942815372,-0.8431274835114638,-0.08091729134484951,-0.22078354857622712,-0.9155522756491457,-0.08093497258312822,-0.06949014661750222,-0.02645217234884501,0.07163293012252624,-0.8540095883080318,-0.2354221272127336,-0.17649927154301293,0.04431227127979942,0.06670571547047613,-0.22701566280263902,0.072977367463819,0.05644709478621486,0.0001646599221554696,0.1007846496511588,0.06497832918140568,0.02855977389887695,1.0000000000000022,0.11595623719442939,0.09385234916904661,0.15329263085003939,-0.1137727568272757,-0.229393687172592,0.04865618401009526,0.02083333333333332,0.11034480238877133,-0.7006589824042757,-0.023353269966967946,-0.009095299948437894,-0.045389097716576045,-0.19043083294745458,0.1805767034913231,0.04235249944246805,0.1313922540650906,-0.13670486735235657,0.0771516749810458,1.0000000000000018,0.029774566708770725,-0.11486707293408543,-0.10520317644127145
nRig,0.13241172986431027,0.1278966229614223,-0.19353427450807353,0.7277677745848373,0.23154974535259282,0.32938341500217533,-0.10327694869133358,0.1971952612027549,-0.3440499170246435,-0.08180708446395013,-0.2574117578117384,-0.07655439428652439,-0.42240172915021046,0.19261520437199656,-0.4555842418563105,-0.3659673983970611,-0.19840500245554138,-0.18640532965976542,-0.07183068175579801,-0.35149397157873535,-0.3070980710954863,-0.01242999896554537,-0.18531665778937162,-0.4538757524604263,-0.4655331828082086,-0.07472473750706962,-0.018400835394580158,-0.2429658780052043,-0.3016267444872905,-0.14951341995208967,0.09067221472490107,-0.14521379023224867,0.13616892289075266,0.0032031251233994827,-0.12698184204676907,-0.5522111613225952,0.21042204117890131,-0.5730579365810984,-0.07975055596505243,0.04707349323009952,-0.05524971739562965,-0.21066581537377807,-0.24240820139562694,-0.29127046350555474,-0.16244328077410966,0.05024856742281745,-0.2636529931520659,-0.28487478450797266,-0.2166573196764882,-0.18442171422615028,-0.3547706148739028,-0.49148770384471807,-0.3237754804830735,0.9222187495629717,0.9145575984988624,-0.11735539279125703,0.8887370842196078,0.34577295730332147,0.8040143491218791,0.7581687420404062,0.9793927280704535,0.8805974514051963,0.11595623719442939,1.0,0.4784754446062032,0.7389146767653593,-0.21831316535665973,-0.16750577055569554,0.1991621768959792,0.17997374314552064,0.19082176591838873,-0.18522825024016243,-0.08232190227128056,-0.23360647193588296,-0.5721022542397379,0.8265384178497011,0.4004193020992154,0.973177296789905,-0.4910375500622333,0.1371419323621177,0.86219175243029,0.11595623719442934,-0.08113484791162402,-0.5543387880840089,-0.6011577937637727
Flex,-0.2592885452729178,-0.1468889193335913,-0.39137429559345716,0.2617432635360291,0.19352534136413468,0.4453670081219423,-0.13932316208468837,0.25948730303964407,-0.5574506268221948,-0.36094541516800477,-0.21875670632293914,-0.15881127203559342,-0.09508324253334804,0.3023198334381207,-0.5182088095591333,-0.37180961658691036,-0.07654885954956415,-0.19704155037364784,0.1868219530384152,-0.3033355984293781,-0.06758390445451315,0.3476039807639842,-0.19271062105415748,-0.29296407273541325,-0.28478213802906216,-0.08362442982257509,0.355594748043325,0.17484525929937036,-0.6441892169046576,-0.05779302414002323,-0.3655242868060161,0.43373105195815553,0.22977077183366984,0.04020828194253889,-0.34417666712046496,-0.6954351949044631,0.4735278660367637,-0.5825793021476582,-0.325334628031445,-0.21476900830136494,-0.21568560308060786,-0.14458003133305466,-0.24849242409422015,-0.33571426011730887,-0.26898360239459623,-0.01636173569361602,-0.16842179709624364,-0.3397428385429762,0.015258546156156214,-0.34872898292446974,-0.26692390651676695,-0.25732475551338374,-0.07837783231489162,0.7186879585141718,0.7475874451598898,-0.3840881455271877,0.7010164407277033,0.42873861113100586,0.5592867080673392,0.9327934900149427,0.4706659475608159,0.6773595908123397,0.09385234916904661,0.4784754446062032,0.9999999999999996,0.27742059211252235,0.1054774014565685,-0.1572179901084244,0.4798583495999612,0.12245667891578854,0.4343629535183767,-0.18748742211967553,0.3855270151684739,0.19114818966603844,-0.7007818192115366,0.4756286618509676,0.6754225944388283,0.5163887015052384,-0.6532109658995452,0.3853990665101615,0.5921173126040029,0.09385234916904658,0.333354773950438,-0.7639772853506497,-0.84404623954849
nStereo,0.5651061076487194,-0.021347675687376014,-0.37991992779052386,0.5040142570038345,0.2566869361590721,0.12112835890606402,-0.45582763181546193,0.39314646915639584,-0.40647034849653163,0.16459719696427486,-0.3361248155421762,-0.4403931183661068,-0.5676324896138363,0.5069822946618112,-0.54301792450632,-0.38971652170439,-0.1730046288153721,-0.3751182214523122,-0.31583510202063647,-0.5750932078229516,-0.3843249647310692,-0.47936422143125706,-0.10581376183394234,-0.24115637751328692,-0.5476570999292033,0.014432357502463276,-0.31645458459182324,-0.2510129586657661,-0.008563819873058614,-0.3331930409097071,0.2794091109052521,-0.370194610257919,-0.3298561171524063,-0.17533277422682764,0.00953612142776613,-0.5025804996290051,-0.08029854501167424,-0.5622351765270237,0.18759487994905116,0.30574806730004433,-0.012498432427474,-0.26897889057411684,-0.3880048573769316,-0.5384095310037449,-0.37479622689747544,-0.016037374126793794,-0.5212972501346904,-0.5254372825112412,-0.5852654903161187,0.08377503766463852,-0.4669032109529916,-0.6261523455982236,-0.6768198363214828,0.676638471466924,0.655210777503948,0.04681752880684052,0.7199365880808168,0.2664155752312709,0.724018284627852,0.502359369260652,0.6628873554574248,0.6940782196235717,0.15329263085003939,0.7389146767653593,0.27742059211252235,1.0,-0.36733294791295085,-0.2109248554775013,0.32105812307932635,0.008241539293012884,-0.17288240397813887,-0.2569052990985019,-0.37138411490566897,-0.42672814311096713,-0.4098342212169293,0.79186219428005,0.45422142375451613,0.7572136078009584,-0.021319891791232108,-0.10225962565211172,0.671456080287218,0.1532926308500393,-0.10365200164187256,-0.35013264221489937,-0.30552312515671126
NonBiodegradable,-0.3922834956085365,-0.039998772416079006,0.12735887584502498,-0.18585625028447675,-0.17091455770922606,0.058749966383930353,0.16116364708482647,0.07903774482496562,-0.07145315162582087,-0.27417425167087894,0.28739342403206014,0.5471824780586376,0.45498672906173965,-0.5167225529963574,0.21721278462736954,0.5788779959507327,-0.18318543611838844,-0.20401566533683924,0.031331855122955554,0.362764190310351,0.1037248716275084,0.17476723941950734,-0.1677042617605436,-0.1579536640465644,0.26423596688041695,0.07707326807190808,0.4684119756929921,0.10649258223272667,-0.12285160263786016,0.6028763155685306,-0.6767416191736781,0.562995460583563,0.49869229623333,0.03477250720430078,-0.08629884158417735,-0.049476257093525766,0.337164584822967,0.2946158128588901,-0.3219077042872349,-0.23294875572943533,0.24924067841353917,0.17201518996019483,0.22732301714361897,0.07867851831394918,-0.10572600904201021,0.0935535126267745,0.49645715922960393,0.03390728289241357,0.5028982673290255,-0.17089886200098714,0.3148032070975171,0.44565055968397993,0.4170127437476825,0.002785413607937137,-0.042169367328611346,0.46073119373377486,-0.04472852030040862,0.397640766771286,0.019999591680770923,3.2959746043559335e-17,-0.11721377290531931,0.07023539255736412,-0.1137727568272757,-0.21831316535665973,0.1054774014565685,-0.36733294791295085,1.0,0.6615301178398485,-0.13490192515959404,-0.10064513103951328,0.6586858783863493,0.5864747565847676,0.545454662112334,0.4558202723891358,-0.2827936985565651,-0.0733207577244538,-0.2837022490004856,-0.09718226742001937,-0.3248701300591952,0.36196746776167893,-0.2592814894208656,-0.11377275682727567,0.16260165781413446,-0.06730138382076471,-0.1286830355468165
NonGenotoxic_Carcinogenicity,-0.11469578969477223,0.00044069446728543793,0.12182077580012447,-0.12313664519374562,-0.21455204644321985,-0.08702080240781251,0.07480101630746794,-0.1130819326624945,0.14453770146421813,0.001976947107293024,0.3125334052349009,0.32059576631812686,0.2165776213827682,-0.36875942564705905,0.3179524419043763,0.6265461612553603,-0.009564005851719393,-0.18673826481061767,-0.04969838894127142,0.15984940761540728,0.001413072260885909,-0.11765245202034215,-0.07931553096778032,0.05325433896785313,0.10869438643114944,-0.06470972935345504,0.03502140619448468,-0.06312379313149927,0.08862935195927447,0.23256622867617585,-0.18003073856393936,0.061241374874102784,0.2538097079485968,0.28997635590414483,0.30815200642065294,0.07505546374231656,0.20761479490609025,0.15196021889891387,0.045710149807871886,0.0019595439231885566,0.10409416815234254,0.26076915471881346,0.30115409927814185,0.03613988210269455,-0.03715201621468304,0.14988415509662187,0.21966476087401512,-0.03467826369865574,0.06119754037402373,-0.07714811361156806,0.28568708403614596,0.12265927246542443,0.15208273200183697,-0.07168951782588825,-0.14702198218578033,0.7332611219849247,-0.1559385328284582,0.05168674808758,-0.09318179628515146,-0.17995611809288198,-0.12057199843513895,0.0021247887046959143,-0.229393687172592,-0.16750577055569554,-0.1572179901084244,-0.2109248554775013,0.6615301178398485,1.0000000000000004,-0.17375618263250114,-0.07439795259651649,0.20189110291067203,0.8247052146983744,0.04934316740412216,0.005954710910851831,-0.04570535249451605,-0.05327839873293176,-0.3012991300204508,-0.0929694189715724,-0.20620615602036155,-0.05547579404178367,-0.11479853315963386,-0.22939368717259195,-0.10632800652388497,0.05757221084328865,0.01473298999318714
SureChEMBL,0.22843297050084577,-0.38859820135578343,-0.4751354846916811,-0.0792321337799193,0.07680499421397348,0.014294507270373406,-0.10752054294610504,0.385314463159858,-0.2788505922969895,-0.22547608122590518,-0.14584466574452995,-0.2301182222853122,-0.30613389810471237,0.2812364305358008,-0.22255063191666208,-0.18324388774218195,-0.017072060985573987,-0.08996482552487348,-0.027103942220330156,-0.14079699317552707,0.04879500364742665,-0.0156169997035893,-0.08467332993140354,-0.04073209462860744,-0.2488072609173202,0.24228220684777826,-0.23602534294581284,0.06257685165372057,-0.10317575754693298,-0.043560307272023126,-0.19938451079349742,-0.11664907358722339,-0.05563700345602107,-0.15137922452290575,-0.1934698495863978,-0.2595085285369233,0.10055072579196292,-0.21179462982177544,0.08329549737195793,0.02487982802236295,0.1333605675894201,-0.104484423483389,-0.15996692982348287,-0.15329077891739817,-0.08439074884820687,0.13479766130332385,-0.13650582585532997,-0.1592978200713434,-0.09942142496945844,-0.18650566413174252,-0.1669254253143924,-0.34906714447172904,-0.15644462125187059,0.307808275480375,0.3000831581556189,-0.03884145826736508,0.34981785248299035,0.21600167968632547,0.330429467588415,0.4472262370443615,0.19817637294291424,0.3418439650711762,0.04865618401009526,0.1991621768959792,0.4798583495999612,0.32105812307932635,-0.13490192515959404,-0.17375618263250114,0.9999999999999997,-0.048656184010095256,0.05408727061508512,-0.15875394658762443,0.0010908297607201932,-0.18692998913664893,-0.3691312976800083,0.3228269958751402,0.25163569121790186,0.19549733585028323,0.06051299520923785,0.12964450650912518,0.3243374865704013,0.048656184010095235,-0.06953840623693441,-0.14684344862847531,-0.17921769989936626
LD50_oral,0.009027740357772209,-0.45966921546774336,-0.25080084861935437,-0.04282506764361789,0.19815883184799746,-0.058040200178825364,0.022489605822950398,0.02868807266360808,-0.3590191315188024,-0.02944536982632094,-0.09243175820314699,-0.07858258959586381,0.024039177163228405,0.022496319533426484,-0.14744355995967542,-0.11983674252329216,-0.21110255452743,-0.06696536989745738,0.39061454425528563,-0.10934262009226305,-0.21842443821430613,0.2785017639962682,-0.14954395420366762,-0.2186223453223294,-0.2420526195447807,-0.13180595924948535,0.37364255596697427,-0.09238960479266968,-0.3382770952533575,0.008766162357013689,0.09220735759882323,-0.04540559031253662,-0.06128211075537876,0.23934054279722278,-0.09589061922430761,-0.2218729268631459,0.10266315661106515,-0.43227866437166274,-0.20161934284097754,-0.20969821228816576,-0.10120961595218843,-0.06285441941697471,-0.07168961487520521,-0.0879009470995833,-0.03845550363255453,0.0011341300711870167,-0.04546084278718982,-0.08018093840481019,-0.06670075491659487,-0.08808097874484946,-0.11142209425816814,-0.17966037805752744,-0.09589857494996858,0.1633990658367135,0.1595455062540491,-0.00953441646007937,0.2787496167060627,0.3690771582175586,0.3063429622452645,0.15117697447673792,0.12231214904735166,0.26298791798549215,0.02083333333333332,0.17997374314552064,0.12245667891578854,0.008241539293012884,-0.10064513103951328,-0.07439795259651649,-0.048656184010095256,1.0000000000000016,0.023158785686532277,-0.06797437888996712,0.02335326996696794,-0.08003863954625343,-0.2735660734468053,0.1429721316221308,0.10066378580934388,0.13825985651181968,-0.18810389821984855,-0.06628114780720307,0.19287918745261504,0.020833333333333308,-0.02977456670877073,-0.1813690625275029,-0.19802950859533464
Skin_Sensitization,-0.45080253680861265,-0.0791526407612716,-0.0945121865267469,0.030601137706964585,-0.12571541051772184,0.3367419319098311,0.2517294407346173,0.14719900010502554,-0.39344148426301573,-0.5129594461519165,0.06337719587711362,0.5337001574552483,0.21526115911589822,-0.42161139732944825,-0.13549965433398914,0.10059582546691112,-0.3932667345310246,-0.15407255677282422,-0.12041802006757625,0.3292690527619427,-0.14841554529393888,0.3405790226262851,-0.43942913263723443,-0.5767533011375402,0.03750290106304459,0.3364483867290623,0.48085468765716843,-0.2052577129568428,-0.47711944298070175,0.6452328506297409,-0.7846758844300277,0.4200726045441728,0.6880967633232935,-0.1201336566576969,-0.23478568504723868,-0.22221215157226076,0.40757307067374815,0.039388357042152156,-0.6692945721977692,-0.5126061234069514,0.07424064722288132,-0.09005778779818968,-0.020878075302324446,0.030106538435235308,-0.09286414919397296,-0.01711752541175364,0.46378329755527054,0.04411104336661645,0.6164970349679726,-0.28723452206869204,-0.006752726445688896,0.1668685719364671,0.3138694096668829,0.34705090404135974,0.335341266849899,0.04153445309963848,0.31878220527956264,0.6609815208497192,0.3157456535850986,0.4085960648734084,0.3171679830348352,0.3672769063135502,0.11034480238877133,0.19082176591838873,0.4343629535183767,-0.17288240397813887,0.6586858783863493,0.20189110291067203,0.05408727061508512,0.023158785686532277,0.9999999999999996,0.10906883603646797,0.5876122797441214,0.39205078195817805,-0.6067314926184357,0.14164171304825526,-0.12128804323309968,0.24066238433865278,-0.4453551560615636,0.5116937302355228,0.20936378233153707,0.11034480238877128,-0.062302220888947504,-0.4182497797362568,-0.49368264688109675
Acute_Aquatic_Toxicity,-0.2871465603766585,-0.05171650156906061,0.013956329603107063,-0.09121482901089374,-0.10528870624298728,-0.0953339928617987,0.04781218016373173,-0.10539909272983224,0.40416420437477757,0.11901695008288887,0.7416907567146511,0.4023166578779536,0.14914578470348505,-0.4590305430182043,0.5699353376354841,0.7911303056199765,-0.022300311388417857,-0.18364688263531184,0.13270562398975483,0.08202126022133088,-0.061971195222292094,-0.20130571559440225,-0.08862943665398934,-0.02240109968661333,-0.019334689715477714,-0.09285667862479272,-0.011076103501801719,0.022273830549839543,0.11185911490657531,0.25453883669850463,-0.3222218383308326,0.10421826255415395,0.4467992721025368,0.4459659708682826,0.12935932023475666,0.05882132938287425,0.2273198288227826,0.13564655331023082,0.016689837802570193,-0.19293499742411493,0.08167559092691862,0.6815878356712851,0.6908549482895278,0.08766207720972191,0.0857451142435265,0.597110933348218,0.2425354217746394,0.025758717574923908,0.08853400102720857,-0.08097951964024563,0.6892343461609707,0.225192903502645,0.23118571507180233,-0.0826980227480793,-0.15088953901212426,0.672424565108503,-0.16454399951910054,0.02942423222410613,-0.07220692961110801,-0.20236132317579214,-0.11799615698647761,-0.02001066211768335,-0.7006589824042757,-0.18522825024016243,-0.18748742211967553,-0.2569052990985019,0.5864747565847676,0.8247052146983744,-0.15875394658762443,-0.06797437888996712,0.10906883603646797,0.9999999999999997,0.04747618918353378,-0.01506621270559716,0.008080273599940346,0.04901722305940881,-0.35520861070204335,-0.0930649727473807,-0.22745804169134357,0.03846935414063619,-0.18395521210336085,-0.7006589824042756,-0.09714756857983588,0.15173476154046328,0.11493565740003961
Toxicophores,-0.5714299763423827,0.1200519720559518,0.14552495389602138,-0.17724332554638247,0.11366312532814082,0.015374386969114494,0.07755745478129249,-0.09828815532643526,-0.1765107849204735,-0.3686707248449853,0.11689405489666661,0.3268415479917493,0.4894644292774067,-0.19570886347372243,-0.019563146627268636,0.004979927320169549,-0.019496053185820598,-0.09271222691400816,0.3752605040196384,0.06353420623311443,0.2038595714462365,0.4423958185312565,0.041032193725560676,0.05175571495885088,0.34041623813571037,0.06760890604543088,0.6425193857070615,0.49217675651357684,-0.13325499015753625,0.23963047462598625,-0.5054156463430677,0.7853845397471808,0.4379765055293364,-0.09201086675203586,-0.33142520867065733,-0.29691840095732447,0.31843505791188137,0.1726227741345711,-0.2685208438369935,-0.1715342659553909,0.16712334636824913,0.111073544010387,0.08812290434199774,0.06447034206601877,-0.11715446142384812,0.05535981514783213,0.19108408999954507,0.03870805334716625,0.5686275474751115,-0.14722199174281045,0.22192485954741042,0.4983677100545444,0.45125654592832576,0.11746699085408871,0.1407862746972642,-0.21204879370960375,0.08837566803812627,0.2182979347059643,0.019727168638473465,0.2598430849540089,-0.01113991568407706,0.10391300834673092,-0.023353269966967946,-0.08232190227128056,0.3855270151684739,-0.37138411490566897,0.545454662112334,0.04934316740412216,0.0010908297607201932,0.02335326996696794,0.5876122797441214,0.04747618918353378,0.9999999999999998,0.8890423476011418,-0.23226957795581973,-0.07463541702155604,0.01149993840085581,-0.016297676328545927,-0.47320806692886414,0.8251756481541556,-0.15567067246200186,-0.023353269966967967,0.3604608835484984,-0.19517463617405953,-0.25389254800334177
Genotoxic_Carcinogenicity_Mutagenicity,-0.4967083318402821,0.17786293695558966,0.25047353496957425,-0.1627063750475764,-0.0053379172472781435,-0.06254277822570124,0.10580754916776969,-0.10251635393246525,-0.005000369254150958,-0.2484687873625934,0.10390607797717852,0.2649138650708935,0.44164361583379114,-0.16756935477556,0.10053213018767367,-0.013715847587305674,0.1784365794162418,0.0617593335798679,0.40470529929858184,0.16552973296255608,0.17081612703251453,0.37812272256880086,0.16013450991010703,0.12201360820999574,0.37247896453271745,0.03191026856566019,0.46489990521882085,0.47745419260768696,-0.039638638786449146,0.24235200647411118,-0.3902905777363256,0.6759615118122546,0.32290624413814456,-0.06600088948643171,-0.24019119620142806,-0.05837811273703314,0.19828362966654683,0.2922603251693873,-0.17880444026459774,-0.10332272398779649,0.13446150963295023,0.13817164427747342,0.14721853933212076,0.20705264659681916,0.022363084434514402,0.0189140482271607,0.21910677624844965,0.20228190812963226,0.5763973915904963,-0.07327929981128992,0.28409302104139206,0.6666728041543887,0.5385923508467523,-0.06613214149158594,-0.03676541601722996,-0.2194207664312933,-0.08074694698517702,0.09895255415329174,-0.11221770144760845,0.05719999701159205,-0.1842243170921656,-0.08935734026402967,-0.009095299948437894,-0.23360647193588296,0.19114818966603844,-0.42672814311096713,0.4558202723891358,0.005954710910851831,-0.18692998913664893,-0.08003863954625343,0.39205078195817805,-0.01506621270559716,0.8890423476011418,1.0,-0.06637497475504288,-0.19553917878016872,-0.06747336928303319,-0.17409045540468063,-0.25904478956950916,0.6669898325460771,-0.2492501005694316,-0.009095299948437871,0.39516393108248105,-0.0501480231616606,-0.09888246408446645
