,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
nRot,-0.33014037572739563,0.4473809108319395,0.32916738681898766,0.37493073747977995,0.08241743138655308,0.48735771542038697,0.44129080942278026,0.5095129227388957,-0.5306824750718522,-0.12615021163632187,-0.3396567316223777,0.204751930665793,-0.15191898228684633,-0.1044758284103427,-0.65010158453245,-0.5045314386601635,-0.006330859911565956,-0.30235319088348944,0.22350973361124993,0.1010494254094952,0.07056822590695591,-0.25517922164754425,0.25672111850583973,0.05607406572954983,-0.08801782954094592,0.11444613498245114,-0.17899259180192326,-0.19989167240936068,0.45308182002009895,-0.5524605130746938,-0.017302892607395877,-0.4257864760796244,0.0718952417079116,-0.26452172728433,-0.4349400357218208,-0.2739895571655279,-0.4806148093480054,-0.012843406483155514,-0.44076285691896944,0.18803756125590482,-0.18042830765328297,-0.5365284892132213,-0.18878520086371683,-0.5428182998223968,-0.13049845571701757,-0.13221460446647376,0.04114510380794478,0.06472559094666992,-0.21634289559533845,-0.14901911539428764,-0.03273848844187215,-0.1985675766864815,0.9078668434455115,-0.05619182067272439,0.11840461094737373,0.8761868046245521,0.5831900098328822,0.8460473737425798,1.0000000000000027,0.49540196581216656,-0.16609144749437177,0.8948532437965174,0.04708416336695174,0.5791807605868591,0.9688184765112251,0.4502704058768994,0.25712007056811603,0.301318006596938,0.5201018415219287,0.024784110363521066,0.4487201213704,0.2180642875858482,0.4496380325225299,0.10311924732113693,-0.8245026500422314,0.7226069765991541,0.23375590407262956,0.5048383492111244,-0.5050905519833544,0.2018150817299332,0.34729169821638023,-0.1065484951877288,-0.6521734504988521,0.0679203390703605,-0.28651501074945135,-0.6126970387136532
nRing,-0.32602788088672946,0.42667260532596984,0.4123844805110654,0.1285942690480392,0.15737985051158795,0.33135666697723737,0.30561587027509046,0.17650041310921466,-0.37265625448369327,-0.13141908096066093,-0.2676982659980141,0.2073262186412627,0.03497674668894666,-0.07652720948150286,-0.4953580660856551,-0.310921167032418,0.17182980322393773,-0.13856478418947668,0.3291923490087715,0.09902070878503906,0.13072530552081793,0.08109799150730597,0.4580024633350512,0.2763107131832939,0.019926491963950476,-0.31979672569497747,0.17376030678366405,0.13871220316267116,0.3616516883026188,-0.27924336257205196,0.06702288854406481,-0.11566040060779614,-0.012665372178067659,-0.24115837854926958,-0.4549446300820734,-0.12132160668450963,-0.28487897376732907,0.2128706563935947,-0.000153108723653749,0.27218867948441156,-0.28662819665029615,-0.3372561165449115,-0.18271269786418684,-0.15637035106951264,-0.10381369540211452,0.17038507947770765,0.07887319368053905,0.12386831851445805,-0.15241093494323593,-0.10916314557208251,-0.05519321453249821,-0.16714352090371726,0.7426852905463754,0.16865506594826007,-0.03209588322348282,0.6383767086503551,0.24984944643375007,0.5669066854506813,0.49540196581216656,1.000000000000003,0.1672068460140268,0.6379147391717047,0.17283315588016723,0.9627704136908681,0.3021666222536889,0.38389838358820677,0.006265141594053583,0.1113701632485925,0.14187350346096733,0.10011227898804509,0.37646392993245953,0.0866353196896918,0.1476022508254398,0.03815634039380693,-0.5990914032030465,0.5359666156319097,0.09597174606762908,0.9237565065649341,-0.4239071658502813,0.2216068090865746,0.015714311399476297,-0.12695422146901675,-0.4940342895567632,0.14138349514563128,-0.3257740305366199,-0.5716997676718824
MaxRing,-0.1448381283112804,0.08615351316713124,-0.032476214187409175,-0.10311668391187155,-0.05072550026248389,-0.026398952831837703,0.06445313479666208,-0.021778263989816592,0.13642100511143884,-0.05362882921616776,0.03326090094149934,-0.012160759030491713,0.04644441932475306,-0.04259322427331362,0.06147318010577499,0.2603668625138604,0.0015468855556639693,0.16538494452306846,-0.06171867286527698,-0.07593302857403732,-0.08729347115824829,0.04146030833850925,0.009987835175656216,-0.04453534619217206,0.3242730885785789,-0.20532840075402567,0.02118968123354032,-0.0838316316259433,-0.18188986951830602,0.2117557888893328,0.1420487859568159,0.09538296362039922,-0.0530287037639173,0.3035253294384953,0.025851243317331362,-0.02998040853484218,0.15799257485985257,0.10535670190029205,0.1348352588340108,0.1320975595357894,-0.06393403652883312,0.24649587626718472,0.13677036610135326,0.014978649694851742,0.021597843353472646,0.23129947572626341,0.09048841804657798,0.1443840650716603,0.22565584197974975,0.09284744963213896,0.09187398096676604,0.1505083903967098,-0.08870796244348209,-0.024009587227545703,0.041495232646569534,-0.055699846109220026,-0.10571709523820057,-0.10004412901263492,-0.16609144749437177,0.1672068460140268,0.999999999999998,-0.07802892992417067,0.276028569275641,0.06865804806722746,-0.22272970414213156,0.11096828337386254,0.12798270224696773,-0.009737080206916519,-0.12406033023991059,-0.059059183560023334,0.18344901734471095,0.07715625147895629,-0.102485990315403,-0.042316565959130574,0.13731944368225305,0.09158145143605273,0.14379850144743558,0.13004536726342478,0.33036749599916215,0.21922329570343285,-0.0036679908628956368,-0.02637644415782862,0.10949939251524683,0.022787159877228787,-0.06807145373935142,0.13800920400312916
nHet,-0.25386169253125584,0.3036224149637855,0.21315863959066475,0.2660254121548384,0.1139641493650358,0.5447437882132034,0.5093047774253999,0.4772532002453138,-0.5696747146944454,-0.09490528359889012,-0.3478960156047697,0.2053729085554164,-0.057194628983942675,-0.10136964671665914,-0.6978274911476345,-0.47343601069048963,0.020247220924760473,-0.23804217589089655,0.28432840224608547,0.13473487882878685,0.02883864171954849,-0.20567128167128645,0.31870797817018054,0.17615026954465282,-0.01492371349398765,0.06446441840207968,-0.07542506496991319,-0.104531166850432,0.5475331919402282,-0.502389138242776,-0.17313483973393043,-0.2884842540403805,-0.04680192138134215,-0.27768955014604935,-0.5120507373797855,-0.17077463215261254,-0.5610698725060435,-0.011100307476680324,-0.31896148391483636,0.2146273335622958,-0.24676705322375414,-0.5844194788521587,-0.2352945702582716,-0.4941371950870456,-0.2411556804250402,-0.11656322478968505,-0.03617429726828341,0.0389501517622391,-0.2680845447848064,-0.21687596655292232,-0.0826096518809593,-0.25766297729466037,0.9371062538401824,0.010496006655276136,0.11891132457754554,0.9617211404230362,0.6067733377775655,0.936056628660691,0.8948532437965174,0.6379147391717047,-0.07802892992417067,1.0000000000000007,0.05507832119837922,0.7264556421814711,0.8107936674861791,0.40476138301284653,0.28081825976766767,0.2991823559464738,0.46757369445465047,0.018192429605062968,0.5042468966618178,0.2845153610640769,0.4483059750650007,0.15096351271539085,-0.8472414484668003,0.7145525944156781,0.1718373392543815,0.6935919378637482,-0.5687576156883205,0.3126167738710186,0.29600389442637864,-0.08549673940755179,-0.6795393688600193,0.06769984243399345,-0.2809506496877094,-0.7035172678018224
fChar,-0.1373407647694397,0.21980790547862342,0.15643857158364954,0.03963773966866855,0.1339795573623694,0.037419074164842074,0.12868307602968054,0.13234281116424146,-0.04288323845638115,0.045666008226559085,0.11230033578306847,-0.0037524271256748985,0.11891468325801248,0.08320369553727947,-0.03974869767763178,0.12844223618098902,0.06971148697455551,0.001342102558403594,0.04784083755347375,-0.033841290466338825,0.19229426962128948,0.04304040272685635,0.11996303791393198,0.12421137788369771,0.18513706628745724,-0.23206402083439603,0.16915788254402914,-0.005572809760969736,-0.02354713549502907,0.22978416749498784,0.21683486687012757,0.08131424001647056,-0.0067648457834520665,0.06700538060940082,-0.053299303788386564,0.02210278779061286,0.18506643595185807,0.2204730710859451,0.2176093572042305,0.14932424935560046,-0.14292493480469132,0.09718889331332786,0.059019596354775244,0.040249447842952604,0.0714726952817597,0.32110303313924,0.16151016759346684,0.34539860347494583,0.14668554259927966,0.18809133266750386,0.14297620868543698,0.18491641361648023,0.09714044496067382,0.0050836566340411084,-0.010402689412757632,0.050490627475568824,-0.03564013082792572,-0.011370019778706632,0.04708416336695174,0.17283315588016723,0.276028569275641,0.05507832119837922,1.0000000000000024,0.16026972974392376,0.01673437802997904,0.020877904693704687,0.03051319684184803,0.0252458140163758,0.026259266093943575,0.00784777333302015,0.17587266081092948,0.13731093862153304,0.031164065154438914,0.017038986942660313,-0.15904269516140287,0.028160886022895557,0.06756511495600319,0.1449727868719443,0.02950638296499748,0.1737524054789903,0.007017338245363559,0.0055829777690664835,-0.025066471800389057,-0.004823250861772113,-0.2985873366995316,-0.1272398372677047
nRig,-0.31086108735621903,0.45689805741996653,0.471538934327896,0.2189043236344934,0.08400645721609415,0.33902858294710503,0.31239792764285557,0.19790838645176462,-0.5324572300584972,-0.07816959382744035,-0.313529609387501,0.2746804623021843,0.0017536111258465539,-0.12829365156873668,-0.6207482318444368,-0.44468727474913666,0.2632002584349803,-0.1667022121816592,0.41045903226380975,0.2438098033652084,0.11380590853256507,0.10789201663002689,0.5385090415757956,0.36586723893600626,0.02392117821602711,-0.24069139924586505,0.13921869099452466,0.18726355718793405,0.5086021263873319,-0.33481579657868255,0.03220519862406351,-0.08999089217010814,-0.03508896919137786,-0.3422665857992313,-0.5296440829512907,-0.1463415904979939,-0.3798677698690135,0.2612482407095077,0.020128794535206846,0.3309937519538003,-0.33630174313562766,-0.4941251105626531,-0.1846200956342424,-0.2370149546844644,-0.18845211498815745,0.12371942856936914,0.03664498656244869,0.10724455373021304,-0.18614805316761204,-0.08404161619413018,-0.05797292536491747,-0.18234497756785847,0.8262420800101044,0.11361175806740897,0.028274801619034826,0.7012846473947093,0.28829993097010165,0.6404504551519071,0.5791807605868591,0.9627704136908681,0.06865804806722746,0.7264556421814711,0.16026972974392376,1.0000000000000024,0.4002423235999667,0.3384310175881768,0.012534352094712984,0.2581294325251143,0.30325827163590924,0.1140230716891134,0.42416546279501405,0.17194655911385776,0.315367774068347,0.06445370623619336,-0.7119482564533757,0.5103966208370453,0.011675211332786636,0.920502784406952,-0.5546206709607681,0.25349097225418926,0.06504902283082492,-0.13752724468350713,-0.5488836546249519,0.17537721928551778,-0.3567072612731717,-0.7023405169058397
Flex,-0.30019735085377,0.4263856963240853,0.30088381754919996,0.4068450381300659,0.049726941157218645,0.4410416366279845,0.40411633461153623,0.5285251641929285,-0.48933418635270903,-0.09441591025055389,-0.3129376053229735,0.17703732237652384,-0.17458385400729975,-0.08578973752221421,-0.6188383297306803,-0.47806054009597737,-0.03159958280477013,-0.27546146017698553,0.18571045000288802,0.10221852190168593,0.05765506280418206,-0.27888368466035696,0.18085706269609833,0.016042153940809593,-0.09917300474333945,0.18396771812768975,-0.2300377284388468,-0.2220304056828606,0.41509891355203304,-0.5234241744106829,-0.03405796364063302,-0.42855874558851986,0.0975181617687875,-0.23136539939400566,-0.37290311517150304,-0.2642901463177492,-0.4613923761953113,-0.047054949476242225,-0.4672806750527029,0.13933185547143034,-0.12555169862092988,-0.5154466681448816,-0.1592596017788852,-0.5368094156673271,-0.09679230148535428,-0.16628239228346448,0.025049058529695172,0.049845509315289895,-0.20871096642733675,-0.12134708121399145,-0.02511465003031253,-0.15177771672775345,0.8127701855574891,-0.08054600751198472,0.1267251009731097,0.78299087943585,0.5340748093454364,0.7581794391529008,0.9688184765112251,0.3021666222536889,-0.22272970414213156,0.8107936674861791,0.01673437802997904,0.4002423235999667,1.0000000000000007,0.3937252765156994,0.27392114406430007,0.3000711806441377,0.5497859320479972,0.018457128455305997,0.3744507837748907,0.21286599159242356,0.45775245438906953,0.09671852305758487,-0.7681900855418506,0.6537966006096229,0.2610347979600021,0.33191046412484193,-0.47794977461062005,0.1739880774784095,0.3730196775465377,-0.10026799059501765,-0.5939680814247258,0.03659501594349861,-0.29502738583886934,-0.5629566666450271
nStereo,-0.18661564426984995,0.32533194156255574,0.21776305184652084,0.21270370697235466,0.09084339311787493,0.005849927359484696,0.12804621232045593,0.35461643293413264,-0.16161863162838044,-0.14225218931686961,-0.27879944971417625,0.033898719542826895,-0.15125162720387766,-0.07742396187571501,-0.3166660041841774,-0.2585898779568783,-0.13216937358191902,-0.07222223056399614,0.14020145364191391,-0.13874725922913722,-0.009814624070250026,-0.24861343990134951,0.14764950083787887,0.030833084752152635,-0.043995840097300225,0.007633978445667712,-0.169812324825859,-0.06632649089090832,0.10333440323074101,-0.15061681486321973,0.10571943440931811,-0.20829331716038987,0.05077815619297158,-0.04887352783140987,-0.07264424688747474,-0.11806184767160777,-0.16667858604228503,0.15943179642275715,-0.04783422150115897,0.3632028432543333,0.05838390431890127,-0.06879670167124508,-0.02021205732064584,-0.10122674960929456,-0.007487245961387743,-0.04282833039951294,0.23518743924268878,0.12685960420709816,-0.06831489724372652,-0.09616263260287841,0.06111350355927214,-0.06394251015647517,0.44545294109181105,-0.01215482118397324,0.03464713674772838,0.4121125040443566,0.33503378989261334,0.4169136484944175,0.4502704058768994,0.38389838358820677,0.11096828337386254,0.40476138301284653,0.020877904693704687,0.3384310175881768,0.3937252765156994,1.000000000000001,0.20658863765946367,0.06804702341920474,0.20230226405373072,-0.05197938730744785,0.11111338038701857,-0.08819155014139743,0.10214287663476936,0.01345349953770397,-0.35397464304162213,0.7899232126547794,0.3778373310059977,0.40514557249932376,0.03744762639136897,0.05024046321558747,-0.006898809246715846,-0.07296710948379526,-0.4426417518340504,-0.09241825945426888,-0.1094309165258087,-0.18809446142839356
NonBiodegradable,-0.29659273452468654,0.20171713711943076,0.04113560990086329,0.27908910425458766,-0.13923228074574862,0.00852992855426793,-0.0016124884608790847,0.15472513284585904,0.013386726711763556,0.23867864394766622,-0.1661136792443686,0.22805862371269925,-0.12329981686792466,-0.15835630011507787,-0.21186813914711472,0.11075754213473882,-0.12805858209437773,-0.07909754613430534,0.0013430678867467705,-0.12408021425701306,-0.13547066291605625,-0.0455469754962497,-0.08866877489960051,-0.06846781540273658,-0.0018060869159162284,-0.05442424328408641,-0.10744030541915614,-0.17149190058087185,0.04361794685750327,-0.10942900511943728,-0.14003478427295568,-0.11486599453527795,-0.06614133088809095,0.14066432650513172,0.07420311200772324,0.045410377639071804,0.01635202556861878,-0.06736668544996273,-0.08400251300641826,0.155432814262603,0.10753182778032006,0.08755494416661284,0.14549548104349913,-0.09762398529893633,-0.026653183576459412,-0.09679818934101247,0.06548544296846623,0.0013790799475386724,-0.1636125154090652,-0.1380612055662013,0.049678777164132715,-0.10833799274799885,0.2047186147768763,-0.0970609446746055,0.14303553652483572,0.24543878570895317,0.14745651794272502,0.20589668810235437,0.25712007056811603,0.006265141594053583,0.12798270224696773,0.28081825976766767,0.03051319684184803,0.012534352094712984,0.27392114406430007,0.20658863765946367,0.9999999999999996,0.33422595755888435,-0.007097902375253765,0.007730813970526201,0.11839972729861972,0.2825912852572513,0.11401250596467273,0.23924831766961696,-0.13049769613529233,0.2768204269877798,0.10704600098380923,0.081040622912752,-0.1642643720577702,-0.1122851557770131,-0.054754079930296844,-0.0015090837278649164,-0.09723018176584688,-0.21062464457234464,-0.10066856163671471,-0.03115235683377453
NonGenotoxic_Carcinogenicity,-0.2526439235905154,0.37019381709664756,0.42511530846316264,0.4885456456454586,-0.3412957265947824,-0.061540547339861675,-0.2310848637183352,0.01874228095891428,-0.6868131912156569,0.016330928533784494,-0.3994848784664063,0.43034700211590815,-0.3473308136429829,-0.33680848875628594,-0.40293817220892997,-0.4960987541163956,0.44900386279575893,-0.36567003837408785,0.41685295843835996,0.5529352723139073,-0.02758561522498795,0.13928076984115578,0.4687355744667129,0.10210383863407806,-0.05439293503423858,0.2202718266384437,-0.30641402355087766,0.18506194700463807,0.4238489278057553,-0.263371732023084,0.11462320497307633,0.00851460755859634,-0.11416273825874382,-0.25599554905081795,-0.23396912655553007,-0.18762736979034417,-0.12552637150112778,0.407466911032525,0.16804527137160655,0.5206134798337755,-0.20761415062363484,-0.3737389924520386,0.3257322798737081,-0.30992140523825107,-0.11765402057558055,-0.08370868471165799,0.19555611469227163,0.14199134007143616,0.012337349633644329,0.2132850027740168,0.24016713760624794,0.0721519057385263,0.33624274908377866,-0.08030300996324329,0.178576588981891,0.14173060198766368,0.22622474679183593,0.17139531682726705,0.301318006596938,0.1113701632485925,-0.009737080206916519,0.2991823559464738,0.0252458140163758,0.2581294325251143,0.3000711806441377,0.06804702341920474,0.33422595755888435,0.9999999999999978,0.6750770239142341,-0.011324045905663016,0.278779589616434,0.5033695181748623,0.7430639761192673,-0.024586626312564544,-0.3980310231322218,0.059684456449274434,-0.4330132435977359,0.08914985274766914,-0.46804338187960026,0.022128255238537592,0.04026194597776693,-0.0882327083280476,-0.1224641687227245,0.07622607577585004,-0.17563914311150652,-0.4190114805200625
SureChEMBL,-0.221622160211587,0.4143047475247003,0.44024988279298727,0.43241204836505975,-0.29706612929592907,0.14007404399742202,-0.03608026791095962,0.2463431796722743,-0.7381766878399868,-0.008359872753047686,-0.42211849687466785,0.3653705264615561,-0.3791622749861804,-0.3182426868232791,-0.4611239172394902,-0.6878964478801451,0.45837524204212987,-0.353048454141972,0.5270230603910996,0.621710368782133,0.031727462725250184,-0.007814055837324314,0.5201095411634824,0.10435329152714119,-0.017387744464904282,0.33700781259534,-0.3982271123233961,0.15538428469107218,0.5685537604223553,-0.2427896143638124,0.1930766184431952,-0.12675644834767322,-0.09189167928902246,-0.2421963367294537,-0.2556738301597136,-0.35577104061994586,-0.23865809913032354,0.4418891424658231,0.028304450915757395,0.503743653311901,-0.17778990075416198,-0.49572121700847094,0.23013803527883345,-0.42406690276870335,-0.13541448007180573,-0.09463138085179511,0.23805977797071734,0.2882030961739421,0.05040170689276217,0.28308888063347,0.27992278162481776,0.14309674595354113,0.490108607895295,-0.08352381387556856,0.18238377859950025,0.3105193332239601,0.3339003304487883,0.35497682564089195,0.5201018415219287,0.14187350346096733,-0.12406033023991059,0.46757369445465047,0.026259266093943575,0.30325827163590924,0.5497859320479972,0.20230226405373072,-0.007097902375253765,0.6750770239142341,1.0000000000000002,-0.1290040568911537,0.2970406240600254,0.3970530273112296,0.8717931166449528,-0.017885040538261347,-0.5896393912435054,0.26242129926379254,-0.27131096164228946,0.10940063847073923,-0.41367757175368736,0.20351923049148263,0.3366869053180255,-0.09177466667038897,-0.31776752542570597,0.03613296431605493,-0.1628033346138521,-0.5139118166419575
LD50_oral,0.03657478501163523,0.09986265333313771,0.12233612610539593,0.04506671126111652,0.04309552252650279,-0.05872324836801042,0.18313319649426693,-0.007534244988492373,0.09668385081847078,0.03877935524051721,-0.08294168645271446,-0.1480619217531633,0.21844287058263667,0.24434546338301136,-0.1974369285612884,-0.013529326398263316,-0.12424536512425689,0.21501517880013565,-0.17762831503778145,-0.17769614005254666,0.10825489584966738,-0.10734932341486167,-0.039110056892455614,0.20878535283916283,-0.07238986344814823,-0.14496200255586314,0.0818052558418398,0.09738749744705155,-0.08902705163208381,0.00253553829512493,0.0060235796267717025,0.040455859384531695,0.2023282564170504,-0.02566795977059903,-0.11678133512912156,0.3290794786214127,-0.2217136016977517,-0.09471202608013979,-0.061153937417079876,-0.11285278909427665,0.0069689313605962155,-0.11125612558354475,-0.10176531844840796,0.020963895580721092,0.13053508413589746,0.08134740179687192,-0.00018928320782680923,-0.018443467594145217,-0.15740161474503248,0.013558828301156903,-0.028617489482176288,0.009956945802874916,0.06192351397290606,-0.02496264748131884,-0.005124902023157507,0.06734014005246977,-0.06451213886367814,0.020567404316735115,0.024784110363521066,0.10011227898804509,-0.059059183560023334,0.018192429605062968,0.00784777333302015,0.1140230716891134,0.018457128455305997,-0.05197938730744785,0.007730813970526201,-0.011324045905663016,-0.1290040568911537,0.9999999999999958,-0.02206624390847884,0.20212660736678548,-0.037999613776545316,0.24286346213064788,-0.041045240941377195,0.009721983099010324,0.1966969483371186,0.14592169703503363,-0.04751107380870737,0.0313965794357921,-0.034474120449167554,-0.027427528978382222,-0.10950790118316059,0.023695213961667527,-0.054598207158259984,-0.16909781572125526
Skin_Sensitization,-0.37801254197596007,0.26903793882210975,0.2045571528913815,0.15896687793667663,0.1981827577106222,0.2980934830445329,0.18828222787211715,0.1587720877679401,-0.46391334004381046,-0.2662088580289141,-0.18508569370089392,0.2464309757042308,-0.010539934580576064,-0.06556005926610349,-0.20974082912650238,-0.15489161390433306,0.16369912695106026,-0.3088810475813995,0.17645542030696015,0.1350568630546711,0.1762262613132788,0.02127470225181303,0.240061851406201,-0.12449659440811134,0.10102666421324799,-0.0014667071300372607,-0.06319961160338594,-0.08006686170365493,0.18404507434993783,-0.25617007420073773,0.02871888057222481,0.09269675845314872,-0.0298050219018408,-0.19330205858288246,-0.33689645598301726,-0.33825658916925294,-0.1514412655576778,0.07685380457209519,-0.11867852386591698,0.16745338279579505,-0.33823298460092904,-0.2784643098516,0.24372551846615673,-0.23394913953013266,-0.11028629338212866,-0.07070351703567827,0.09627586023204804,0.2194820400947987,0.20352470291125419,0.27633428999259246,0.2412221316107479,0.20258069643915055,0.4930870467884428,-0.07123734042611338,0.1166068705716158,0.5155800586139971,0.5226260395664599,0.5084739902268797,0.4487201213704,0.37646392993245953,0.18344901734471095,0.5042468966618178,0.17587266081092948,0.42416546279501405,0.3744507837748907,0.11111338038701857,0.11839972729861972,0.278779589616434,0.2970406240600254,-0.02206624390847884,0.999999999999994,0.2496761895886791,0.34389837379266314,0.18673132152986824,-0.4791784809648455,0.24273493410336236,-0.1731431591733526,0.3452242517623954,-0.1759918900279216,0.44584074827992726,0.1544359298234385,-0.011228224967052761,-0.281235952982721,0.18347419996217482,-0.15582049760916786,-0.32467928851871564
Acute_Aquatic_Toxicity,-0.08412382085612853,0.27558165476943536,0.2739052100464584,0.12552240493271832,-0.06065773352601155,0.03985958938772308,0.10027104911018239,0.006676433362268228,-0.2086933997838175,-0.005243590332293546,-0.1814839908626364,0.2849038826926866,-0.05948560664970447,-0.19113785798451532,-0.17271404486420894,-0.19730393707849578,0.3489705219737493,-0.16432938983069176,0.242411478868518,0.21002387758042293,0.2890568481844197,0.057445453836050174,0.3017483248092403,0.03361108485991692,0.04100199212433848,-0.12230909884222926,-0.06866545498517589,0.05680474237848667,0.16072726486366185,0.039449490859800984,0.11285836943202095,0.11882994605830403,0.0027675242937218653,-0.1387040646926959,-0.19138815123865904,0.17232467700546747,-0.16831813916130417,0.2401301566677798,0.12567292947414366,0.3349155330455614,-0.1034503656150634,-0.22640091523841963,0.03590578052991668,-0.1435170862893427,-0.03677606589939251,0.010426456187691176,0.022620569839478497,0.08691648912075181,-0.12278925460982547,0.08707327300174457,0.10455649307821523,0.01212200829904214,0.26791934547737123,-0.2387648551941567,0.34515102215324056,0.13633473809101668,0.21134585064224654,0.16311682209951833,0.2180642875858482,0.0866353196896918,0.07715625147895629,0.2845153610640769,0.13731093862153304,0.17194655911385776,0.21286599159242356,-0.08819155014139743,0.2825912852572513,0.5033695181748623,0.3970530273112296,0.20212660736678548,0.2496761895886791,0.9999999999999972,0.29620224747888074,0.16440109019564494,-0.2556612760639361,0.044248158359315136,-0.15557691065625687,0.11025121533209298,-0.23592967162235406,0.11227354442998363,0.35393069081655004,-0.044762351971001056,-0.09704112673700781,-0.1492885439635523,-0.06023256692831948,-0.2609001406782034
Toxicophores,-0.24622839267892502,0.3528447979452155,0.39288889335646954,0.481280719807637,-0.3895027455447651,0.13408359221073518,-0.1170953898755741,0.17788261019329196,-0.769887035208758,0.08961945129620807,-0.4719142580401953,0.4336431814817503,-0.40404116466120554,-0.34796627284022386,-0.4433812358964289,-0.6027101662698963,0.44116557715840454,-0.4035031557556752,0.5111813743536228,0.6486736406698494,-0.11115111912929294,0.03349475144292985,0.5115222638955028,0.1482937499823497,0.016177950742010498,0.3799405501447563,-0.4004799120995305,0.13501243494308754,0.5820167057694653,-0.28541971398433963,0.11304215794251078,-0.07302708664431085,-0.06760315623867232,-0.19859324878638712,-0.19612916583039794,-0.3256152026084198,-0.2446362025768376,0.42416307678563836,0.09536383289296065,0.45264115655477416,-0.23348936236098747,-0.4937565501706754,0.36816942741065056,-0.3937035184262073,-0.14905078104025102,-0.0849983571911753,0.2506377555518423,0.3257822662191444,0.1331752066127572,0.3168206118667621,0.3419399641357678,0.15923468962395537,0.44181349712931717,-0.09912725077877438,0.19725029320661205,0.3214737392431647,0.3242548487275778,0.36088582067463926,0.4496380325225299,0.1476022508254398,-0.102485990315403,0.4483059750650007,0.031164065154438914,0.315367774068347,0.45775245438906953,0.10214287663476936,0.11401250596467273,0.7430639761192673,0.8717931166449528,-0.037999613776545316,0.34389837379266314,0.29620224747888074,0.9999999999999998,0.05411005628009111,-0.550959060794733,0.17300605892200482,-0.43524799530164543,0.11371840183348723,-0.4493320921309093,0.28023128780028184,0.15127851857080252,-0.027033272999223843,-0.30234697074430084,0.09409537717440611,-0.1516133694141034,-0.5070035128700485
Genotoxic_Carcinogenicity_Mutagenicity,-0.05131968157533608,0.07241254337795236,0.03869183444241285,0.1103142119935289,0.04238397453080561,0.09353198327338068,0.18560327256591821,0.094773876240474,0.12218216639302075,0.5541912387084542,-0.17968516127000195,0.13028050071322106,-0.07362148203442875,-0.11007403379393822,-0.08018434200135821,0.10579622027136384,0.036037413007441586,0.0851125182335516,0.07018572695502914,-0.04383059913934752,0.16784373696187668,-0.13144137466824016,0.05910862646032662,-0.020546314996090338,-0.10626673269799053,-0.15305582103732895,0.0009918044713850722,-0.22695882075342966,-0.034164964346079976,0.09170825388741675,-0.03668384973097364,0.04467936792895506,0.07886684893351988,0.18629897715007226,0.12398733298970675,0.13319781665369776,-0.10817490533837293,0.04322666817111605,0.06552400115501976,0.017507509940205408,0.007904694700048941,0.05517706081763369,0.04245274186729303,0.06313770664191497,0.04402830887130382,0.11174453337191788,0.05144388728992375,0.12046911156916598,-0.03663900672073189,0.03653866041438412,0.17897740791781314,0.06518011227871233,0.12880601546360348,-0.054199660116414555,0.06042579762704898,0.19756518595326475,0.14841771535935488,0.2240200284089555,0.10311924732113693,0.03815634039380693,-0.042316565959130574,0.15096351271539085,0.017038986942660313,0.06445370623619336,0.09671852305758487,0.01345349953770397,0.23924831766961696,-0.024586626312564544,-0.017885040538261347,0.24286346213064788,0.18673132152986824,0.16440109019564494,0.05411005628009111,0.9999999999999947,-0.1921903710080573,0.14445701027770425,0.016597000471229126,0.11267365204498753,-0.0016165418093728168,0.07754093976054392,0.19630601657231797,-0.059550306602986824,-0.23776218032789564,0.05144675109277341,0.12370614567165246,-0.06825835668722473
